LinkID,HomeID,State,AC,qurt_hr
CA099130,CA120,CA,I3,0
CA100130,CA121,CA,I3,0
CA101130,CA122,CA,I3,18
CA102130,CA123,CA,I3,5
CA103130,CA124,CA,I3,12
CA104130,CA125,CA,I3,2
CA105130,CA126,CA,I3,0
CA106130,CA127,CA,I3,24
CA001230,CA211,CA,I3,12
CA002230,CA212,CA,I3,2
CA003230,CA213,CA,I3,5
CA004230,CA214,CA,I3,8
CA005230,CA215,CA,I3,0
CA006230,CA216,CA,I3,0
CA007230,CA217,CA,I3,8
CA010230,CA220,CA,I3,29
CA011230,CA221,CA,I3,0
CA012230,CA222,CA,I3,14
CA013230,CA223,CA,I3,12
CA014230,CA224,CA,I3,11
CA015230,CA225,CA,I3,0
CA016230,CA226,CA,I3,0
CA017230,CA227,CA,I3,23
CA018230,CA228,CA,I3,15
CA019230,CA229,CA,I3,7
CA020230,CA230,CA,I3,7
CA022230,CA232,CA,I3,0
CA023230,CA233,CA,I3,0
CA024230,CA234,CA,I3,0
CA025230,CA235,CA,I3,0
CA027230,CA237,CA,I3,23
CA029230,CA239,CA,I3,0
CA030230,CA240,CA,I3,0
CA032230,CA242,CA,I3,0
CA033230,CA243,CA,I3,29
CA034230,CA244,CA,I3,7
CA035230,CA245,CA,I3,0
CA036230,CA246,CA,I3,7
CA037230,CA247,CA,I3,19
CA039230,CA249,CA,I3,0
CA041230,CA251,CA,I3,18
CA043230,CA253,CA,I3,0
CA046230,CA256,CA,I3,0
CA047230,CA257,CA,I3,0
CA050230,CA260,CA,I3,0
CA051230,CA261,CA,I3,0
CA052230,CA262,CA,I3,0
CA055230,CA265,CA,I3,0
CA058230,CA268,CA,I3,11
CA059230,CA269,CA,I3,47
CA060230,CA270,CA,I3,5
CA061230,CA271,CA,I3,10
CA062230,CA272,CA,I3,8
CA063230,CA273,CA,I3,10
CA065230,CA275,CA,I3,0
CA066230,CA276,CA,I3,0
CA069230,CA279,CA,I3,0
CA070230,CA280,CA,I3,0
CA072230,CA282,CA,I3,12
CA073230,CA283,CA,I3,0
CA074230,CA284,CA,I3,4
CA075230,CA285,CA,I3,18
CA077230,CA287,CA,I3,0
CA078230,CA288,CA,I3,23
CA080230,CA301,CA,I3,0
CA081230,CA302,CA,I3,30
CA082230,CA303,CA,I3,10
CA083230,CA304,CA,I3,3
CA084230,CA305,CA,I3,14
CA085230,CA306,CA,I3,0
CA086230,CA307,CA,I3,4
CA087230,CA308,CA,I3,3
CA088230,CA309,CA,I3,16
CA089230,CA310,CA,I3,0
CA090230,CA311,CA,I3,0
CA092230,CA313,CA,I3,0
CA093230,CA314,CA,I3,1
CA094230,CA315,CA,I3,0
CA095230,CA316,CA,I3,38
CA096230,CA317,CA,I3,10
CA098230,CA319,CA,I3,0
CA099230,CA320,CA,I3,4
CA101230,CA322,CA,I3,16
CA102230,CA323,CA,I3,2
CA103230,CA324,CA,I3,0
CA104230,CA325,CA,I3,6
CA105230,CA326,CA,I3,6
CA106230,CA327,CA,I3,24
CA001130,CA011,CA,V22,0
CA002130,CA012,CA,V22,6
CA003130,CA013,CA,V22,10
CA004130,CA014,CA,V22,11
CA005130,CA015,CA,V22,3
CA006130,CA016,CA,V22,0
CA007130,CA017,CA,V22,0
CA008130,CA018,CA,V22,0
CA009130,CA019,CA,V22,1
CA010130,CA020,CA,V22,1
CA011130,CA021,CA,V22,3
CA012130,CA022,CA,V22,4
CA013130,CA023,CA,V22,1
CA014130,CA024,CA,V22,2
CA015130,CA025,CA,V22,6
CA016130,CA026,CA,V22,2
CA017130,CA027,CA,V22,2
CA018130,CA028,CA,V22,2
CA019130,CA029,CA,V22,0
CA020130,CA030,CA,V22,8
CA021130,CA031,CA,V22,9
CA022130,CA032,CA,V22,6
CA023130,CA033,CA,V22,0
CA024130,CA034,CA,V22,6
CA025130,CA035,CA,V22,11
CA026130,CA036,CA,V22,2
CA027130,CA037,CA,V22,0
CA028130,CA038,CA,V22,4
CA029130,CA039,CA,V22,3
CA030130,CA040,CA,V22,2
CA031130,CA041,CA,V22,4
CA032130,CA042,CA,V22,1
CA033130,CA043,CA,V22,4
CA034130,CA044,CA,V22,8
CA035130,CA045,CA,V22,5
CA036130,CA046,CA,V22,11
CA037130,CA047,CA,V22,0
CA038130,CA048,CA,V22,0
CA039130,CA049,CA,V22,3
CA040130,CA050,CA,V22,0
CA041130,CA051,CA,V22,1
CA042130,CA052,CA,V22,0
CA043130,CA053,CA,V22,0
CA044130,CA054,CA,V22,13
CA045130,CA055,CA,V22,0
CA046130,CA056,CA,V22,4
CA047130,CA057,CA,V22,0
CA048130,CA058,CA,V22,0
CA049130,CA059,CA,V22,6
CA050130,CA060,CA,V22,0
CA051130,CA061,CA,V22,0
CA052130,CA062,CA,V22,0
CA053130,CA063,CA,V22,0
CA055130,CA065,CA,V22,0
CA056130,CA066,CA,V22,4
CA057130,CA067,CA,V22,0
CA058130,CA068,CA,V22,0
CA059130,CA069,CA,V22,15
CA060130,CA070,CA,V22,0
CA061130,CA071,CA,V22,2
CA062130,CA072,CA,V22,6
CA063130,CA073,CA,V22,0
CA065130,CA075,CA,V22,0
CA066130,CA076,CA,V22,0
CA067130,CA077,CA,V22,4
CA068130,CA078,CA,V22,0
CA069130,CA079,CA,V22,2
CA070130,CA080,CA,V22,0
CA071130,CA081,CA,V22,7
CA072130,CA082,CA,V22,3
CA073130,CA083,CA,V22,8
CA074130,CA084,CA,V22,2
CA075130,CA085,CA,V22,2
CA076130,CA086,CA,V22,10
CA077130,CA087,CA,V22,0
CA078130,CA088,CA,V22,0
CA079130,CA100,CA,V22,5
CA080130,CA101,CA,V22,0
CA081130,CA102,CA,V22,0
CA082130,CA103,CA,V22,0
CA083130,CA104,CA,V22,13
CA084130,CA105,CA,V22,0
CA085130,CA106,CA,V22,0
CA086130,CA107,CA,V22,0
CA087130,CA108,CA,V22,0
CA088130,CA109,CA,V22,11
CA089130,CA110,CA,V22,1
CA090130,CA111,CA,V22,0
CA091130,CA112,CA,V22,0
CA092130,CA113,CA,V22,0
CA093130,CA114,CA,V22,0
CA094130,CA115,CA,V22,4
CA095130,CA116,CA,V22,0
CA096130,CA117,CA,V22,0
CA097130,CA118,CA,V22,0
CA098130,CA119,CA,V22,4
CA099130,CA120,CA,V22,0
CA100130,CA121,CA,V22,0
CA101130,CA122,CA,V22,16
CA102130,CA123,CA,V22,0
CA103130,CA124,CA,V22,0
CA104130,CA125,CA,V22,2
CA105130,CA126,CA,V22,0
CA106130,CA127,CA,V22,0
CA001230,CA211,CA,V22,4
CA002230,CA212,CA,V22,10
CA003230,CA213,CA,V22,14
CA004230,CA214,CA,V22,8
CA005230,CA215,CA,V22,0
CA006230,CA216,CA,V22,0
CA007230,CA217,CA,V22,11
CA010230,CA220,CA,V22,20
CA011230,CA221,CA,V22,15
CA012230,CA222,CA,V22,5
CA013230,CA223,CA,V22,6
CA014230,CA224,CA,V22,4
CA015230,CA225,CA,V22,0
CA016230,CA226,CA,V22,0
CA017230,CA227,CA,V22,0
CA018230,CA228,CA,V22,3
CA019230,CA229,CA,V22,3
CA020230,CA230,CA,V22,0
CA022230,CA232,CA,V22,0
CA023230,CA233,CA,V22,0
CA024230,CA234,CA,V22,3
CA025230,CA235,CA,V22,0
CA027230,CA237,CA,V22,0
CA029230,CA239,CA,V22,0
CA030230,CA240,CA,V22,0
CA032230,CA242,CA,V22,0
CA033230,CA243,CA,V22,0
CA034230,CA244,CA,V22,7
CA035230,CA245,CA,V22,2
CA036230,CA246,CA,V22,3
CA037230,CA247,CA,V22,0
CA039230,CA249,CA,V22,2
CA041230,CA251,CA,V22,2
CA043230,CA253,CA,V22,0
CA046230,CA256,CA,V22,6
CA047230,CA257,CA,V22,0
CA050230,CA260,CA,V22,12
CA051230,CA261,CA,V22,0
CA052230,CA262,CA,V22,13
CA055230,CA265,CA,V22,0
CA058230,CA268,CA,V22,4
CA059230,CA269,CA,V22,12
CA060230,CA270,CA,V22,11
CA061230,CA271,CA,V22,22
CA062230,CA272,CA,V22,4
CA063230,CA273,CA,V22,4
CA065230,CA275,CA,V22,4
CA066230,CA276,CA,V22,0
CA069230,CA279,CA,V22,6
CA070230,CA280,CA,V22,0
CA072230,CA282,CA,V22,8
CA073230,CA283,CA,V22,8
CA074230,CA284,CA,V22,3
CA075230,CA285,CA,V22,4
CA077230,CA287,CA,V22,0
CA078230,CA288,CA,V22,4
CA080230,CA301,CA,V22,12
CA081230,CA302,CA,V22,12
CA082230,CA303,CA,V22,7
CA083230,CA304,CA,V22,10
CA084230,CA305,CA,V22,0
CA085230,CA306,CA,V22,5
CA086230,CA307,CA,V22,0
CA087230,CA308,CA,V22,4
CA088230,CA309,CA,V22,6
CA089230,CA310,CA,V22,3
CA090230,CA311,CA,V22,6
CA092230,CA313,CA,V22,12
CA093230,CA314,CA,V22,10
CA094230,CA315,CA,V22,8
CA095230,CA316,CA,V22,7
CA096230,CA317,CA,V22,8
CA098230,CA319,CA,V22,4
CA099230,CA320,CA,V22,0
CA101230,CA322,CA,V22,14
CA102230,CA323,CA,V22,0
CA103230,CA324,CA,V22,0
CA104230,CA325,CA,V22,0
CA105230,CA326,CA,V22,2
CA106230,CA327,CA,V22,4
CA001130,CA011,CA,O2,0
CA002130,CA012,CA,O2,4
CA003130,CA013,CA,O2,0
CA004130,CA014,CA,O2,0
CA005130,CA015,CA,O2,37
CA006130,CA016,CA,O2,0
CA007130,CA017,CA,O2,0
CA008130,CA018,CA,O2,4
CA009130,CA019,CA,O2,32
CA010130,CA020,CA,O2,14
CA011130,CA021,CA,O2,4
CA012130,CA022,CA,O2,8
CA013130,CA023,CA,O2,0
CA014130,CA024,CA,O2,0
CA015130,CA025,CA,O2,0
CA016130,CA026,CA,O2,0
CA017130,CA027,CA,O2,0
CA018130,CA028,CA,O2,2
CA019130,CA029,CA,O2,2
CA020130,CA030,CA,O2,0
CA021130,CA031,CA,O2,0
CA022130,CA032,CA,O2,14
CA023130,CA033,CA,O2,0
CA024130,CA034,CA,O2,0
CA025130,CA035,CA,O2,0
CA026130,CA036,CA,O2,0
CA027130,CA037,CA,O2,14
CA028130,CA038,CA,O2,6
CA029130,CA039,CA,O2,9
CA030130,CA040,CA,O2,0
CA031130,CA041,CA,O2,9
CA032130,CA042,CA,O2,3
CA033130,CA043,CA,O2,0
CA034130,CA044,CA,O2,0
CA035130,CA045,CA,O2,0
CA036130,CA046,CA,O2,6
CA037130,CA047,CA,O2,0
CA038130,CA048,CA,O2,17
CA039130,CA049,CA,O2,0
CA040130,CA050,CA,O2,0
CA041130,CA051,CA,O2,10
CA042130,CA052,CA,O2,0
CA043130,CA053,CA,O2,0
CA044130,CA054,CA,O2,8
CA045130,CA055,CA,O2,0
CA046130,CA056,CA,O2,24
CA047130,CA057,CA,O2,0
CA048130,CA058,CA,O2,0
CA049130,CA059,CA,O2,0
CA050130,CA060,CA,O2,0
CA051130,CA061,CA,O2,4
CA052130,CA062,CA,O2,0
CA053130,CA063,CA,O2,0
CA055130,CA065,CA,O2,2
CA056130,CA066,CA,O2,0
CA057130,CA067,CA,O2,2
CA058130,CA068,CA,O2,0
CA059130,CA069,CA,O2,28
CA060130,CA070,CA,O2,4
CA061130,CA071,CA,O2,0
CA062130,CA072,CA,O2,27
CA063130,CA073,CA,O2,0
CA065130,CA075,CA,O2,0
CA066130,CA076,CA,O2,0
CA067130,CA077,CA,O2,12
CA068130,CA078,CA,O2,0
CA069130,CA079,CA,O2,77
CA070130,CA080,CA,O2,16
CA071130,CA081,CA,O2,0
CA072130,CA082,CA,O2,0
CA073130,CA083,CA,O2,0
CA074130,CA084,CA,O2,0
CA075130,CA085,CA,O2,2
CA076130,CA086,CA,O2,14
CA077130,CA087,CA,O2,2
CA078130,CA088,CA,O2,0
CA079130,CA100,CA,O2,4
CA080130,CA101,CA,O2,6
CA081130,CA102,CA,O2,2
CA082130,CA103,CA,O2,8
CA083130,CA104,CA,O2,6
CA084130,CA105,CA,O2,12
CA085130,CA106,CA,O2,0
CA086130,CA107,CA,O2,0
CA087130,CA108,CA,O2,0
CA088130,CA109,CA,O2,7
CA089130,CA110,CA,O2,7
CA090130,CA111,CA,O2,0
CA091130,CA112,CA,O2,0
CA092130,CA113,CA,O2,0
CA093130,CA114,CA,O2,14
CA094130,CA115,CA,O2,5
CA095130,CA116,CA,O2,10
CA096130,CA117,CA,O2,7
CA097130,CA118,CA,O2,0
CA098130,CA119,CA,O2,8
CA099130,CA120,CA,O2,0
CA100130,CA121,CA,O2,0
CA101130,CA122,CA,O2,57
CA102130,CA123,CA,O2,0
CA103130,CA124,CA,O2,1
CA104130,CA125,CA,O2,2
CA105130,CA126,CA,O2,0
CA106130,CA127,CA,O2,24
CA001230,CA211,CA,O2,18
CA002230,CA212,CA,O2,10
CA003230,CA213,CA,O2,2
CA004230,CA214,CA,O2,0
CA005230,CA215,CA,O2,21
CA006230,CA216,CA,O2,0
CA007230,CA217,CA,O2,0
CA010230,CA220,CA,O2,0
CA011230,CA221,CA,O2,0
CA012230,CA222,CA,O2,4
CA013230,CA223,CA,O2,0
CA014230,CA224,CA,O2,0
CA015230,CA225,CA,O2,0
CA016230,CA226,CA,O2,0
CA017230,CA227,CA,O2,0
CA018230,CA228,CA,O2,1
CA019230,CA229,CA,O2,0
CA020230,CA230,CA,O2,0
CA022230,CA232,CA,O2,0
CA023230,CA233,CA,O2,12
CA024230,CA234,CA,O2,1
CA025230,CA235,CA,O2,0
CA027230,CA237,CA,O2,10
CA029230,CA239,CA,O2,0
CA030230,CA240,CA,O2,0
CA032230,CA242,CA,O2,0
CA033230,CA243,CA,O2,0
CA034230,CA244,CA,O2,21
CA035230,CA245,CA,O2,0
CA036230,CA246,CA,O2,0
CA037230,CA247,CA,O2,0
CA039230,CA249,CA,O2,0
CA041230,CA251,CA,O2,0
CA043230,CA253,CA,O2,12
CA046230,CA256,CA,O2,68
CA047230,CA257,CA,O2,0
CA050230,CA260,CA,O2,0
CA051230,CA261,CA,O2,0
CA052230,CA262,CA,O2,0
CA055230,CA265,CA,O2,0
CA058230,CA268,CA,O2,0
CA059230,CA269,CA,O2,0
CA060230,CA270,CA,O2,0
CA061230,CA271,CA,O2,0
CA062230,CA272,CA,O2,0
CA063230,CA273,CA,O2,8
CA065230,CA275,CA,O2,0
CA066230,CA276,CA,O2,0
CA069230,CA279,CA,O2,34
CA070230,CA280,CA,O2,0
CA072230,CA282,CA,O2,0
CA073230,CA283,CA,O2,0
CA074230,CA284,CA,O2,0
CA075230,CA285,CA,O2,2
CA077230,CA287,CA,O2,27
CA078230,CA288,CA,O2,0
CA080230,CA301,CA,O2,4
CA081230,CA302,CA,O2,16
CA082230,CA303,CA,O2,0
CA083230,CA304,CA,O2,8
CA084230,CA305,CA,O2,2
CA085230,CA306,CA,O2,0
CA086230,CA307,CA,O2,0
CA087230,CA308,CA,O2,3
CA088230,CA309,CA,O2,7
CA089230,CA310,CA,O2,0
CA090230,CA311,CA,O2,0
CA092230,CA313,CA,O2,0
CA093230,CA314,CA,O2,2
CA094230,CA315,CA,O2,0
CA095230,CA316,CA,O2,5
CA096230,CA317,CA,O2,4
CA098230,CA319,CA,O2,0
CA099230,CA320,CA,O2,10
CA101230,CA322,CA,O2,6
CA102230,CA323,CA,O2,0
CA103230,CA324,CA,O2,0
CA104230,CA325,CA,O2,0
CA105230,CA326,CA,O2,4
CA106230,CA327,CA,O2,10
CA001130,CA011,CA,V12,0
CA002130,CA012,CA,V12,2
CA003130,CA013,CA,V12,4
CA004130,CA014,CA,V12,3
CA005130,CA015,CA,V12,4
CA006130,CA016,CA,V12,0
CA007130,CA017,CA,V12,7
CA008130,CA018,CA,V12,20
CA009130,CA019,CA,V12,3
CA010130,CA020,CA,V12,0
CA011130,CA021,CA,V12,0
CA012130,CA022,CA,V12,0
CA013130,CA023,CA,V12,0
CA014130,CA024,CA,V12,11
CA015130,CA025,CA,V12,0
CA016130,CA026,CA,V12,6
CA017130,CA027,CA,V12,3
CA018130,CA028,CA,V12,4
CA019130,CA029,CA,V12,4
CA020130,CA030,CA,V12,0
CA021130,CA031,CA,V12,0
CA022130,CA032,CA,V12,0
CA023130,CA033,CA,V12,44
CA024130,CA034,CA,V12,0
CA025130,CA035,CA,V12,0
CA026130,CA036,CA,V12,1
CA027130,CA037,CA,V12,0
CA028130,CA038,CA,V12,6
CA029130,CA039,CA,V12,0
CA030130,CA040,CA,V12,0
CA031130,CA041,CA,V12,12
CA032130,CA042,CA,V12,0
CA033130,CA043,CA,V12,3
CA034130,CA044,CA,V12,0
CA035130,CA045,CA,V12,5
CA036130,CA046,CA,V12,9
CA037130,CA047,CA,V12,0
CA038130,CA048,CA,V12,0
CA039130,CA049,CA,V12,1
CA040130,CA050,CA,V12,0
CA041130,CA051,CA,V12,9
CA042130,CA052,CA,V12,0
CA043130,CA053,CA,V12,0
CA044130,CA054,CA,V12,0
CA045130,CA055,CA,V12,5
CA046130,CA056,CA,V12,0
CA047130,CA057,CA,V12,11
CA048130,CA058,CA,V12,25
CA049130,CA059,CA,V12,13
CA050130,CA060,CA,V12,0
CA051130,CA061,CA,V12,12
CA052130,CA062,CA,V12,11
CA053130,CA063,CA,V12,2
CA055130,CA065,CA,V12,2
CA056130,CA066,CA,V12,18
CA057130,CA067,CA,V12,23
CA058130,CA068,CA,V12,4
CA059130,CA069,CA,V12,2
CA060130,CA070,CA,V12,2
CA061130,CA071,CA,V12,0
CA062130,CA072,CA,V12,4
CA063130,CA073,CA,V12,0
CA065130,CA075,CA,V12,18
CA066130,CA076,CA,V12,2
CA067130,CA077,CA,V12,16
CA068130,CA078,CA,V12,0
CA069130,CA079,CA,V12,3
CA070130,CA080,CA,V12,0
CA071130,CA081,CA,V12,4
CA072130,CA082,CA,V12,0
CA073130,CA083,CA,V12,0
CA074130,CA084,CA,V12,2
CA075130,CA085,CA,V12,0
CA076130,CA086,CA,V12,10
CA077130,CA087,CA,V12,16
CA078130,CA088,CA,V12,0
CA079130,CA100,CA,V12,2
CA080130,CA101,CA,V12,5
CA081130,CA102,CA,V12,0
CA082130,CA103,CA,V12,9
CA083130,CA104,CA,V12,0
CA084130,CA105,CA,V12,2
CA085130,CA106,CA,V12,4
CA086130,CA107,CA,V12,0
CA087130,CA108,CA,V12,0
CA088130,CA109,CA,V12,1
CA089130,CA110,CA,V12,7
CA090130,CA111,CA,V12,9
CA091130,CA112,CA,V12,2
CA092130,CA113,CA,V12,2
CA093130,CA114,CA,V12,0
CA094130,CA115,CA,V12,2
CA095130,CA116,CA,V12,0
CA096130,CA117,CA,V12,23
CA097130,CA118,CA,V12,0
CA098130,CA119,CA,V12,0
CA099130,CA120,CA,V12,0
CA100130,CA121,CA,V12,0
CA101130,CA122,CA,V12,0
CA102130,CA123,CA,V12,0
CA103130,CA124,CA,V12,0
CA104130,CA125,CA,V12,8
CA105130,CA126,CA,V12,0
CA106130,CA127,CA,V12,0
CA001230,CA211,CA,V12,0
CA002230,CA212,CA,V12,2
CA003230,CA213,CA,V12,6
CA004230,CA214,CA,V12,0
CA005230,CA215,CA,V12,5
CA006230,CA216,CA,V12,0
CA007230,CA217,CA,V12,1
CA010230,CA220,CA,V12,0
CA011230,CA221,CA,V12,0
CA012230,CA222,CA,V12,0
CA013230,CA223,CA,V12,1
CA014230,CA224,CA,V12,6
CA015230,CA225,CA,V12,0
CA016230,CA226,CA,V12,0
CA017230,CA227,CA,V12,20
CA018230,CA228,CA,V12,5.5
CA019230,CA229,CA,V12,6
CA020230,CA230,CA,V12,3
CA022230,CA232,CA,V12,0
CA023230,CA233,CA,V12,18
CA024230,CA234,CA,V12,2
CA025230,CA235,CA,V12,0
CA027230,CA237,CA,V12,0
CA029230,CA239,CA,V12,0
CA030230,CA240,CA,V12,2
CA032230,CA242,CA,V12,0
CA033230,CA243,CA,V12,0
CA034230,CA244,CA,V12,0
CA035230,CA245,CA,V12,2
CA036230,CA246,CA,V12,9
CA037230,CA247,CA,V12,6
CA039230,CA249,CA,V12,0
CA041230,CA251,CA,V12,4
CA043230,CA253,CA,V12,0
CA046230,CA256,CA,V12,2
CA047230,CA257,CA,V12,8
CA050230,CA260,CA,V12,4
CA051230,CA261,CA,V12,13
CA052230,CA262,CA,V12,0
CA055230,CA265,CA,V12,0
CA058230,CA268,CA,V12,9
CA059230,CA269,CA,V12,0
CA060230,CA270,CA,V12,3
CA061230,CA271,CA,V12,0
CA062230,CA272,CA,V12,4
CA063230,CA273,CA,V12,1
CA065230,CA275,CA,V12,3
CA066230,CA276,CA,V12,0
CA069230,CA279,CA,V12,6
CA070230,CA280,CA,V12,0
CA072230,CA282,CA,V12,0
CA073230,CA283,CA,V12,0
CA074230,CA284,CA,V12,0
CA075230,CA285,CA,V12,0
CA077230,CA287,CA,V12,13
CA078230,CA288,CA,V12,0
CA080230,CA301,CA,V12,0
CA081230,CA302,CA,V12,0
CA082230,CA303,CA,V12,2
CA083230,CA304,CA,V12,0
CA084230,CA305,CA,V12,9
CA085230,CA306,CA,V12,3
CA086230,CA307,CA,V12,0
CA087230,CA308,CA,V12,0
CA088230,CA309,CA,V12,1
CA089230,CA310,CA,V12,4
CA090230,CA311,CA,V12,6
CA092230,CA313,CA,V12,4
CA093230,CA314,CA,V12,2
CA094230,CA315,CA,V12,4
CA095230,CA316,CA,V12,0
CA096230,CA317,CA,V12,13
CA098230,CA319,CA,V12,0
CA099230,CA320,CA,V12,4
CA101230,CA322,CA,V12,0
CA102230,CA323,CA,V12,0
CA103230,CA324,CA,V12,0
CA104230,CA325,CA,V12,18
CA105230,CA326,CA,V12,4
CA106230,CA327,CA,V12,0
CA001130,CA011,CA,V21,0
CA002130,CA012,CA,V21,0
CA003130,CA013,CA,V21,0
CA004130,CA014,CA,V21,0
CA005130,CA015,CA,V21,7
CA006130,CA016,CA,V21,0
CA007130,CA017,CA,V21,0
CA008130,CA018,CA,V21,0
CA009130,CA019,CA,V21,2
CA010130,CA020,CA,V21,2
CA011130,CA021,CA,V21,12
CA012130,CA022,CA,V21,4
CA013130,CA023,CA,V21,8
CA014130,CA024,CA,V21,0
CA015130,CA025,CA,V21,0
CA016130,CA026,CA,V21,0
CA017130,CA027,CA,V21,0
CA018130,CA028,CA,V21,5
CA019130,CA029,CA,V21,0
CA020130,CA030,CA,V21,2
CA021130,CA031,CA,V21,0
CA022130,CA032,CA,V21,0
CA023130,CA033,CA,V21,0
CA024130,CA034,CA,V21,0
CA025130,CA035,CA,V21,0
CA026130,CA036,CA,V21,2
CA027130,CA037,CA,V21,0
CA028130,CA038,CA,V21,0
CA029130,CA039,CA,V21,2
CA030130,CA040,CA,V21,0
CA031130,CA041,CA,V21,0
CA032130,CA042,CA,V21,9
CA033130,CA043,CA,V21,0
CA034130,CA044,CA,V21,0
CA035130,CA045,CA,V21,0
CA036130,CA046,CA,V21,0
CA037130,CA047,CA,V21,15
CA038130,CA048,CA,V21,0
CA039130,CA049,CA,V21,3
CA040130,CA050,CA,V21,15
CA041130,CA051,CA,V21,0
CA042130,CA052,CA,V21,0
CA043130,CA053,CA,V21,0
CA044130,CA054,CA,V21,0
CA045130,CA055,CA,V21,0
CA046130,CA056,CA,V21,3
CA047130,CA057,CA,V21,0
CA048130,CA058,CA,V21,0
CA049130,CA059,CA,V21,0
CA050130,CA060,CA,V21,21
CA051130,CA061,CA,V21,0
CA052130,CA062,CA,V21,0
CA053130,CA063,CA,V21,20
CA055130,CA065,CA,V21,4
CA056130,CA066,CA,V21,0
CA057130,CA067,CA,V21,0
CA058130,CA068,CA,V21,0
CA059130,CA069,CA,V21,0
CA060130,CA070,CA,V21,10
CA061130,CA071,CA,V21,3
CA062130,CA072,CA,V21,5
CA063130,CA073,CA,V21,22
CA065130,CA075,CA,V21,8
CA066130,CA076,CA,V21,0
CA067130,CA077,CA,V21,0
CA068130,CA078,CA,V21,0
CA069130,CA079,CA,V21,8
CA070130,CA080,CA,V21,16
CA071130,CA081,CA,V21,4
CA072130,CA082,CA,V21,30
CA073130,CA083,CA,V21,2
CA074130,CA084,CA,V21,0
CA075130,CA085,CA,V21,0
CA076130,CA086,CA,V21,10
CA077130,CA087,CA,V21,0
CA078130,CA088,CA,V21,0
CA079130,CA100,CA,V21,0
CA080130,CA101,CA,V21,0
CA081130,CA102,CA,V21,4
CA082130,CA103,CA,V21,0
CA083130,CA104,CA,V21,2
CA084130,CA105,CA,V21,6
CA085130,CA106,CA,V21,8
CA086130,CA107,CA,V21,5
CA087130,CA108,CA,V21,8
CA088130,CA109,CA,V21,2
CA089130,CA110,CA,V21,0
CA090130,CA111,CA,V21,0
CA091130,CA112,CA,V21,12
CA092130,CA113,CA,V21,6
CA093130,CA114,CA,V21,12
CA094130,CA115,CA,V21,0
CA095130,CA116,CA,V21,7
CA096130,CA117,CA,V21,0
CA097130,CA118,CA,V21,0
CA098130,CA119,CA,V21,0
CA099130,CA120,CA,V21,14
CA100130,CA121,CA,V21,0
CA101130,CA122,CA,V21,0
CA102130,CA123,CA,V21,0
CA103130,CA124,CA,V21,17
CA104130,CA125,CA,V21,0
CA105130,CA126,CA,V21,0
CA106130,CA127,CA,V21,15
CA001230,CA211,CA,V21,0
CA002230,CA212,CA,V21,0
CA003230,CA213,CA,V21,2
CA004230,CA214,CA,V21,8
CA005230,CA215,CA,V21,8
CA006230,CA216,CA,V21,0
CA007230,CA217,CA,V21,0
CA010230,CA220,CA,V21,0
CA011230,CA221,CA,V21,0
CA012230,CA222,CA,V21,2
CA013230,CA223,CA,V21,1
CA014230,CA224,CA,V21,0
CA015230,CA225,CA,V21,0
CA016230,CA226,CA,V21,0
CA017230,CA227,CA,V21,6
CA018230,CA228,CA,V21,0
CA019230,CA229,CA,V21,0
CA020230,CA230,CA,V21,6
CA022230,CA232,CA,V21,0
CA023230,CA233,CA,V21,0
CA024230,CA234,CA,V21,3
CA025230,CA235,CA,V21,0
CA027230,CA237,CA,V21,18
CA029230,CA239,CA,V21,2
CA030230,CA240,CA,V21,2
CA032230,CA242,CA,V21,0
CA033230,CA243,CA,V21,13
CA034230,CA244,CA,V21,1
CA035230,CA245,CA,V21,0
CA036230,CA246,CA,V21,0
CA037230,CA247,CA,V21,2
CA039230,CA249,CA,V21,7
CA041230,CA251,CA,V21,2
CA043230,CA253,CA,V21,8
CA046230,CA256,CA,V21,0
CA047230,CA257,CA,V21,0
CA050230,CA260,CA,V21,0
CA051230,CA261,CA,V21,0
CA052230,CA262,CA,V21,0
CA055230,CA265,CA,V21,6
CA058230,CA268,CA,V21,0
CA059230,CA269,CA,V21,1
CA060230,CA270,CA,V21,4
CA061230,CA271,CA,V21,0
CA062230,CA272,CA,V21,0
CA063230,CA273,CA,V21,5
CA065230,CA275,CA,V21,0
CA066230,CA276,CA,V21,2
CA069230,CA279,CA,V21,10
CA070230,CA280,CA,V21,4
CA072230,CA282,CA,V21,4
CA073230,CA283,CA,V21,0
CA074230,CA284,CA,V21,0
CA075230,CA285,CA,V21,14
CA077230,CA287,CA,V21,0
CA078230,CA288,CA,V21,0
CA080230,CA301,CA,V21,0
CA081230,CA302,CA,V21,0
CA082230,CA303,CA,V21,2
CA083230,CA304,CA,V21,0
CA084230,CA305,CA,V21,0
CA085230,CA306,CA,V21,0
CA086230,CA307,CA,V21,0
CA087230,CA308,CA,V21,4
CA088230,CA309,CA,V21,0
CA089230,CA310,CA,V21,0
CA090230,CA311,CA,V21,0
CA092230,CA313,CA,V21,0
CA093230,CA314,CA,V21,0
CA094230,CA315,CA,V21,0
CA095230,CA316,CA,V21,3
CA096230,CA317,CA,V21,0
CA098230,CA319,CA,V21,0
CA099230,CA320,CA,V21,10
CA101230,CA322,CA,V21,0
CA102230,CA323,CA,V21,0
CA103230,CA324,CA,V21,13
CA104230,CA325,CA,V21,0
