LinkID,HomeID,QFFID,Sampling_Date,State,Type,Extraction_Date,GC_MS_Date,Volume_air,Lab_Blank,NAP,ACY,ACE,FLR,1MFL,DBT,PHE,ANT,2MA,1MA,1MP,9MA,4_5MP,3_6DMP,9_10DMA,FLT,PYR,BaFLR,RET,BbFLR,BNT,CPP,BaA,CHR_TRI,BFLTs,BeP,BaP,PER,IP,DBA,BghiP,COR,oxyCD,tCD,cCD,MC5,tNC,cNC,SurrRcv_ACEd10,SurrRcv_ANTd10,SurrRcv_FLTd10,SurrRcv_BePd12,comments,DBT_flag,PHE_flag,ANT_flag,2MA_flag,1MA_flag,1MP_flag,9MA_flag,4_5MP_flag,3_6DMP_flag,9_10DMA_flag,FLT_flag,PYR_flag,BaFLR_flag,RET_flag,BbFLR_flag,BNT_flag,CPP_flag,BaA_flag,CHR_TRI_flag,BFLTs_flag,BeP_flag,BaP_flag,PER_flag,IP_flag,DBA_flag,BghiP_flag,COR_flag,oxyCD_flag,tCD_flag,cCD_flag,MC5_flag,tNC_flag,cNC_flag,NAP_flag,ACY_flag,ACE_flag,FLR_flag,1MFL_flag
TX003220,TX203,30436,"2000-03-01 00:00:00",TX,OUTDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",27.63,LBF03281,NULL,NULL,NULL,NULL,NULL,0.00253905,0.0347577,0.00255245,0.00103415,0.00470593,0.00462771,0.000151639,0.00268694,0.00319354,0.000371562,0.0240616,0.0319194,0.00281963,0.00325568,0.00199583,0.00494611,0.00313362,0.00653193,0.219141,0.0755126,0.0295592,0.00811772,0.00164259,0.051743,0.00119963,0.0302377,0.0137741,0.00809698,0.00318695,0.00145147,0.00170662,0.00223363,0.00124876,0.601437,0.594482,0.77878,1.06262,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX004110,TX004,30073,"1999-07-28 00:00:00",TX,INDOOR,"1999-11-17 00:00:00","1999-12-07 00:00:00",27.0137,LBF11179,0.05494,0.00120078,0.00374377,0.00438862,0.0610138,0.00282323,0.0669916,0.00280454,0.0204288,0.0215336,0.00871836,0.00109695,0.0053007,0.0126655,0.0020755,0.0355205,0.0255208,0.00250509,0.0300083,0.000719337,0.00268116,0.00606227,0.00622723,0.029641,0.0208538,0.018841,0.00783123,0.000795969,0.0148599,0.00167885,0.0211071,0.0157367,NULL,NULL,NULL,NULL,NULL,NULL,0.695962,0.671567,0.886228,0.95025,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,<DL,,<DL,,,NA,NA,NA,NA,NA,NA,,,,,
TX004120,TX004,30074,"1999-07-28 00:00:00",TX,OUTDOOR,"1999-11-17 00:00:00","1999-12-07 00:00:00",27.4582,LBF11179,0.0506955,0.001205,0.00469831,0.00298129,0.0103717,0.0013639,0.0256592,0.00252067,0.00148165,0.00385635,0.002096,0.000100339,0.00158998,0.00229831,0.00150091,0.0183452,0.0179958,0.00122251,0.00304779,0.000830203,0.00252667,0.00376615,0.00391995,0.02472,0.0193827,0.0169048,0.0061752,0.000637141,0.0179418,0.00194476,0.0213612,0.0177764,NULL,NULL,NULL,NULL,NULL,NULL,0.636024,0.604617,0.822763,0.990345,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,<DL,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX005110,TX005,30078,"1999-08-18 00:00:00",TX,INDOOR,"1999-11-17 00:00:00","1999-12-07 00:00:00",13.8528,LBF11179,0.0674053,0.00305598,0.0227187,0.0215328,0.296576,0.00583423,0.122314,0.00279867,0.00558841,0.0505431,0.0267182,0.00579395,0.0400731,0.033216,0.0513283,0.070818,0.204573,0.00893355,0.053364,0.00400989,0.0136996,0.00146668,0.00230497,0.0520015,0.0278578,0.0016795,0.00106798,0.000417351,3.09986e-05,2.18276e-05,0.000181535,0.000788798,NULL,NULL,NULL,NULL,NULL,NULL,0.736319,0.649206,0.862338,0.904993,NULL,<DL,,<DL,<DL,,<DL,<DL,,,,,,<DL,,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,NA,NA,NA,NA,NA,NA,,,,,
TX005120,TX005,30077,"1999-08-18 00:00:00",TX,OUTDOOR,"1999-11-17 00:00:00","1999-12-07 00:00:00",26.8719,LBF11179,0.0671925,0.00451319,0.00700887,0.0096498,0.0243755,0.00522752,0.0911541,0.00719594,0.00457595,0.0192704,0.00970448,0.000500006,0.00558326,0.00866508,0.00367737,0.0715693,0.0671216,0.00766749,0.0153849,0.00374708,0.00560974,0.0199726,0.02462,0.0755132,0.0920463,0.0527534,0.0274825,0.00645855,0.0577099,0.00522902,0.0704327,0.0592301,NULL,NULL,NULL,NULL,NULL,NULL,0.856924,0.747172,0.976293,1.10778,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX005210,TX205,30096,"1999-11-08 00:00:00",TX,INDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",27.52,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0140745,0.048803,0.00258029,0.00120948,0.0165269,0.0150969,0.000616479,0.00508414,0.0143792,0.00141996,0.0495704,0.0490475,0.00422823,0.0348402,0.00266775,0.00411415,0.00844407,0.015208,0.0871011,0.191927,0.0694583,0.0323761,NULL,0.110113,0.0106637,0.0859248,0.0450752,5.9937e-05,0.0722117,0.0481771,0.00564216,0.0387094,0.0174743,0.528014,0.598935,0.813832,0.974157,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,NA,,,,,<DL,,,<DL,,<DL,,,,,
TX005220,TX205,30095,"1999-11-08 00:00:00",TX,OUTDOOR,"2001-03-28 00:00:00","2001-07-18 00:00:00",26.42,LBF03281,NULL,NULL,NULL,NULL,NULL,0.00229387,0.0419149,0.00265718,0.00110515,0.00770256,0.00757645,0.000355776,0.00369311,0.00576995,1.69415e-06,0.0454026,0.0567296,0.00723881,0.0322574,0.00344963,0.00476097,0.0154795,0.0150063,0.142887,0.134223,0.0604801,0.0222898,0.00659967,0.269169,0.00835173,0.141525,0.0760189,0.00137013,0.00725615,0.00406318,0.00130434,0.00386616,0.0023995,0.515378,0.519469,0.79379,1.03853,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX008110,TX008,30083,"1999-08-31 00:00:00",TX,INDOOR,"1999-11-17 00:00:00","1999-12-07 00:00:00",27.996,LBF11179,0.0782008,0.00402844,0.00728001,0.011439,0.0522456,0.00827423,0.163488,0.00948108,0.00749375,0.0410067,0.0201331,0.00230651,0.00750595,0.0214129,0.00530207,0.121891,0.11507,0.0162651,0.0336946,0.00637897,0.0163827,0.0295539,0.0530965,0.137025,0.156974,0.0865398,0.0704903,0.00942692,0.154538,0.0159824,0.144277,0.124981,NULL,NULL,NULL,NULL,NULL,NULL,0.738679,0.680026,0.867321,0.951081,NULL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX008120,TX008,30084,"1999-08-31 00:00:00",TX,OUTDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",30.3276,LBF01260,0.0469229,0.00479847,0.00321466,0.00879685,0.026788,0.00657265,0.0872433,0.00991095,0.00806635,0.0252331,0.0196184,0.00188391,0.00767596,0.016248,0.000692459,0.0775542,0.0843334,0.0116385,0.00441364,0.00480555,0.012181,0.0254064,0.0278584,0.120391,0.156917,0.0903488,0.0927544,0.0133188,0.158832,0.0135499,0.166988,0.148174,NULL,NULL,NULL,NULL,NULL,NULL,0.57377,0.6034,0.807891,0.891061,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX009210,TX209,30380,"1999-11-22 00:00:00",TX,INDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",27.4843,LBF10291,NULL,NULL,NULL,NULL,NULL,0.00243478,0.0490576,0.00125421,0.00683065,0.0364112,0.031224,0.00499192,0.016024,0.0192752,9.59022e-05,0.0294548,0.0482501,0.00585701,0.201801,0.000943753,0.00198656,7.20736e-05,0.00315446,0.208843,0.0845902,0.0363044,0.280221,0.0224189,0.0349952,0.00239454,0.0666575,0.0529742,0.000587346,0.0442052,0.0342074,0.0143859,0.0239508,0.00936997,0.386512,0.672491,0.710275,0.934101,NULL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,,,,,
TX009220,TX209,30378,"1999-11-17 00:00:00",TX,OUTDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",26.9818,LBF10291,NULL,NULL,NULL,NULL,NULL,0.00140063,0.0347975,0.000371736,0.0214864,0.00906025,0.0107688,0.00345202,0.00416671,0.00547478,0.000146162,0.0591896,0.064573,0.00591255,0.0254518,0.000956943,0.0127536,5.1753e-05,0.00345457,0.386705,0.141772,0.0650693,0.0379677,0.0249726,0.0667057,0.00553277,0.11217,0.0900236,0.000971372,0.00684731,0.00069137,0.000615619,0.000667553,0.000676341,0.512613,1.06254,0.681889,1.09979,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX009221,TX209,30379,"1999-11-21 00:00:00",TX,"DUPLICATE OUTDOOR","2001-10-29 00:00:00","2002-04-22 00:00:00",27.4592,LBF10291,NULL,NULL,NULL,NULL,NULL,0.000993712,0.0118339,0.000439532,0.00504658,0.0028005,0.00287583,0.00080557,0.000996481,0.000279382,9.13429e-05,0.00887304,0.00618913,0.000372439,0.0112039,0.00017843,0.000173414,1.6138e-05,0.000310364,0.000504258,0.00185883,0.000712889,0.000173067,2.3827e-05,3.12734e-05,2.52826e-05,1.94441e-05,2.98394e-05,0.000532244,0.00633524,0.00425148,0.00039058,0.00051499,0.000237467,0.402516,0.662314,0.640291,0.956959,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX011110,TX011,30154,"1999-09-08 00:00:00",TX,INDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",27.7406,LBF01260,0.0399743,0.00263952,0.00210766,0.00481499,0.0390591,0.00489577,0.0457747,0.00623192,0.00336776,0.0178918,0.0137055,0.00681997,0.00455944,0.0125955,0.00181328,0.0468841,0.0597694,0.00704345,0.0175791,0.00226048,0.00676783,0.00853061,0.0129771,0.139586,0.0912948,0.0492807,0.107298,0.0142897,0.0669037,0.00754693,0.0676846,0.0674608,NULL,NULL,NULL,NULL,NULL,NULL,0.569668,0.733078,0.848545,0.749179,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX011120,TX011,30153,"1999-09-08 00:00:00",TX,OUTDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",28.5605,LBF01260,0.0455094,0.00658631,0.00344274,0.00801655,0.0307588,0.00667847,0.0791801,0.0102673,0.00641404,0.0216568,0.0168971,0.00651156,0.0068878,0.0125376,0.000761895,0.0795671,0.0875948,0.0120391,0.0111874,0.00664072,0.013046,0.0222679,0.0307098,0.149522,0.168202,0.101738,0.218922,0.0162751,0.139502,0.0137297,0.150355,0.148934,NULL,NULL,NULL,NULL,NULL,NULL,0.647348,0.720122,0.834582,0.881216,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX012110,TX012,30168,"1999-09-27 00:00:00",TX,INDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",NULL,LBF01260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.629673,0.722503,0.819981,0.843078,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
TX012120,TX012,30171,"1999-09-27 00:00:00",TX,OUTDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",27.7778,LBF01260,0.0424069,0.00290257,0.00227831,0.00533099,0.0154166,0.0057557,0.0542348,0.00695009,0.00629997,0.0120249,0.0109056,0.00680926,0.0045202,0.00887283,NULL,0.0636244,0.0623783,0.00917619,0.00486246,0.00325922,0.0168736,0.0139508,0.0252987,0.257693,0.101937,0.0671799,0.105396,0.00911856,0.0779806,0.00719021,0.116071,0.1043,NULL,NULL,NULL,NULL,NULL,NULL,0.607344,0.674544,0.800029,0.858997,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,NA,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX015110,TX015,30189,"1999-10-19 00:00:00",TX,INDOOR,"2000-05-31 00:00:00","2000-06-05 00:00:00",27.9007,LBF05310,0.0156272,0.00166669,0.00708588,0.00373404,0.0329722,0.00416249,0.0531092,0.00249923,0.00307203,0.0346881,0.0214658,NULL,0.00644406,0.0218795,NULL,0.0232547,0.0285141,0.00674204,0.0733153,0.00176891,0.00390953,0.0116492,0.00821101,0.0561744,0.0779024,0.0359977,0.0518472,0.0111439,0.137577,0.00555066,0.106301,0.179615,NULL,0.240535,0.178515,0.0582393,0.1103,0.0560542,1.28215,0.778274,0.901629,0.764132,NULL,<DL,,<DL,<DL,<DL,<DL,NA,<DL,,NA,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,NA,,,,,,,,,,
TX015120,TX015,30191,"1999-10-19 00:00:00",TX,OUTDOOR,"2000-05-31 00:00:00","2000-06-05 00:00:00",28.76,LBF05310,0.0345947,0.00537209,NULL,0.00446631,0.0109121,0.00511212,0.055766,0.00766979,0.00479119,0.0173164,0.0147885,0.000305835,0.00747445,0.0126193,NULL,0.0652968,0.0850126,0.0189726,0.0827468,0.0109129,0.0184975,0.101511,0.0512195,0.176723,0.356332,0.171005,0.189324,0.0262253,0.416356,0.0273853,0.438079,0.351584,0.000232632,0.00881294,0.00429949,0.00434549,0.000343861,0.00184011,0.649523,0.771293,0.870237,0.871458,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,NA,,,<DL,,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX015210,TX215,30347,"2000-01-31 00:00:00",TX,INDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",29.49,LBF10291,NULL,NULL,NULL,NULL,NULL,0.000953326,0.0211696,0.00129258,0.0272346,0.0196736,0.0187514,0.0259448,0.00511793,0.0128887,NULL,0.0217573,0.0356832,0.00486949,0.12854,0.00140564,0.0115102,0.000304077,0.00317147,0.126776,0.0818255,0.0279429,0.0686598,0.0145344,0.0310238,0.0027128,0.0393601,0.0279559,0.000713416,0.230293,0.175144,0.0430904,0.104332,0.0389163,0.443524,0.916302,0.734656,0.950901,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,NA,<DL,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,,,,,,,,,,
TX015220,TX215,30349,"2000-01-31 00:00:00",TX,OUTDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",29.4523,LBF10291,NULL,NULL,NULL,NULL,NULL,0.00323887,0.0607476,0.000858196,0.0307115,0.014812,0.0272948,0.0146617,0.0102348,0.0124556,9.28233e-05,0.116082,0.122926,0.0279713,0.642758,0.00692831,0.0125282,6.55982e-05,0.022422,0.182279,0.373968,0.139046,0.0898898,0.0381977,0.226625,0.0164054,0.219744,0.12992,0.00054087,0.00761845,0.00062134,0.00039691,0.000427392,0.000120658,0.302658,0.569464,0.643261,0.976816,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX018110,TX018,30331,"1999-12-21 00:00:00",TX,INDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",28.53,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0175792,0.0765428,0.00351481,0.0027027,0.0217996,0.0213971,0.000816927,0.00516263,0.0137719,0.00201144,0.0640972,0.0819261,0.00419114,0.0499581,0.00470632,0.00562279,0.0254003,0.0393455,0.0992082,0.35022,0.155915,0.115475,0.0280127,0.331026,0.0295416,0.293884,0.228039,7.89997e-05,0.0234501,0.018753,0.000871478,0.000747266,0.000902085,0.566466,0.610214,0.785811,0.926482,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX018120,TX018,30330,"1999-12-21 00:00:00",TX,OUTDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",27.62,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0298323,0.157682,0.0136352,0.0060649,0.0342099,0.0384763,0.000451552,0.0182219,0.028925,0.000795359,0.205292,0.244699,0.0393225,0.329657,0.0334445,0.0278017,0.0625627,0.142283,0.619698,0.698584,0.300491,0.139622,0.0313448,0.492766,0.0525383,0.386037,0.342161,0.00363506,0.0039738,0.00218973,0.000466771,0.000301923,0.000953246,0.554786,0.540315,0.761969,0.922906,NULL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,,,,,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX018210,TX218,30531,"2000-03-10 00:00:00",TX,INDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",32.4095,LBF10291,NULL,NULL,NULL,NULL,NULL,0.00116099,0.033372,0.0012331,0.0248447,0.0151615,0.0141704,0.00378738,0.00663265,0.0093964,8.50334e-05,0.0408881,0.0458409,0.00425251,0.0423197,0.00111628,0.00825356,6.39053e-05,0.0017481,0.167002,0.0239807,0.0477226,0.232165,0.0235896,0.0062129,0.00345857,0.000733531,0.0427622,0.00052078,0.0321884,0.0287502,0.0138191,0.0143323,0.0086409,0.562203,0.848722,0.772011,0.933034,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX018220,TX218,30532,"2000-03-10 00:00:00",TX,OUTDOOR,"2001-12-02 00:00:00","2002-04-22 00:00:00",32.4673,LBF12201,NULL,NULL,NULL,NULL,NULL,0.000637116,0.0175075,0.00452631,0.00106882,0.00598886,0.00754683,0.00443115,0.00403382,0.000345511,0.000151667,0.0420527,0.0394746,0.0333558,0.0323224,0.000885745,0.00412784,5.37024e-05,0.000896172,0.0544031,0.136522,0.0547758,0.291649,0.0234975,0.0576439,0.00521351,0.0792282,0.0473818,0.00100796,0.00121249,0.00065278,0.00015657,0.000342919,0.000194949,0.16114,0.768656,0.699336,0.814668,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX020110,TX020,30426,"2000-01-03 00:00:00",TX,INDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",27.221,LBF06220,0.0730178,0.00191297,0.00765068,0.00495214,0.0213807,0.00296153,0.0497177,0.00656936,0.00402272,0.0692626,0.0360933,0.00145308,0.00944458,0.0298085,0.00416822,0.0405526,0.0345452,0.00819811,0.0252111,0.00342982,0.00589399,0.0462765,0.0210137,0.0395022,0.0957659,0.0371563,0.0340096,0.00661394,0.0857281,0.00595636,0.0938208,0.0712582,NULL,0.142678,0.11639,0.0158317,0.032217,0.0197042,0.502667,0.673578,0.842437,0.856691,NULL,<DL,,<DL,<DL,,,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,NA,,,<DL,<DL,<DL,,,,,
TX020120,TX020,30594,"2000-01-03 00:00:00",TX,OUTDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",29.3212,LBF06220,0.0592082,0.00649494,0.00707445,0.0106284,0.0214617,0.00772169,0.132756,0.0146534,0.0081045,0.0493223,0.039307,0.000517541,0.0259202,0.0418911,NULL,0.260512,0.0297597,0.071682,0.638265,0.0400894,0.0242005,0.0817852,0.147936,0.615031,0.415912,0.186174,0.151679,0.0353794,0.491177,0.0378613,0.373352,0.272787,0.00030531,0.0120183,0.00755765,0.00199017,0.00472116,0.00327808,0.67925,0.743389,0.873679,0.963425,NULL,<DL,,<DL,<DL,,,<DL,<DL,,NA,,<DL,,,,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX020210,TX220,30920,"2000-06-21 00:00:00",TX,INDOOR,"2001-12-02 00:00:00","2002-04-22 00:00:00",28.2802,LBF12201,NULL,NULL,NULL,NULL,NULL,0.000712322,0.0168628,0.00265875,0.0280981,0.0278523,0.0232055,0.011893,0.00497162,0.0115981,0.000235548,0.0255949,0.0187374,0.00238805,0.0370955,0.000385542,0.00169402,4.17014e-05,0.000835084,0.00806398,0.00562233,0.0124635,0.00487664,0.000314917,2.94898e-05,2.75644e-05,2.0124e-05,3.62938e-05,1.30302,0.195929,0.177913,0.0298069,0.049524,0.0305915,0.320218,0.958701,0.664611,0.91867,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,,,<DL,,<DL,,,,,
TX020220,TX220,30919,"2000-06-21 00:00:00",TX,OUTDOOR,"2001-12-02 00:00:00","2002-04-22 00:00:00",28.429,LBF12201,NULL,NULL,NULL,NULL,NULL,0.00102236,0.0143098,0.00566252,0.00665155,0.00442712,0.00383908,0.00421028,0.00189166,0.000425777,0.000103606,0.0201337,0.0131088,0.00134731,0.00479898,0.000679706,0.00166566,1.94657e-05,0.000298186,0.000660379,0.0359672,0.0127284,0.117948,0.0110289,0.00339971,0.000445589,0.0205029,0.013776,0.000634524,0.000411943,0.000459776,0.000109447,0.000120932,0.000135184,0.42996,0.686302,0.654272,0.957469,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX021110,TX021,30591,"2000-01-05 00:00:00",TX,INDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",29.05,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0016954,0.0275016,0.00186289,0.000997477,0.00672534,0.00657115,0.000456869,0.00252332,0.00463369,0.00158013,0.0248043,0.0299828,0.00245397,0.00912796,0.00167315,0.00360214,0.00659667,0.00774568,0.0752348,0.0925714,0.0478554,0.0148996,0.00091242,0.0818478,0.00186032,0.0840156,0.0352916,8.25388e-05,0.0646527,0.0421959,0.00756492,0.0248143,0.00992904,0.64496,0.722154,0.80096,1.08364,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,<DL,,,<DL,<DL,<DL,,,,,
TX021120,TX021,30605,"2000-01-05 00:00:00",TX,OUTDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",28.76,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0109987,0.0435835,0.00419591,0.00159426,0.00767131,0.0083884,0.000346383,0.0048967,0.00651104,0.000115543,0.0507184,0.0549245,0.00673098,0.00931267,0.00364032,0.00765471,0.011767,0.0162181,0.0496541,0.110994,0.060066,0.0227635,0.00503239,0.0855583,0.00441293,0.113786,0.052096,0.00206838,0.0089345,0.00739285,0.000194373,0.00426074,0.00331848,0.498114,0.597895,0.820607,1.1473,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX024110,TX024,30509,"2000-02-16 00:00:00",TX,INDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",27.3099,LBF06220,0.0598049,0.000529942,0.00558841,0.00287469,0.0174531,0.00227428,0.019767,0.00163746,0.00212687,0.0154864,0.00798086,0.000247568,0.00259087,0.00741793,0.0010357,0.00908374,0.0137591,0.00203589,0.0165972,0.00116859,0.00229215,0.0022042,0.00364529,0.0233334,0.0824969,0.0156236,0.00484553,NULL,0.0144627,0.000194263,0.0114858,0.0117254,0.00367516,0.018078,0.00699161,0.00172893,0.00405541,0.00245131,0.600191,0.745234,0.859073,0.863819,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,NA,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX024120,TX024,30507,"2000-02-16 00:00:00",TX,OUTDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",27.7235,LBF06220,0.0604973,0.000802835,0.00421032,0.00116143,0.00279667,0.000844236,0.0108477,0.000672806,0.000120338,0.00290432,0.0017941,8.39647e-05,0.000657737,0.0017801,NULL,0.00922988,0.00748552,0.00131723,0.00107583,0.000447056,0.00235891,0.00105263,0.00243486,0.031948,0.0227785,0.0179115,0.00352671,NULL,0.0100742,0.000139441,0.00839109,0.00882401,0.00120278,0.000688414,0.000398018,0.000260881,0.000275928,0.000441675,0.502017,0.564142,0.770143,0.886224,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,NA,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,NA,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
