LinkID,HomeID,PufID,Sampling_Date,State,Type,Extraction_Date,GC_MS_Date,Volume_air,Lab_Blank,NAP,ACY,ACE,FLR,1MFL,DBT,PHE,ANT,2MA,1MA,1MP,9MA,4_5MP,3_6DMP,9_10DMA,FLT,PYR,BaFLR,RET,BbFLR,BNT,CPP,BaA,CHR_TRI,BFLTs,BeP,BaP,PER,IP,DBA,BghiP,COR,oxyCD,tCD,cCD,MC5,tNC,cNC,SurrRcv_ACEd10,SurrRcv_ANTd10,SurrRcv_FLTd10,SurrRcv_BePd12,comments,DBT_flag,PHE_flag,ANT_flag,2MA_flag,1MA_flag,1MP_flag,9MA_flag,4_5MP_flag,3_6DMP_flag,9_10DMA_flag,FLT_flag,PYR_flag,BaFLR_flag,RET_flag,BbFLR_flag,BNT_flag,CPP_flag,BaA_flag,CHR_TRI_flag,BFLTs_flag,BeP_flag,BaP_flag,PER_flag,IP_flag,DBA_flag,BghiP_flag,COR_flag,oxyCD_flag,tCD_flag,cCD_flag,MC5_flag,tNC_flag,cNC_flag,NAP_flag,ACY_flag,ACE_flag,FLR_flag,1MFL_flag
CA065121,CA075,41012,"2000-07-19 00:00:00",CA,"DUPLICATE OUTDOOR","2001-05-14 00:00:00","2001-06-27 00:00:00",26.62,LBP05141,NULL,NULL,NULL,NULL,NULL,2.71658,31.2875,1.08962,0.093844,2.42283,2.02109,0.00491698,1.42427,1.10414,0.00881333,4.83876,3.89545,0.129428,NULL,0.0921717,0.0645497,0.000899106,0.0198974,0.193109,0.0342791,0.00372071,0.0010374,3.41162e-06,2.40834e-05,8.06886e-06,6.35775e-06,1.26803e-05,0.00827683,1.32631,1.06065,0.330779,0.708915,0.138074,0.880824,0.966158,0.939371,1.00711,NULL,,,,,,,,,,,,,,NA,,,<DL,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA066110,CA076,41001,"2000-07-26 00:00:00",CA,INDOOR,"2001-05-14 00:00:00","2001-06-27 00:00:00",26.19,LBP05141,NULL,NULL,NULL,NULL,NULL,2.26813,19.0302,0.404155,0.152009,2.76991,1.60221,0.0164537,0.530154,0.834984,0.0104033,2.84081,2.21597,0.104517,0.221313,0.0256544,0.0204988,0.00234614,0.00391183,0.0943547,0.0114309,0.00301001,0.000882587,0.000500247,0.00029657,0.000183544,6.8626e-05,1.25113e-05,0.0157407,1.41803,0.973843,0.187635,0.488443,0.0500405,0.937359,0.975155,0.908783,0.973838,NULL,,,,,,,,,,,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA066120,CA076,41008,"2000-07-26 00:00:00",CA,OUTDOOR,"2001-05-14 00:00:00","2001-06-27 00:00:00",27.8,LBP05141,NULL,NULL,NULL,NULL,NULL,1.88488,20.6729,0.55911,0.062704,1.66663,1.20506,0.00399387,0.91327,0.713134,8.48911e-06,3.0377,2.56189,0.107905,NULL,0.0438589,0.0399273,0.00117932,0.00655553,0.17836,0.0099873,0.00280656,0.00077945,0.000545096,2.59997e-05,8.71091e-06,6.86364e-06,1.36893e-05,0.0111071,0.516149,0.407441,0.0835441,0.237918,0.0338178,0.917912,0.970101,0.924923,1.01194,NULL,,,,,,,,,,<DL,,,,NA,,,,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA066121,CA076,41000,"2000-07-26 00:00:00",CA,"DUPLICATE OUTDOOR","2001-05-14 00:00:00","2001-06-27 00:00:00",25.51,LBP05141,NULL,NULL,NULL,NULL,NULL,2.16105,23.8184,0.682097,0.0633081,2.02346,1.44255,0.00522961,0.999451,0.852587,0.00924537,3.67936,2.7741,0.139002,0.107523,0.0635748,0.0532047,0.0019708,0.013931,0.16447,NULL,0.00554944,0.00129573,3.13719e-06,0.00169535,0.000315288,0.00018193,1.17692e-05,0.0217738,0.744583,0.570316,0.124825,0.358947,0.0508925,0.779246,0.859428,0.801042,0.824893,NULL,,,,,,,,,,,,,,,,,,,,NA,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA069110,CA079,40990,"2000-09-05 00:00:00",CA,INDOOR,"2001-05-14 00:00:00","2001-06-27 00:00:00",27.6,LBP05141,NULL,NULL,NULL,NULL,NULL,2.67007,15.7004,0.384102,0.309383,2.90722,1.65471,0.107246,0.498083,1.12843,1.04148e-05,1.42021,1.46925,0.0524702,0.847706,0.00699444,0.0129509,0.00668829,3.78882e-06,0.0843994,0.0486226,0.00143588,0.00107993,3.3982e-06,2.32455e-05,8.13144e-06,6.35699e-06,1.27484e-05,0.0448294,7.51805,4.99633,1.0252,2.45855,0.230663,0.749231,0.72446,0.7693,0.73946,NULL,,,,,,,,,,<DL,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA069120,CA079,40985,"2000-09-05 00:00:00",CA,OUTDOOR,"2001-05-14 00:00:00","2001-06-27 00:00:00",27.32,LBP05141,NULL,NULL,NULL,NULL,NULL,1.34277,17.0678,0.59519,0.0499361,1.13871,0.86223,4.90006e-06,0.795026,0.427507,9.17852e-06,2.33462,1.81202,0.0685617,0.184217,0.0334729,0.00859508,5.79582e-06,3.33906e-06,0.142908,0.00438923,0.00211158,0.00123006,0.000891658,2.54143e-05,8.89008e-06,6.95008e-06,1.39378e-05,0.0144604,0.968532,0.778711,0.215978,0.458807,0.0995177,0.940987,1.00513,0.969063,1.03764,NULL,,,,,,,<DL,,,<DL,,,,,,,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA070110,CA080,40991,"2000-09-11 00:00:00",CA,INDOOR,"2001-07-27 00:00:00","2001-11-29 00:00:00",27.5215,LBP07271,NULL,NULL,NULL,NULL,NULL,2.43675,19.4753,0.821948,4.23709,2.75647,1.95896,0.186695,0.833698,0.684883,0.0738382,1.99344,2.13553,0.0476087,0.873228,0.0145048,0.0125402,0.00670655,0.0184865,0.111281,0.00454241,0.000239952,0.000247935,8.30552e-06,6.28116e-05,2.25898e-05,1.39154e-05,3.14087e-05,0.0519264,0.404025,0.263806,0.100189,0.186248,0.0432926,0.833634,0.892757,0.917162,0.86625,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA070120,CA080,40986,"2000-09-11 00:00:00",CA,OUTDOOR,"2001-07-27 00:00:00","2001-09-05 00:00:00",27.7536,LBP07271,NULL,NULL,NULL,NULL,NULL,2.36155,28.8787,1.56432,0.244234,2.19237,1.75349,0.0177223,1.60779,0.684958,0.0267183,4.60835,3.82942,0.148415,0.404907,0.0395888,0.0145637,0.00514547,0.0323379,0.238569,0.00937928,9.9473e-05,0.000104208,9.10015e-05,0.000569532,0.000379085,0.000407524,9.86413e-06,0.00655824,0.647181,0.517746,0.139775,0.30449,0.0594726,0.866324,0.891271,0.85001,0.929629,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA071110,CA081,41141,"2000-09-20 00:00:00",CA,INDOOR,"2001-05-14 00:00:00","2001-06-27 00:00:00",25.28,LBP05141,NULL,NULL,NULL,NULL,NULL,1.73308,15.7428,0.459007,0.144134,1.69056,1.25727,0.00669674,0.623465,0.713413,0.0420002,1.75216,1.47037,0.0428484,0.269336,0.0129006,0.0106838,0.00375472,0.002623,0.0544774,0.0160784,0.000894447,0.000648626,0.000367789,1.80299e-05,6.04071e-06,4.7597e-06,9.49304e-06,0.018425,4.64263,3.4084,0.568365,2.16854,0.129612,0.346969,0.903846,0.846495,0.86576,NULL,,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA071120,CA081,41142,"2000-09-20 00:00:00",CA,OUTDOOR,"2001-05-14 00:00:00","2001-06-27 00:00:00",26.53,LBP05141,NULL,NULL,NULL,NULL,NULL,1.03512,14.0138,0.5642,0.0448155,0.758822,0.610348,0.00135183,0.701638,0.266456,6.5856e-06,2.29117,0.089138,0.0491722,0.0487096,0.0413194,0.00694276,0.00018872,0.00193879,0.0404045,0.0105266,0.00171306,0.000606574,0.000481085,1.7239e-05,5.77574e-06,4.55092e-06,9.07663e-06,0.0148396,0.437293,0.329978,0.0690993,0.221839,0.0218957,0.858435,0.914388,0.876423,0.915479,NULL,,,,,,,<DL,,,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA077110,CA087,41145,"2000-10-02 00:00:00",CA,INDOOR,"2001-05-14 00:00:00","2001-06-27 00:00:00",27.54,LBP05141,NULL,NULL,NULL,NULL,NULL,1.58692,12.1759,0.296479,0.103434,1.34738,0.806144,0.0108263,0.3262,0.196213,0.00367774,1.55424,1.30353,0.0356554,NULL,0.0143822,0.00506358,0.00213842,0.00231284,0.084656,0.0337306,0.00157909,0.001507,0.00101038,3.35982e-05,1.04234e-05,7.77233e-06,1.72373e-05,0.0118197,1.49827,0.995212,0.242284,0.690824,0.0674865,0.838121,0.927898,0.892267,0.949774,NULL,,,,,,,,,,<DL,,,,NA,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA077120,CA087,41147,"2000-10-02 00:00:00",CA,OUTDOOR,"2001-05-14 00:00:00","2001-06-27 00:00:00",28.04,LBP05141,NULL,NULL,NULL,NULL,NULL,0.764202,9.69405,0.318681,0.0501388,0.682856,0.595019,0.00139328,0.49526,0.223298,8.85501e-06,1.777,1.78884,0.0649921,NULL,0.0383207,0.0109676,0.000733566,3.53265e-06,0.061919,0.0234402,0.00361702,0.00251902,3.20405e-06,2.75949e-05,8.561e-06,6.38359e-06,1.41574e-05,0.0140961,0.603168,0.488032,0.0988647,0.281922,0.0349631,0.936992,0.985582,0.958985,1.01053,NULL,,,,,,,<DL,,,<DL,,,,NA,,,<DL,<DL,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA077210,CA287,41209,"2001-01-31 00:00:00",CA,INDOOR,"2001-07-27 00:00:00","2001-11-29 00:00:00",27.41,LBP07271,NULL,NULL,NULL,NULL,NULL,0.91789,7.86975,0.105065,1.45778,0.998205,0.753283,0.00805273,0.44346,0.205659,0.0525368,0.928546,1.35652,0.0408647,0.413602,0.00343266,0.00500184,0.0195742,0.0175298,0.0575457,0.0599682,0.000186887,0.000187552,6.19842e-06,5.27041e-05,1.78081e-05,1.02629e-05,2.67725e-05,0.00797878,0.512463,0.316846,0.0669842,0.239063,0.0485495,0.874834,0.884719,0.873348,0.761769,NULL,,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA077220,CA287,41202,"2001-01-31 00:00:00",CA,OUTDOOR,"2001-07-27 00:00:00","2001-11-29 00:00:00",27.08,LBP07271,NULL,NULL,NULL,NULL,NULL,0.782542,15.2638,1.16222,2.18081,1.06925,1.03983,0.0229547,1.07962,0.338651,0.0395348,2.45338,3.11598,0.149286,0.584207,0.0612487,0.0233942,0.000835176,0.013695,0.0096576,0.0129862,0.000304955,0.000306039,1.01143e-05,8.60003e-05,2.90585e-05,1.67466e-05,4.36862e-05,0.00047502,0.139986,0.106381,0.0366581,0.0595534,0.00669376,0.802179,0.391937,0.91447,0.825504,NULL,,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
NJ001110,NJ101,40052,"1999-06-08 00:00:00",NJ,INDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",27.7999,LBP04200,125.456,0.838701,3.92499,10.0375,13.2004,5.0226,66.144,1.26849,0.616077,4.69468,3.78518,0.131916,1.6594,1.37122,NULL,6.81929,4.48408,0.194661,0.426149,0.0274751,0.0200809,0.0159902,0.0253463,0.181955,0.0064133,0.00499409,NULL,0.000786231,0.00479135,0.0018319,0.00362572,0.00599479,NULL,NULL,NULL,NULL,NULL,NULL,0.526959,0.571812,0.513333,0.531666,NULL,,,,,,,,,,NA,,,,,,,,,,<DL,,NA,<DL,,<DL,,,NA,NA,NA,NA,NA,NA,,,,,
NJ001120,NJ101,40045,"1999-06-08 00:00:00",NJ,OUTDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",27.2099,LBP04200,3.99594,0.668994,8.41622,16.2552,3.94975,3.39227,44.7122,1.62153,0.342058,3.01726,2.35567,0.0789429,2.31881,1.22558,0.00193457,10.0335,6.1449,0.270673,0.285067,0.100832,0.0379181,0.00171057,0.0358831,0.335456,0.0157683,0.00930928,NULL,0.00399949,0.00866618,0.00358929,0.00692682,0.00607429,NULL,NULL,NULL,NULL,NULL,NULL,0.580111,0.625359,0.536532,0.615544,NULL,,,,,,,,,,<DL,,,,,,,,,,,,NA,,,,,,NA,NA,NA,NA,NA,NA,,,,,
NJ002110,NJ102,40048,"1999-06-23 00:00:00",NJ,INDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",27.2999,LBP04200,5.72609,0.592159,2.93051,9.95615,8.39605,4.58659,47.7568,1.01148,0.362319,6.01948,4.2341,0.128631,1.97536,1.70987,0.253204,7.39404,4.4959,0.306801,0.5906,0.0574937,0.0352013,NULL,0.0255296,0.160915,0.00502668,0.000337494,9.78634e-05,0.000219004,0.0015464,0.000734049,0.00166312,0.00257648,NULL,NULL,NULL,NULL,NULL,NULL,0.591261,0.708273,0.650976,0.638519,NULL,,,,,,,,,,,,,,,,,NA,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
NJ002120,NJ102,40059,"1999-06-23 00:00:00",NJ,OUTDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",29.54,LBP04200,3.45687,0.28437,1.89074,10.2663,3.96907,3.50936,47.1383,1.49899,0.285278,2.72292,2.43735,0.0239071,2.31584,1.03757,NULL,10.6855,5.33841,0.284171,0.109873,0.130354,0.0428883,NULL,0.0197115,0.242151,0.0190045,0.0100445,NULL,0.00363884,0.00709736,0.00338735,0.00633347,0.00337844,NULL,NULL,NULL,NULL,NULL,NULL,0.622657,0.67297,0.603586,0.658521,NULL,,,,,,,,,,NA,,,,,,,NA,,,,,NA,,,,,<DL,NA,NA,NA,NA,NA,NA,,,,,
NJ002210,NJ202,40129,"1999-12-13 00:00:00",NJ,INDOOR,"2001-08-07 00:00:00","2001-09-05 00:00:00",28.2172,LBP08071,NULL,NULL,NULL,NULL,NULL,2.6269,26.3209,1.08866,0.524781,3.56946,2.75264,0.0671547,1.05828,0.727288,0.0954759,3.42331,2.53006,0.180686,0.48056,0.00309349,0.035308,0.121782,0.0898218,0.2107,0.0132678,6.53608e-05,6.83368e-05,2.44381e-06,1.00294e-05,4.65283e-06,3.31452e-06,5.86862e-06,0.00311248,0.0414865,1.00082,0.0933847,0.273303,0.0729572,0.89592,0.892473,0.826536,0.957308,NULL,,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
NJ002221,NJ202,40128,"1999-12-13 00:00:00",NJ,"DUPLICATE OUTDOOR","2001-08-07 00:00:00","2001-09-05 00:00:00",28.3133,LBP08071,NULL,NULL,NULL,NULL,NULL,1.94752,25.0524,2.40102,0.657851,3.72516,3.00872,0.0435697,2.11518,0.96988,0.0522168,3.67132,4.41384,0.29153,0.189362,0.0565873,0.0171942,0.00639847,0.0324156,0.0856062,0.00378969,8.83399e-05,9.23622e-05,3.30299e-06,1.35555e-05,6.28864e-06,4.47982e-06,7.93187e-06,0.0036843,0.028708,0.0261871,0.00486065,0.0167635,0.000415966,1.06483,0.967867,0.896045,0.950626,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,
NJ003110,NJ103,40046,"1999-07-13 00:00:00",NJ,INDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",28.2541,LBP03261,NULL,NULL,NULL,NULL,NULL,3.54579,33.5203,1.22045,0.624251,4.24938,2.25406,0.0817217,1.31509,1.52832,0.0214741,4.25449,3.42467,0.211462,0.777545,0.0897037,0.0366698,0.00875898,0.0740811,0.246924,NULL,0.00270755,0.000800171,0.000451256,0.000310072,0.000142093,0.000195596,9.20001e-05,0.00848286,0.916602,0.290857,0.0570469,0.164636,0.00965184,0.921575,1.2437,0.900946,0.925278,NULL,,,,,,,,,,,,,,,,,,,,NA,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ003120,NJ103,40060,"1999-07-13 00:00:00",NJ,OUTDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",28.6155,LBP03261,NULL,NULL,NULL,NULL,NULL,2.34424,31.4934,1.33069,0.132156,1.99185,1.39632,0.0105672,1.53275,1.0342,NULL,5.80359,3.9338,0.191722,0.104669,0.118785,0.0300042,0.00109162,0.0180893,0.108149,0.0208839,0.000902552,0.000464967,0.00043762,1.00506e-05,6.09149e-06,5.4154e-06,8.15097e-06,0.0137694,0.185932,0.104184,0.0189296,0.0714155,0.00556492,0.86857,0.997187,0.832117,0.829721,NULL,,,,,,,,,,NA,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ004110,NJ104,40057,"1999-07-27 00:00:00",NJ,INDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",27.7199,LBP04200,11.0317,4.47594,4.2043,13.0928,17.4471,6.88801,42.9728,1.23634,1.68897,6.69897,3.85891,NULL,1.6573,1.76041,1.03922,3.95978,2.7244,0.15778,0.855744,0.0584812,0.0188166,0.0453647,0.0317163,0.139605,0.00232788,0.000109002,2.79513e-05,8.76627e-05,0.000953356,0.000747329,0.00145902,0.00237847,NULL,NULL,NULL,NULL,NULL,NULL,0.746412,0.746342,0.700961,0.703668,NULL,,,,,,,NA,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
NJ004120,NJ104,40058,"1999-07-27 00:00:00",NJ,OUTDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",27.4699,LBP04200,5.15831,0.71134,4.05001,12.8389,4.95442,4.38988,54.5244,1.51082,0.61246,3.08082,2.69767,0.0351048,2.66501,1.20885,NULL,9.28361,4.74206,0.280046,0.205057,0.108753,0.0189708,NULL,0.00730681,0.135815,0.0015313,0.000211019,0.00014521,0.000105023,0.0017432,0.000818792,0.00193715,0.00216297,NULL,NULL,NULL,NULL,NULL,NULL,0.664404,0.748325,0.788045,0.739509,NULL,,,,,,,,,,NA,,,,,,,NA,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,NA,NA,NA,NA,NA,NA,,,,,
NJ005110,NJ105,40249,"1999-08-10 00:00:00",NJ,INDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",27.52,LBP01031,4.21091,3.07013,15.2474,16.8228,10.4613,5.02489,68.8865,2.78729,0.69188,5.24225,0.883344,0.107518,2.99096,1.81738,0.0508913,11.0079,8.31739,0.488346,0.613877,0.202523,0.0516153,0.0185338,0.0927767,0.403517,NULL,0.00806826,0.000854576,0.000369396,0.00111027,0.000883434,0.000194991,0.00256916,0.020871,0.60275,0.437466,0.067368,0.217902,0.0158974,1,0.954664,0.926093,0.878177,NULL,,,,,,,,,,,,,,,,,,,,NA,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ005120,NJ105,40248,"1999-08-10 00:00:00",NJ,OUTDOOR,"2000-11-27 00:00:00","2001-03-01 00:00:00",28.684,LBP11270,2.87277,0.48001,5.2574,18.46,6.3898,4.46471,59.7675,2.80615,0.89137,4.02037,2.90123,0.0347115,0.179636,1.52474,NULL,12.6876,9.15684,0.5894,0.423796,0.15588,0.0989619,NULL,0.074295,0.455077,NULL,0.00417145,0.000678331,0.000321288,0.000608265,0.000223131,0.00125979,0.000857545,0.0164248,0.151584,0.115837,0.0186609,0.0466981,0.00686331,1.01896,1.12514,0.866747,0.970744,NULL,,,,,,,,,,NA,,,,,,,NA,,,NA,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ006110,NJ106,40247,"1999-08-23 00:00:00",NJ,INDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",28.7999,LBP04200,2.98215,1.13819,4.94491,12.6297,10.4156,4.71899,52.1919,1.83658,0.323366,3.7699,3.32841,0.0324241,2.45272,1.33607,0.0292194,6.79165,5.56898,0.235495,0.507881,0.0652729,0.0412839,0.0104894,0.0835262,0.248715,0.030888,0.00688652,0.000693361,0.000539866,0.00268145,0.00110492,0.00356768,0.00352174,NULL,NULL,NULL,NULL,NULL,NULL,0.381434,0.395212,0.450678,0.426581,NULL,,,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,,<DL,NA,NA,NA,NA,NA,NA,,,,,
NJ006120,NJ106,40054,"1999-08-23 00:00:00",NJ,OUTDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",28.2,LBP04200,2.51357,0.440056,3.71469,14.7775,7.38373,4.50684,60.0207,3.20657,0.831241,4.21839,3.23847,NULL,3.30626,1.70259,NULL,13.4709,9.69847,0.578806,0.520569,0.279924,0.104323,NULL,0.0302861,0.538836,0.00750723,0.000311106,NULL,0.0003058,0.00108827,0.0014132,0.00246434,0.0030752,NULL,NULL,NULL,NULL,NULL,NULL,0.578399,0.633375,0.595879,0.613678,NULL,,,,,,,NA,,,NA,,,,,,,NA,,,<DL,<DL,NA,<DL,<DL,<DL,,<DL,NA,NA,NA,NA,NA,NA,,,,,
NJ007110,NJ107,40250,"1999-09-07 00:00:00",NJ,INDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",29.1729,LBP03261,NULL,NULL,NULL,NULL,NULL,12.4499,219.582,1.08122,0.508468,4.83325,3.36327,0.149944,1.4962,1.60744,0.0148025,5.90299,6.3578,0.223687,0.687443,0.0712634,0.0452914,0.0756801,0.102932,0.324532,0.012921,0.00406246,0.00140933,4.03899e-06,4.31078e-05,1.23472e-05,8.64188e-06,2.17468e-05,0.0147164,0.493491,0.369309,0.0631545,0.203424,0.00876342,0.868637,1.12603,0.890933,0.925884,NULL,,,,,,,,,,,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ007111,NJ107,40055,"1999-09-07 00:00:00",NJ,"DUPLICATE INDOOR","2001-03-26 00:00:00","2001-06-27 00:00:00",27.7488,LBP03261,NULL,NULL,NULL,NULL,NULL,12.0545,196.215,0.635811,0.419779,4.90476,2.8208,0.0874822,1.11477,NULL,0.0927316,4.07519,4.50472,0.213766,NULL,0.0362352,0.0717285,NULL,0.114367,NULL,0.0187764,0.00485859,0.00106064,0.000351241,0.000359183,0.000222327,8.23545e-06,0.000117758,0.00809036,0.472312,0.31284,0.047024,0.178036,0.0112734,1.00519,1.4698,1.11413,0.929744,NULL,,,,,,,,,NA,,,,,NA,,,NA,,NA,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ007120,NJ107,40251,"1999-09-07 00:00:00",NJ,OUTDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",27.216,LBP03261,NULL,NULL,NULL,NULL,NULL,6.02046,88.1838,7.47591,1.41206,5.18166,3.1681,0.536475,4.48472,1.72116,1.38736e-05,33.5001,20.538,1.09182,0.288644,0.860764,0.309037,9.02113e-06,0.963852,1.47753,0.208208,0.0355197,0.0199683,0.00143394,0.00183559,0.000220304,0.00131266,0.000168496,0.0145575,0.188836,0.134998,0.0256173,0.0874984,0.00893501,0.676918,0.785151,0.66294,0.695551,NULL,,,,,,,,,,<DL,,,,,,,<DL,,,,,,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ008110,NJ108,40116,"1999-09-28 00:00:00",NJ,INDOOR,"2000-05-25 00:00:00","2000-06-05 00:00:00",28.7357,LBP05250,3.49745,0.605669,2.00877,5.66177,12.3236,1.5096,13.025,0.296109,0.40997,1.42979,0.891366,0.115386,0.581118,0.383581,0.0438761,1.03155,1.39617,0.0359934,0.103831,0.0123049,0.00951532,0.0008596,0.0119909,0.10947,0.00552673,0.000785248,NULL,0.000741212,0.000947385,0.000532442,0.000352358,0.00190223,0.00990127,0.441613,0.303062,0.0562878,0.189269,0.0167669,0.840644,0.892814,0.772888,0.74145,NULL,,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,NA,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ008120,NJ108,40117,"1999-09-28 00:00:00",NJ,OUTDOOR,"2000-05-25 00:00:00","2000-06-05 00:00:00",29.9009,LBP05250,2.34767,0.353992,1.34755,4.52304,2.9957,1.15006,15.8869,0.528306,0.416917,1.66393,1.1908,0.0904122,0.965745,0.681934,0.00805459,3.1047,2.04448,0.176481,0.0777769,0.0772689,0.021004,0.00052856,0.00742864,0.0669839,0.00446873,0.00111924,0.00178479,0.000300675,0.00115681,0.000768829,0.000322924,0.00151035,0.0130748,0.100046,0.0776774,0.017314,0.0466317,0.00493396,0.847032,0.992118,0.870877,0.893261,NULL,,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ009110,NJ109,40115,"1999-09-30 00:00:00",NJ,INDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",26.7301,LBP04200,0.235552,2.13595,3.63175,8.55406,6.37858,2.48734,19.8906,0.662185,0.728254,2.2378,1.88957,0.068605,1.22472,0.867456,NULL,1.44952,1.09376,0.068674,0.328292,0.0152477,0.0122148,0.007122,0.00839267,0.0254481,0.00210762,7.73093e-05,NULL,0.000151982,0.0012896,0.00062066,0.0015802,0.00230154,NULL,NULL,NULL,NULL,NULL,NULL,0.709207,0.769719,0.855552,0.756031,NULL,,,,,,,,,,NA,,,,,,,,,,<DL,<DL,NA,<DL,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
NJ009120,NJ109,40118,"1999-09-30 00:00:00",NJ,OUTDOOR,"2000-04-20 00:00:00","2000-05-11 00:00:00",29.1962,LBP04200,5.40869,3.87889,7.66159,16.5987,4.14736,2.28229,31.6991,1.89399,0.903404,2.24873,1.91247,0.0859622,1.8865,0.803957,NULL,5.32378,3.43457,0.197261,0.0544461,0.0997848,0.0144572,NULL,0.0147388,0.0604565,0.000207001,0.000235114,NULL,9.07911e-05,0.000841644,0.000107248,0.00190542,0.00156238,NULL,NULL,NULL,NULL,NULL,NULL,0.695886,0.709839,0.749902,0.696137,NULL,,,,,,,,,,NA,,,,,,,NA,,,<DL,<DL,NA,<DL,<DL,<DL,,<DL,NA,NA,NA,NA,NA,NA,,,,,
NJ009210,NJ209,40480,"2000-01-11 00:00:00",NJ,INDOOR,"2001-08-07 00:00:00","2001-09-05 00:00:00",28.8075,LBP08071,NULL,NULL,NULL,NULL,NULL,3.1792,21.2522,2.00118,NULL,0.349415,3.35078,0.147815,2.0176,0.814404,0.0580174,2.0353,1.57529,0.0947048,0.766395,0.0344824,0.00711701,0.0300674,0.0227756,0.0834312,0.00828836,6.20315e-05,6.51161e-05,5.4388e-05,9.18489e-06,4.40564e-06,3.22526e-06,5.74862e-06,0.0297497,0.214462,0.131981,0.0115914,0.0680348,0.00528965,0.878329,0.81125,0.854321,0.911366,NULL,,,,NA,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
