LinkID,HomeID,QFFID,Sampling_Date,State,Type,Extraction_Date,GC_MS_Date,Volume_air,Lab_Blank,NAP,ACY,ACE,FLR,1MFL,DBT,PHE,ANT,2MA,1MA,1MP,9MA,4_5MP,3_6DMP,9_10DMA,FLT,PYR,BaFLR,RET,BbFLR,BNT,CPP,BaA,CHR_TRI,BFLTs,BeP,BaP,PER,IP,DBA,BghiP,COR,oxyCD,tCD,cCD,MC5,tNC,cNC,SurrRcv_ACEd10,SurrRcv_ANTd10,SurrRcv_FLTd10,SurrRcv_BePd12,comments,DBT_flag,PHE_flag,ANT_flag,2MA_flag,1MA_flag,1MP_flag,9MA_flag,4_5MP_flag,3_6DMP_flag,9_10DMA_flag,FLT_flag,PYR_flag,BaFLR_flag,RET_flag,BbFLR_flag,BNT_flag,CPP_flag,BaA_flag,CHR_TRI_flag,BFLTs_flag,BeP_flag,BaP_flag,PER_flag,IP_flag,DBA_flag,BghiP_flag,COR_flag,oxyCD_flag,tCD_flag,cCD_flag,MC5_flag,tNC_flag,cNC_flag,NAP_flag,ACY_flag,ACE_flag,FLR_flag,1MFL_flag
CA011210,CA221,30553,"2000-03-01 00:00:00",CA,INDOOR,"2000-08-01 00:00:00","2000-08-28 00:00:00",28.65,LBF08010,0.0349618,0.00192532,0.00451505,0.00330653,0.0266189,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00729916,0.0138429,0.0177684,0.0497231,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0440467,0.0856663,0.0470193,0.039793,0.011738,0.141131,0.00538967,0.16148,0.176358,NULL,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.737398,0.810143,0.966679,1.12728,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
CA011220,CA221,30552,"2000-03-01 00:00:00",CA,OUTDOOR,"2000-08-01 00:00:00","2000-08-28 00:00:00",28.47,LBF08010,0.0534836,0.00612575,0.00879753,0.00880103,0.011803,0.0177154,0.0730685,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00867739,0.0138429,0.083444,0.111158,0.0176572,0.0175963,0.0171114,0.0155878,0.0659712,0.0547947,0.127409,0.414161,0.21171,0.119413,0.0302371,0.805271,0.0195039,0.583348,0.618165,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.416298,0.489191,0.547259,0.642605,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA012110,CA022,30206,"1999-10-11 00:00:00",CA,INDOOR,"2000-02-15 00:00:00","2000-03-03 00:00:00",26.69,LBF02150,0.0531054,0.00537493,0.00224954,0.0066986,0.0370434,0.0177154,0.0618071,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00991283,0.0138429,0.0497931,0.0705791,0.0176572,0.0175963,0.0171114,0.0155878,0.0757161,0.0481421,0.0883806,0.269928,0.196384,0.128698,0.0282833,0.284612,0.0176778,0.517646,0.485913,NULL,NULL,NULL,NULL,NULL,NULL,0.654248,0.678671,0.857241,0.933756,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA012120,CA022,30207,"1999-10-11 00:00:00",CA,OUTDOOR,"2000-02-15 00:00:00","2000-03-03 00:00:00",28.6,LBF02150,0.0588444,0.00916792,0.0033585,0.00980615,0.020524,0.0177154,0.0978329,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.013427,0.0138429,0.0961659,0.129244,0.0176572,0.0175963,0.0171114,0.0155878,0.167421,0.0960329,0.19773,0.38927,0.25766,0.183365,0.0379155,0.36716,0.02151,0.665122,0.592061,NULL,NULL,NULL,NULL,NULL,NULL,0.597345,0.656712,0.862191,0.94715,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA012210,CA222,30639,"2000-03-21 00:00:00",CA,INDOOR,"2000-09-19 00:00:00","2001-03-01 00:00:00",27,LBF09190,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0410786,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00981876,0.0138429,0.0378047,0.0505554,0.0176572,0.0175963,0.0171114,0.0155878,0.0352327,0.0149338,0.0616191,0.168154,0.0867669,0.0714391,0.0141695,0.264566,0.0148628,0.339139,0.352773,NULL,0.214341,0.173283,0.0457343,0.0825283,0.0518141,0.550334,0.570989,0.766049,0.876942,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,NA,,,,,,,,,,
CA012220,CA222,30638,"2000-03-21 00:00:00",CA,OUTDOOR,"2000-09-19 00:00:00","2001-03-01 00:00:00",28.27,LBF09190,NULL,NULL,NULL,NULL,NULL,0.0177154,0.070989,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0087086,0.0138429,0.0768818,0.0897923,0.0176572,0.0175963,0.0171114,0.0155878,0.04895,0.0556699,0.11754,0.316686,0.153128,0.0983284,0.0117216,0.344634,0.0174677,0.528787,0.490675,NULL,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.626531,0.565259,0.70794,0.991251,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
CA013110,CA023,30211,"1999-10-13 00:00:00",CA,INDOOR,"2000-02-15 00:00:00","2000-03-03 00:00:00",26.5,LBF02150,0.0136576,0.00373218,0.00268058,0.00422692,0.0242556,0.0177154,0.0411338,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00677445,0.0138429,0.0177684,0.0437121,0.0176572,0.0175963,0.0171114,0.0155878,0.0376369,0.0149338,0.0168959,0.225244,0.131947,0.068238,0.0108898,0.246874,0.0142582,0.359876,0.337399,NULL,NULL,NULL,NULL,NULL,NULL,7.89527,0.69207,0.906742,0.992513,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA013120,CA023,30212,"1999-10-13 00:00:00",CA,OUTDOOR,"2000-02-15 00:00:00","2000-03-03 00:00:00",28.12,LBF02150,0.045283,0.00373295,0.00169198,0.00480596,0.010218,0.0177154,0.0395355,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00440322,0.0138429,0.0177684,0.0473852,0.0176572,0.0175963,0.0171114,0.0155878,0.0384123,0.0339137,0.0895021,0.232284,0.129693,0.0555258,0.0120609,0.233282,0.0141555,0.33552,0.324703,NULL,NULL,NULL,NULL,NULL,NULL,0.552246,0.609571,0.797749,0.88251,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA013210,CA223,30582,"2000-02-23 00:00:00",CA,INDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",27.83,LBF12040,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00931923,0.0138429,0.0177684,0.0178224,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0361424,0.0746973,0.0679028,0.0682525,0.012882,0.272956,0.00806135,0.387605,0.222136,0.0139544,0.123354,0.0177307,0.0176638,0.0177307,0.0167855,0.69541,0.670788,0.836511,0.837859,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,,,,,
CA013220,CA223,30583,"2000-02-23 00:00:00",CA,OUTDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",29.01,LBF12040,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00538547,0.0138429,0.0177684,0.0433291,0.0176572,0.0175963,0.0171114,0.0155878,0.0236869,0.0149338,0.0749182,0.278838,0.127485,0.0281259,0.00224844,0.166109,0.00084045,0.270045,0.117656,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.556395,0.610075,0.721928,0.815835,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA014110,CA024,30218,"1999-10-18 00:00:00",CA,INDOOR,"2001-06-06 00:00:00","2001-07-23 00:00:00",28.997,LBF06041,NULL,NULL,NULL,NULL,NULL,0.0177154,0.158587,0.0177154,0.017873,0.0393589,0.0178227,0.0166585,0.0177659,0.0303618,0.0138429,0.267474,0.403399,0.0678202,0.0175963,0.0436286,0.0155878,0.631377,0.336845,0.413801,0.904357,0.519979,0.492731,0.108774,3.85341,0.0864088,2.88147,9.5794,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.739635,0.783152,0.692191,0.869948,NULL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,,,,<DL,,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA014120,CA024,30219,"1999-10-18 00:00:00",CA,OUTDOOR,"2001-06-06 00:00:00","2001-07-23 00:00:00",29.51,LBF06041,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0759777,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0114212,0.0138429,0.0721057,0.0877287,0.0176572,0.0175963,0.0171114,0.0155878,0.173619,0.0723298,0.138366,0.437878,0.269212,0.224463,0.0583039,0.946111,0.02718,1.13572,1.82337,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.591082,0.688839,0.886849,0.934237,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA016110,CA026,30403,"1999-10-27 00:00:00",CA,INDOOR,"2000-03-01 00:00:00","2000-03-14 00:00:00",28.07,LBF03010,0.0445029,0.00481471,0.00134603,0.00457859,0.0293119,0.0177154,0.0394076,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00799504,0.0138429,0.0375194,0.0525956,0.0176572,0.0175963,0.0171114,0.0155878,0.0511873,0.0313246,0.0685675,0.155718,0.0945028,0.0736335,0.0191188,0.20265,0.00944686,0.320634,0.373871,NULL,NULL,NULL,NULL,NULL,NULL,0.648124,0.704662,0.847767,0.941028,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA016120,CA026,30404,"1999-10-27 00:00:00",CA,OUTDOOR,"2000-03-01 00:00:00","2000-03-14 00:00:00",29.29,LBF03010,0.0406434,0.00460319,0.00104211,0.00447777,0.00608569,0.0177154,0.0416154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00721178,0.0138429,0.049817,0.0731848,0.0176572,0.0175963,0.0171114,0.0155878,0.0641718,0.0637802,0.142703,0.228189,0.134375,0.0717908,0.0179671,0.238078,0.00966284,0.351298,0.361048,NULL,NULL,NULL,NULL,NULL,NULL,0.444396,0.517933,0.777428,0.909969,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA016210,CA226,30545,"2000-03-07 00:00:00",CA,INDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",28.09,LBF12040,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0369952,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0156925,0.0138429,0.0177684,0.0478485,0.0176572,0.0175963,0.0171114,0.0155878,0.0626391,0.0149338,0.0577423,0.191504,0.109877,0.0859814,0.0247688,0.299369,0.00844351,0.575643,0.395132,0.0139544,0.0393948,0.0177307,0.0176638,0.0177307,0.0167855,0.553572,0.66935,0.795805,1.03539,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,,,,,
CA016220,CA226,30546,"2000-03-07 00:00:00",CA,OUTDOOR,"2000-09-19 00:00:00","2001-03-01 00:00:00",28.6,LBF09190,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0481349,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0127443,0.0138429,0.0640832,0.106006,0.0176572,0.0175963,0.0171114,0.0155878,0.036204,0.0866397,0.217717,0.481005,0.244622,0.200547,0.0440708,0.539276,0.0202671,0.946375,0.409765,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.718239,0.507677,0.706788,0.871642,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA017110,CA027,30408,"1999-11-03 00:00:00",CA,INDOOR,"2000-07-19 00:00:00","2000-08-01 00:00:00",28.98,LBF07190,0.0499045,0.00342712,0.00491428,0.00462468,0.0220249,0.0177154,0.0380577,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0103261,0.0138429,0.0388238,0.064069,0.0176572,0.0392303,0.0171114,0.0155878,0.0324601,0.0149338,0.0844646,0.146152,0.0731321,0.0277641,0.00951812,0.428941,0.0119297,0.373677,0.307181,NULL,2.13102,0.88439,0.372114,0.647957,0.383937,0.573151,0.772178,0.859107,0.896407,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,,<DL,,,,,,,,,,NA,,,,,,,,,,
CA017120,CA027,30407,"1999-11-03 00:00:00",CA,OUTDOOR,"2000-07-19 00:00:00","2000-08-01 00:00:00",28.95,LBF07190,0.0483906,0.00435027,0.00292097,0.00445359,0.00641963,0.0177154,0.0364485,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00427051,0.0138429,0.0439208,0.0600219,0.0176572,0.0175963,0.0171114,0.0155878,0.0612056,0.0355453,0.0920879,0.211009,0.0779416,0.0392329,0.0107281,0.381576,0.0114896,0.245059,0.356395,NULL,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.579816,0.674682,0.797655,0.807172,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
CA017121,CA027,30411,"1999-11-03 00:00:00",CA,"DUPLICATE OUTDOOR","2000-09-19 00:00:00","2001-03-01 00:00:00",28.31,LBF09190,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0406238,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00533829,0.0138429,0.0430425,0.0620346,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.113783,0.18002,0.0841215,0.0488918,0.0005281,0.104154,0.00084045,0.16646,0.0757008,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.844467,0.530964,0.722208,0.956427,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA017210,CA227,30617,"2000-03-20 00:00:00",CA,INDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",27.8196,LBF12040,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0414508,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00746575,0.0138429,0.0376267,0.0557512,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0848977,0.144997,0.0556762,0.0735554,0.0019333,0.0630319,0.00202151,0.142346,0.1041,0.0139544,1.22919,0.45618,0.110233,0.289973,0.116989,0.621319,0.68002,0.821859,1.02446,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,,,,,,,,,,
CA018210,CA228,30464,"2000-04-06 00:00:00",CA,INDOOR,"2001-06-06 00:00:00","2001-07-23 00:00:00",28.23,LBF06041,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.005072,0.0138429,0.0177684,0.0374142,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0367969,0.0940486,0.0420103,0.00449741,0.0005281,0.133936,0.00084045,0.149605,0.0800378,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.50561,0.503237,0.657799,0.986557,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA018211,CA228,30466,"2000-04-06 00:00:00",CA,"DUPLICATE INDOOR","2001-06-06 00:00:00","2001-07-23 00:00:00",28.83,LBF06041,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00480663,0.0138429,0.0177684,0.0377801,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.045146,0.0983986,0.0486109,0.0180329,0.00462388,0.19159,0.00337894,0.17839,0.131602,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.674671,0.714259,0.765484,1.0486,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA018220,CA228,30463,"2000-04-06 00:00:00",CA,OUTDOOR,"2001-06-06 00:00:00","2001-07-23 00:00:00",29.69,LBF06041,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00237766,0.0138429,0.0429472,0.0405529,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.061994,0.0976569,0.0451248,0.0132823,0.0005281,0.121919,0.00343315,0.124934,0.105636,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.677103,0.74302,0.837706,1.09115,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA019110,CA029,30420,"1999-11-10 00:00:00",CA,INDOOR,"2000-08-01 00:00:00","2000-08-28 00:00:00",26.5,LBF08010,0.0531879,0.00518645,0.00474504,0.00507302,0.019176,0.0177154,0.0401189,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00710375,0.0138429,0.0177684,0.0580693,0.0176572,0.0175963,0.0171114,0.0155878,0.0582309,0.0149338,0.0558958,0.268096,0.154735,0.126873,0.0329269,0.808268,0.0230038,0.606052,0.697537,0.0139544,0.266461,0.188404,0.0691424,0.166835,0.0605995,0.659882,0.760075,0.81725,0.937713,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,<DL,,,,,,,,,,
CA019120,CA029,30418,"1999-11-10 00:00:00",CA,OUTDOOR,"2000-08-01 00:00:00","2000-08-28 00:00:00",28.552,LBF08010,0.0640159,0.00686388,0.00401318,0.00644557,0.00846625,0.0177154,0.0654894,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00774046,0.0138429,0.0660271,0.0947842,0.0176572,0.0175963,0.0171114,0.0155878,0.100423,0.0748903,0.174423,0.611629,0.328324,0.164613,0.0397925,1.14861,0.032078,0.818337,0.891779,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.525725,0.646635,0.827971,0.986779,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA019210,CA229,30549,"2000-03-06 00:00:00",CA,INDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",23.38,LBF12040,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0429927,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0104262,0.0138429,0.0372621,0.0718969,0.0176572,0.0175963,0.0171114,0.0155878,0.0630794,0.0149338,0.104602,0.25031,0.129253,0.161462,0.0141759,0.310917,0.00825645,0.568583,0.33303,0.0139544,0.631425,0.480892,0.127193,0.391223,0.105638,0.669599,0.742665,0.852209,0.809743,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,<DL,,,,,,,,,,
CA020110,CA030,30361,"1999-12-13 00:00:00",CA,INDOOR,"2000-12-14 00:00:00","2001-03-01 00:00:00",27.16,LBF12140,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0839888,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.012146,0.0138429,0.0874548,0.1101,0.0176572,0.0175963,0.0171114,0.0155878,0.126303,0.0575924,0.109796,0.470452,0.216078,0.248391,0.0487003,0.919419,0.0215957,0.886153,0.673038,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.584561,0.653769,0.744923,0.800506,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA020120,CA030,30357,"1999-12-13 00:00:00",CA,OUTDOOR,"2000-12-14 00:00:00","2001-03-01 00:00:00",28.03,LBF12140,0.0626521,0.0123757,0.00496678,0.0126056,0.0764079,0.0177154,0.139331,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0208866,0.0138429,0.209605,0.309734,0.0589828,0.159283,0.0171114,0.0155878,0.455486,0.259715,0.410222,0.731893,0.569763,0.493745,0.101729,1.51964,0.0611255,3.12309,3.26295,NULL,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.788446,0.702152,0.774342,0.852874,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,,,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
CA020210,CA230,30470,"2000-04-11 00:00:00",CA,INDOOR,"2000-12-21 00:00:00","2001-03-01 00:00:00",27.06,LBF12210,NULL,NULL,NULL,NULL,NULL,0.0177154,0.055732,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00656122,0.0138429,0.0420884,0.0493503,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.053986,0.143276,0.0653305,0.0153251,0.00413548,0.109091,0.004084,0.130079,0.09717,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.689744,0.691473,0.811769,0.86692,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA020220,CA230,30472,"2000-04-11 00:00:00",CA,OUTDOOR,"2000-12-21 00:00:00","2001-03-01 00:00:00",28.14,LBF12210,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00503548,0.0138429,0.049389,0.0552041,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0863193,0.115892,0.0484549,0.0059628,0.00113691,0.0382009,0.00185542,0.0744742,0.0327925,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.662914,0.718924,0.789579,1.0144,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA023210,CA233,30821,"2000-06-07 00:00:00",CA,INDOOR,"2001-05-15 00:00:00","2001-07-23 00:00:00",27.88,LBF05151,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00665738,0.0138429,0.0177684,0.0551458,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0687107,0.0751957,0.0281782,0.0164814,0.00328462,0.028589,0.00512592,0.052569,0.0216405,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.647309,0.717818,0.817013,1.06892,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA023220,CA233,30823,"2000-06-07 00:00:00",CA,OUTDOOR,"2001-05-15 00:00:00","2001-07-23 00:00:00",29.73,LBF05151,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0389714,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00653741,0.0138429,0.0508471,0.0736533,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0909506,0.077439,0.0415347,0.0199659,0.0005281,0.0266889,0.00084045,0.0414379,0.000845156,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.678909,0.730503,0.871563,1.21502,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA023221,CA233,30788,"2000-06-07 00:00:00",CA,"DUPLICATE OUTDOOR","2001-05-15 00:00:00","2001-07-18 00:00:00",28.86,LBF05151,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00627536,0.0138429,0.0518872,0.0734942,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.084421,0.0688731,0.0338367,0.0197452,0.00484631,0.0863373,0.00179486,0.0946924,0.0605557,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.722284,0.726484,0.859544,0.963135,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
