,pm25
992557,18.5
744291,10.7
497381,5.3
860098,13.5
177176,10.4
1083139,6.5
993723,2.4
697691,5.7
627690,7.1
25119,6.8
1000747,15.2
941449,6.7
517754,7.8
510535,6.2
1025856,11.2
223789,11.5
91670,21.5
227681,16.4
28611,12.2
1121100,14.2
1002473,11.6
1088283,28.1
582115,15.9
621322,14.2
1047431,14.2
789376,9.8
491685,13.7
22212,9.5
818485,15.1
1001966,8.5
385708,21.6
799676,10.2
201271,8.6
999388,13.4
181552,5.0
1031593,5.3
461200,9.3
1085787,11.3
536497,4.2
1053137,9.1
68660,22.1
558884,7.8
273973,7.9
480063,11.0
88968,14.2
607853,6.9
994208,10.2
253369,6.4
570237,3.8
1135889,22.2
968443,3.9
1155716,10.1
131866,16.0
661934,10.5
821183,9.3
416985,9.0
1028483,17.6
1004122,6.7
944968,6.1
49411,6.1
1102831,9.4
570482,7.4
303869,11.4
260447,7.0
306567,11.6
1124616,10.7
193528,8.7
14562,7.3
801312,6.5
400742,15.3
159597,13.9
215500,7.6
1103119,9.1
997415,7.3
175681,10.2
519160,7.6
1130372,10.5
841816,9.3
347806,10.7
1046412,10.1
69645,25.7
38817,3.7
996826,8.4
998336,7.7
787100,7.5
124117,16.3
7551,7.6
661102,19.5
74348,8.9
395387,18.7
779314,5.8
1012332,21.0
1113742,9.8
1000857,8.0
229199,13.4
32193,3.3
25686,8.5
293112,10.2
941838,6.2
671419,17.6
697505,8.6
176632,13.9
25002,5.2
1001401,31.2
476796,8.8
3312,10.2
866018,5.6
1061312,8.0
465304,14.5
1018598,10.1
22464,7.7
256254,7.6
932899,8.7
1084749,11.4
1020543,13.8
1139967,3.4
913468,9.2
390187,7.8
242615,17.8
970746,16.9
809471,6.3
33966,23.2
751595,5.3
123701,12.8
672450,3.8
871915,15.6
122806,12.5
10881,7.9
347048,4.6
1072129,7.5
209674,7.8
163324,16.7
650808,8.8
1084915,10.2
604516,5.8
876099,8.1
154118,9.6
153710,13.5
249961,5.8
1076376,16.4
634942,8.7
273989,13.6
389821,8.9
1166379,6.1
610248,7.1
977732,5.6
1008226,9.4
989624,13.6
231475,6.8
776380,6.7
941636,5.3
15228,7.0
199093,7.4
864891,10.4
630485,4.3
1074616,14.5
217345,13.6
82853,12.3
1103154,7.7
5598,6.3
186735,6.0
273154,1.5
1075471,14.0
86750,11.3
381651,9.2
1165904,12.0
2835,7.0
135,7.6
226537,16.9
421742,9.9
13860,8.6
1012333,14.7
907316,13.5
1015928,6.2
909428,8.9
524918,15.3
525801,6.4
1069715,12.5
18072,7.9
411691,5.7
1004061,9.1
116220,12.6
63390,17.7
253420,9.6
36306,6.4
348379,6.4
870183,7.7
1150469,9.5
467036,4.9
378478,11.2
33516,0.6
801349,5.3
599060,5.9
501743,16.5
794676,7.0
1084679,12.2
454307,10.0
253544,6.6
855807,4.8
36162,1.5
481859,20.2
519510,6.5
1065032,12.6
1125,10.6
1060904,8.5
452612,9.3
14220,6.8
1000984,8.6
60286,12.0
14139,6.0
758556,6.9
1039618,11.6
1005821,8.7
243413,12.9
878720,2.5
1091677,3.7
1029378,7.2
70899,12.8
1000192,8.6
923945,4.3
25335,6.5
397404,16.3
816101,11.6
1148717,8.2
39807,4.1
588780,14.4
180681,11.5
808081,3.1
1063296,12.4
503540,6.6
1150668,1.7
24507,7.8
240270,11.4
811340,6.5
40788,14.5
92244,14.1
997028,8.3
928843,11.6
1008181,8.4
34596,7.8
1105774,10.2
403263,15.7
272694,25.0
708563,6.8
838372,16.2
1165722,5.3
79408,20.6
1068982,18.9
91584,20.3
352306,6.5
3636,13.3
103268,6.2
278310,11.0
945269,5.9
623028,9.3
240839,10.7
1155761,10.1
899616,4.3
38025,5.0
980112,7.8
227299,18.6
1022624,10.5
23742,16.2
235751,7.6
7317,4.0
710271,9.1
1061773,20.1
10188,11.4
291773,15.8
1158675,10.5
56437,7.6
423978,7.5
187170,7.9
1075026,7.2
720,7.5
781623,13.8
410631,13.5
731478,6.5
23247,6.5
1122409,12.7
14472,6.4
1011480,11.2
866974,9.5
588289,19.7
1072399,10.4
993828,5.2
1068192,15.6
239220,15.2
591872,6.3
127175,8.6
8649,8.7
361353,6.1
1040298,8.5
60629,12.2
18927,5.2
61941,9.2
495482,15.7
524118,9.0
663824,13.6
1014012,14.7
1044277,10.5
177127,11.4
1094333,12.5
82419,13.2
439118,7.3
729170,5.2
574037,4.3
941502,6.5
1004227,13.5
1128475,11.3
836343,7.6
1164046,14.0
1092384,8.6
1142292,8.9
754334,4.8
591889,8.6
947583,12.5
583397,12.2
1083669,10.8
1119670,6.6
1018163,9.1
1069473,7.8
38043,2.0
1046917,12.6
1104175,7.7
929167,4.3
167071,13.8
1119110,5.3
1000748,15.0
701850,7.5
131377,10.3
679016,13.2
1018058,8.0
235141,26.6
244652,11.3
311430,10.4
768137,7.7
444439,10.6
183570,10.3
657708,5.3
965666,13.7
694477,3.6
497968,14.1
819753,17.7
958489,3.6
1140035,7.6
914280,4.0
1036857,5.2
1084374,5.6
1108515,7.0
1149023,6.2
489059,13.5
1101809,27.0
1016964,4.7
851411,15.6
620541,10.0
1082400,7.0
143071,14.2
393496,11.3
609064,5.2
650710,8.5
1117731,7.5
1018573,7.7
417776,15.3
971886,7.7
96163,9.6
285832,14.2
1020473,10.5
585621,5.9
471088,6.8
307161,19.1
900009,5.3
1166072,7.6
387841,9.0
1000072,6.0
984179,2.2
62713,12.0
109378,11.5
250365,15.9
166956,11.6
375155,14.2
1135667,10.8
1068462,9.9
638934,6.2
1107548,6.2
636992,5.6
239683,9.1
1130236,26.8
691327,6.0
568922,13.9
398028,11.0
616918,3.4
292033,19.0
223555,5.4
1135531,9.1
1101679,8.3
5643,10.9
549872,12.9
15345,8.3
903898,3.5
1056434,10.6
506115,8.5
542668,8.7
1164969,7.7
126069,18.5
639592,4.7
682140,10.9
44506,7.8
3303,12.8
167429,13.0
412174,14.6
1016729,12.3
694327,7.7
47382,12.8
210018,12.5
24921,13.2
393234,9.9
324844,14.1
267651,6.1
131278,8.9
1158147,5.5
1012908,4.1
465113,6.2
930381,7.9
83504,11.2
1111730,6.6
1056485,10.3
951405,9.6
908920,5.9
587172,14.1
41978,3.6
953415,5.9
101821,11.0
309173,7.2
1138279,14.8
600780,7.6
120563,6.4
1001737,6.1
935842,7.1
965041,6.2
336608,1.7
810979,10.0
223470,8.7
545113,9.8
1159595,12.0
1001229,18.5
245686,11.1
402619,24.0
1061392,7.9
812140,6.4
752883,5.7
1164268,9.7
1163561,8.1
952757,16.4
48542,12.6
475577,7.5
509191,7.8
926781,9.5
26568,2.7
199433,12.5
125382,7.2
43541,6.5
559519,5.9
354065,12.3
279,6.9
3249,12.1
255509,7.6
1067645,10.7
334362,11.5
1041843,8.3
876626,11.4
1149084,16.2
511520,18.9
551154,15.1
1008781,8.1
700530,9.4
919315,7.5
606901,9.3
94576,29.4
1060142,13.1
913232,7.1
633800,12.1
519653,5.5
68847,23.1
260674,9.1
1088117,7.3
417760,12.8
128764,4.8
317184,14.1
959301,19.1
1076341,13.1
15264,3.2
1053472,3.1
166335,10.3
1155039,6.9
1024548,8.6
392535,15.1
1007816,11.8
1158462,11.9
897183,6.4
854658,8.7
64001,7.4
837798,2.8
567116,7.0
202558,15.1
1049178,19.8
139920,17.0
94354,13.2
299272,10.5
138666,11.7
73751,5.9
496223,9.0
728715,9.7
837595,5.8
1097203,2.6
661288,21.9
582397,14.5
443314,6.8
1072981,13.2
39870,13.4
1157474,7.9
21483,4.5
169096,8.6
1035776,9.6
744193,9.0
753185,7.1
480607,11.2
78253,14.5
1003566,6.7
999797,7.0
513881,6.7
262363,6.7
135369,7.3
975837,11.7
406120,18.7
579013,11.5
472756,9.9
235851,8.9
1152481,8.4
1065057,9.4
1165518,8.5
13176,10.6
261557,12.1
455367,6.7
708628,5.2
893585,12.9
1005095,6.2
419599,13.9
1083739,10.1
815072,9.0
1120594,10.3
1049350,18.5
166818,12.4
540402,7.5
645678,9.2
1086057,19.8
1094272,19.9
69422,24.0
457123,6.3
596422,6.9
1083374,9.7
502281,12.0
472531,7.3
16281,11.1
248056,11.0
1141329,4.1
1142020,8.6
218559,10.8
132724,8.9
102959,6.9
448536,12.3
1105336,12.3
1141739,11.8
917317,2.7
997983,4.7
215443,5.6
17370,3.3
828276,4.8
841361,13.0
1040402,14.0
781457,10.0
41730,5.6
3771,7.9
35406,0.7
1057424,8.4
802218,17.6
144434,10.1
317134,13.7
428133,4.6
41463,3.7
492800,29.7
955163,5.0
976828,2.2
1139933,8.8
1068547,8.9
907601,10.3
1206,7.5
539554,10.2
5022,7.1
24741,10.8
309067,10.0
32877,13.3
824458,12.4
346234,10.0
711297,8.6
129087,6.1
1166517,13.4
9747,6.5
1035916,25.7
275996,12.9
647456,11.9
945423,3.3
1082320,6.0
334870,8.4
134709,29.0
869124,12.1
770974,13.5
1110663,13.7
250565,10.4
75589,9.1
448949,7.0
260114,18.9
47603,9.8
1123476,4.9
1022433,10.1
804400,7.9
467449,6.5
448182,12.2
1085550,7.9
245924,16.6
16479,5.2
707090,13.2
602143,5.4
400115,5.4
673798,7.5
840091,7.1
606767,6.3
988122,7.5
764087,12.0
181938,11.0
551153,16.3
103391,7.5
985684,10.3
998126,10.9
1166210,10.5
1166409,23.4
1137443,6.1
547857,7.8
13932,5.1
493542,10.6
1016223,13.4
1107016,6.9
960804,19.2
538507,11.8
924034,4.6
663808,11.5
1062521,8.9
1102682,8.7
1096958,8.4
165350,6.5
1166056,13.7
95161,23.6
1093512,19.4
294637,14.0
1153829,7.9
757247,6.0
111208,9.4
452647,10.8
1141005,10.8
67867,19.2
1159246,8.5
1147926,9.2
125381,10.4
414243,7.5
273724,8.3
1102604,10.6
168449,10.3
456054,8.2
1087301,10.3
262562,7.7
264218,7.9
990793,5.9
718416,9.1
893199,11.7
1133072,12.2
21564,7.4
1104210,12.1
463784,6.4
372831,13.8
1075792,10.7
115488,15.3
224063,10.6
119892,11.6
324158,14.9
1133686,9.4
41139,5.6
603014,13.5
921161,8.4
1140103,6.7
727866,10.1
675304,7.9
1674,7.1
657,12.3
720670,8.1
400582,12.5
578295,17.9
15939,7.3
989153,18.8
624144,7.5
1099914,9.3
675102,6.6
1011846,6.1
1092514,7.9
55622,7.3
416043,10.1
332305,4.5
297813,14.3
489147,12.9
78961,19.8
516700,13.0
171077,7.3
291650,7.6
504138,17.7
1145802,13.5
729876,11.0
1000703,12.3
12573,10.3
398553,9.8
31860,10.8
884048,7.9
779095,7.7
540656,10.5
19593,6.3
772418,6.1
132586,8.4
331597,10.8
290131,0.5
147260,9.0
742804,6.2
1083035,8.1
455794,7.9
799489,12.1
590832,6.3
1063261,12.1
336388,1.6
803251,7.3
181730,6.8
1076505,11.2
272288,14.9
1067680,10.0
45315,6.4
932679,3.1
303064,7.9
516487,13.8
939240,14.1
1010165,14.3
1085996,11.4
924603,9.4
1022303,10.5
846175,5.6
44912,7.0
960601,13.3
317256,10.8
485834,6.3
403857,14.2
418763,4.4
248268,4.5
1125076,6.3
18207,7.9
531041,10.5
464281,10.5
806302,5.9
499240,7.4
272324,16.2
217193,12.6
817568,5.5
1066889,11.3
1013622,16.9
756317,15.9
21987,5.7
1130807,5.5
778965,5.3
982313,4.3
13581,9.3
780224,12.3
310596,14.8
1098408,12.1
1164499,8.5
891389,11.6
1148590,4.3
473542,11.1
852085,8.7
30384,4.3
1042234,8.8
436505,6.3
1119111,10.6
376149,16.5
1032708,15.1
999739,5.3
1113969,8.2
25722,2.3
52491,16.9
581647,17.4
7641,6.5
844553,7.9
269215,8.4
437730,5.3
295656,4.8
15057,5.0
506807,4.7
454527,8.0
678322,8.6
1160948,5.7
165578,7.7
149199,10.1
1128151,12.5
1079078,6.4
553083,13.7
649340,4.0
117564,6.5
44277,7.9
1115322,8.5
1161365,16.9
748546,5.8
1124718,13.4
326849,18.3
1051526,25.7
816085,9.2
887160,16.8
70391,12.5
220607,12.0
400164,6.9
135083,11.3
1036682,7.0
961046,12.8
959435,14.7
95717,14.1
46313,13.4
1084454,7.7
68685,26.3
1042339,12.1
1101504,10.7
157463,23.9
426529,5.4
305644,8.2
989055,13.1
1027314,2.1
626106,9.9
375139,8.7
558978,11.4
1007676,22.7
11493,6.0
16155,14.5
710842,9.6
563784,11.3
321381,23.8
803740,7.5
519689,5.1
1060809,9.3
1018294,8.6
999168,9.2
195950,10.6
968738,10.1
2421,8.7
25713,3.9
260098,16.1
954204,7.6
1112941,11.2
351998,7.9
678374,8.7
1016459,10.4
528051,10.2
958319,6.9
604474,8.3
254354,4.8
605916,6.3
1008912,8.2
192065,12.1
76623,12.8
643990,5.4
109751,13.6
104875,19.5
208841,10.6
561333,11.2
1101574,11.3
607999,7.5
916993,16.4
13032,9.3
1019595,8.7
1098103,6.5
1026608,6.8
208825,15.2
27333,10.7
1080485,10.4
1161943,10.5
668174,9.5
662711,12.6
40896,7.8
27639,6.2
461803,8.5
582583,14.2
1062581,8.9
131666,7.4
312187,21.1
340593,7.7
367187,10.2
537626,6.3
348712,11.1
858105,11.1
1105585,12.3
107634,8.5
20358,10.5
950240,7.8
794989,8.3
573333,12.9
1038301,8.2
170704,6.2
1039922,9.2
1045298,16.3
715304,4.9
123501,12.8
219836,10.5
391653,10.1
510437,7.1
78050,8.0
250401,13.4
1091722,5.3
921531,3.3
1097857,4.0
89376,10.1
249203,6.1
17091,13.8
30708,11.1
1004626,9.6
1096247,8.9
42429,8.4
259438,11.9
62576,12.2
1022808,11.2
1049766,11.8
868634,12.9
1099732,20.3
447221,7.8
1114169,12.2
6021,7.8
778195,5.3
972579,8.1
1050492,9.1
25245,10.1
104078,4.5
1143160,9.0
57921,7.8
618092,9.4
1116548,8.7
517221,12.7
210791,14.2
161759,13.8
299762,11.0
6624,5.0
714389,13.2
997034,5.5
217625,8.5
529887,6.2
515427,12.4
239896,11.6
867010,6.9
1054158,4.9
995493,16.7
909630,11.4
606446,5.2
11664,13.9
619772,3.7
108889,10.8
830326,6.8
46736,9.4
1145222,11.1
943981,7.7
1062042,16.2
998029,10.0
1065322,11.7
1165920,8.3
736975,7.0
571938,17.1
199417,7.6
404693,8.1
510343,5.1
3042,7.9
1166334,11.2
969570,9.0
723012,7.9
289969,12.2
998625,5.3
504497,13.2
23004,12.1
195813,12.1
1087257,3.5
302703,12.6
115109,12.0
294392,17.0
236447,7.2
95904,15.2
393756,7.7
1034715,12.0
306502,11.6
138630,12.5
8307,7.2
1142632,7.3
203631,10.5
963737,7.6
212481,12.9
939934,7.5
795858,5.7
1162190,5.3
700566,8.4
890868,34.4
416619,11.0
420525,6.7
999907,11.8
990505,6.3
535240,7.9
197182,8.6
1109695,6.4
862298,7.1
12978,5.6
317505,12.5
103468,6.5
345424,10.2
31599,3.6
1111984,12.4
93701,13.1
861807,21.1
660427,22.8
594510,13.0
427937,5.8
511233,15.4
975854,12.7
710621,5.4
1001988,11.1
1123485,4.6
965869,9.0
66222,9.1
98768,19.5
1048133,19.2
489262,21.3
556170,8.5
551317,11.1
43703,7.7
707480,6.2
985235,4.3
1031263,9.8
187269,8.6
1007921,10.2
1078248,8.2
1120394,3.3
1001683,10.7
1131011,9.7
472772,9.6
353598,4.0
929082,11.2
620947,9.7
83972,14.8
1063957,4.4
639422,9.1
956836,11.3
884373,9.6
832794,11.7
1120419,3.7
904979,2.7
397824,12.2
1134221,6.3
27081,4.2
113433,9.7
435895,10.5
1090807,9.2
881375,34.1
185030,9.9
1070602,6.3
117528,7.6
1112079,7.3
3537,10.1
801755,5.3
81159,12.5
5211,6.8
8037,6.1
157576,23.2
753356,6.4
148713,10.4
38907,2.4
1131888,7.7
427016,5.2
2367,9.6
197962,11.0
1015988,11.1
70016,7.6
33003,4.6
661118,20.8
1036752,7.7
384050,12.4
1103704,11.2
506998,5.9
60165,10.7
1079615,14.1
877706,5.7
721125,10.1
2007,6.5
406546,8.7
173045,7.8
314705,11.0
297256,18.5
989307,10.7
1057495,6.9
94320,13.3
1058044,5.5
675798,7.1
223327,5.1
1021118,18.5
466851,10.2
1061548,9.5
8820,20.8
145593,9.8
652327,7.7
872592,4.2
1029448,10.8
408795,10.1
200848,12.9
1041998,8.7
449357,7.7
628677,5.3
654554,13.1
19521,12.9
772007,10.4
108939,9.5
1146944,3.3
1152966,3.3
19152,10.7
138297,10.1
477495,8.1
1001632,19.7
1149979,4.5
999696,18.4
830581,7.8
568038,6.6
56201,8.1
421070,13.4
713548,8.2
1062712,17.7
666059,9.6
738248,12.4
229675,13.7
542619,7.9
214652,6.0
1080754,10.1
784657,8.0
1135123,13.3
1278,9.6
910796,5.8
30375,2.6
956633,14.7
541945,4.8
1157857,12.0
28269,9.4
612767,10.6
114636,7.2
123102,8.6
1016903,5.3
612937,8.6
1058699,14.7
630449,6.5
1031828,7.9
1070437,5.0
218210,11.8
10791,7.8
417533,15.5
999828,17.4
578679,23.4
846529,9.0
229634,13.5
607194,10.8
528201,13.7
267107,19.6
38736,3.2
819578,13.1
358701,11.1
328575,9.6
491248,16.0
808927,31.0
33066,10.2
1143729,8.5
997905,10.9
1050233,11.4
1070471,9.9
492161,6.9
996924,8.0
1044801,9.3
1014999,6.5
427188,10.0
295507,4.4
569043,7.5
846666,8.8
12654,6.8
443509,5.3
1166287,6.7
672933,13.1
1083949,7.1
134547,28.2
295976,5.0
484430,13.6
1115079,7.5
433732,6.5
26703,3.9
55053,6.8
1082050,12.0
114079,12.5
16686,6.5
672313,5.4
221590,9.2
17856,6.0
1063767,5.5
1149630,7.2
1111616,4.6
159444,12.5
1027358,11.8
416944,10.6
124372,9.5
516218,6.7
661358,13.3
997638,6.7
1111468,10.5
99540,5.2
1113141,16.8
198650,6.7
214729,9.0
16992,6.9
569688,5.1
1100926,13.3
1124999,3.2
1042434,8.6
1000346,7.3
290603,13.0
1082504,9.3
19980,4.8
500532,7.8
415072,9.0
75539,7.5
402070,8.3
692479,17.1
794254,9.1
1165435,1.6
11898,6.4
605831,8.2
471063,7.6
1099139,14.2
251655,3.1
156444,9.2
1108743,7.4
970818,14.5
195381,7.6
373018,9.4
27900,6.8
1123289,4.7
1122225,5.1
845229,7.8
623686,17.4
990168,4.2
622519,9.6
817110,15.3
450591,3.8
401389,23.6
1076573,9.0
376992,15.8
1115565,8.4
88854,7.6
953883,11.0
919115,7.5
999491,4.8
892452,8.2
439128,9.4
681160,13.0
422233,12.9
482488,17.1
196487,6.4
1047943,7.3
1165078,6.5
12258,7.3
1123636,6.9
1042164,16.3
316737,8.5
61272,8.5
279002,12.0
21276,3.3
1150460,8.7
298586,17.5
393731,8.4
1046838,9.0
284970,1.7
82779,12.2
744458,13.9
888021,18.6
1052797,9.9
1083305,8.5
1004861,4.1
1090902,4.0
512249,7.7
505894,6.6
97583,12.3
431921,8.1
1115401,5.9
570481,7.0
78848,22.4
9531,12.1
26604,4.1
880154,14.2
19323,5.7
860629,7.0
1068349,6.5
807213,13.7
1069836,5.4
10836,8.5
504154,18.7
4968,3.6
724166,12.6
615960,8.8
1070846,9.0
612411,4.8
907434,7.5
684064,10.3
52076,10.1
146908,12.7
29853,5.6
924741,9.0
1066456,8.0
1166361,11.2
351227,13.2
1097917,7.0
100423,8.6
1084410,7.9
1065753,6.5
793265,8.1
379361,5.0
1061175,13.1
577978,13.5
706215,4.5
633257,11.6
1130100,3.0
1046528,11.4
76475,6.0
10503,14.5
1148776,8.9
98353,12.2
800775,7.5
9522,9.9
313821,7.8
988744,25.8
502232,11.6
1037866,13.5
276389,10.2
41829,5.1
1100639,6.8
587084,15.6
1097097,6.2
833013,6.1
886620,10.8
46135,8.5
1151212,9.5
677184,14.6
805046,7.9
205833,12.4
1074331,15.4
1118352,13.0
453105,8.3
960198,8.4
988865,22.0
1102350,8.2
481215,15.0
231203,7.8
892924,9.6
30960,2.7
292303,10.2
998533,9.4
456576,11.8
80523,13.7
371853,10.2
67220,11.2
928623,4.3
1150090,10.3
37548,10.2
1060669,8.4
381129,10.7
873453,3.3
1040272,11.9
1085821,8.0
396485,6.8
13590,6.1
1117453,6.4
998074,9.6
331882,11.3
291076,19.6
544331,6.9
716237,9.5
125703,6.8
211174,10.6
301249,20.8
983618,4.0
140542,15.5
591522,11.3
484210,11.2
142290,6.4
1071418,8.0
287082,11.8
502747,6.0
923235,3.7
966396,10.2
833249,7.1
287367,16.1
857598,16.9
39087,3.8
842173,7.7
1037326,14.4
32319,5.7
335270,9.1
1158897,5.2
348127,4.6
386780,17.7
916704,8.6
488202,7.1
196213,12.9
661085,22.2
280111,15.8
1031038,13.5
1114770,10.8
1118247,8.8
1030253,17.8
1153623,5.6
553473,4.6
1094367,9.0
73637,5.8
1065587,10.1
509492,6.6
33030,4.5
35685,1.7
1128824,13.0
55150,5.8
829130,10.8
967998,7.6
860488,4.3
966360,10.3
1024269,14.1
1031429,8.0
1070820,10.0
210605,10.9
676729,16.9
14679,3.3
816239,8.5
558286,11.8
32328,5.9
256601,20.0
42542,7.0
627947,11.2
1025941,11.5
1105083,8.0
154577,10.7
12834,6.7
373810,8.5
316090,4.6
383613,10.0
1049273,13.3
1141918,8.1
320068,11.8
813419,19.5
92939,7.8
307073,21.4
30465,2.8
541118,11.2
651533,9.4
10161,8.1
551643,14.9
637687,3.5
667603,16.9
544266,1.3
45450,8.7
58727,12.7
835380,10.9
34047,5.3
697911,8.2
4653,9.3
1109799,4.7
26757,5.2
1027193,10.4
90149,16.6
366344,10.4
89867,9.3
1100281,7.0
716843,8.2
1146935,7.9
249912,5.5
1138834,9.8
1165118,5.6
554292,8.9
915414,5.6
1078409,8.6
990571,14.2
690986,3.6
1046802,12.9
1034083,13.2
904321,4.4
110135,12.5
499070,10.4
15336,4.1
840533,11.1
999500,8.4
729268,4.8
996894,7.4
489660,17.3
923694,3.3
719769,7.1
481174,12.2
544585,5.5
600601,14.4
1036761,9.7
753444,7.5
567996,4.4
342543,6.2
913707,5.1
489432,20.2
238576,5.4
405840,9.4
1091852,15.4
516054,15.0
1130483,7.6
915450,5.3
867108,6.3
1096457,14.6
998571,11.7
1103853,8.7
999173,12.2
1087056,9.8
68526,31.2
470533,7.7
1032463,12.8
1012568,19.3
791746,5.1
1156905,6.7
1136358,12.5
1140461,6.6
659545,17.9
275302,9.4
4572,11.2
767001,10.5
1006928,12.8
493704,9.1
878396,7.6
202857,13.0
337973,4.5
110644,15.0
276430,9.6
277389,17.7
1062242,7.5
705706,6.6
440109,9.6
260845,8.8
1010365,28.2
235292,22.5
1087953,9.6
632208,8.5
654590,13.9
997820,9.0
123339,11.1
576429,18.5
268902,6.3
956089,7.7
1124931,8.0
1037691,8.0
159532,12.7
171313,5.5
1033039,8.1
1025019,9.6
738281,12.8
555854,12.8
1013038,21.4
319600,9.4
402653,24.2
808861,13.8
777977,2.6
418458,4.3
2214,6.5
28044,4.4
683225,4.7
1083270,9.3
353521,5.4
1095027,3.0
20925,3.1
156273,13.5
887278,19.0
1109214,1.4
227046,8.7
931164,4.6
173402,11.7
724909,5.1
872828,7.0
1105143,7.7
245312,11.0
649186,14.5
783556,5.3
1153453,5.0
1126132,5.6
669871,6.4
402905,25.5
1021039,19.7
1102289,13.2
529200,8.7
890305,10.3
1148828,5.8
2259,5.1
616001,10.7
207535,9.5
1007268,16.1
476648,7.9
367236,7.8
1096133,4.2
1099382,10.1
36684,3.7
673936,4.3
64229,9.6
1108411,16.2
304638,6.2
1045463,12.5
727817,7.2
433879,9.4
1602,7.6
1005820,9.4
102619,19.5
410270,9.5
12798,14.0
322761,15.5
3114,6.6
761796,8.7
570938,15.5
1016233,9.7
269659,7.6
571735,15.9
20214,10.0
41202,7.4
674090,5.1
1049818,10.8
191304,14.4
757894,9.6
157155,12.6
755821,18.7
1166143,6.3
995379,12.6
1123259,7.9
1115706,4.0
332340,6.8
851614,14.0
861791,10.4
950898,8.4
749597,7.3
829835,11.7
352218,8.7
105979,8.2
1085280,5.3
546925,8.7
39024,2.5
230643,9.3
798010,7.4
720349,10.3
732578,8.5
83267,12.4
1126891,5.9
544372,9.0
10332,13.7
430737,13.1
382187,6.0
