,co
494062,1.1
183543,0.2
37476,1.0
328393,0.2
416541,0.2
207221,0.4
430785,0.4
326487,0.2
428016,0.2
104209,0.3
236173,0.3
438010,0.4
538787,0.3
125854,0.4
576578,1.2
511112,0.3
499987,0.3
223395,0.2
455962,0.3
310167,0.5
150663,0.3
237116,0.4
254060,0.3
36811,0.2
548462,0.4
565400,0.5
272056,0.3
23760,0.5
567245,0.6
157082,0.2
429376,0.1
512337,0.4
76336,0.6
539537,0.3
548287,0.3
566831,1.2
487262,0.4
162271,0.3
522362,0.3
494387,0.6
219939,0.2
193551,0.2
143298,0.2
412752,0.2
191449,0.4
307859,0.2
413566,0.3
120646,0.5
195599,0.3
532787,0.3
237354,0.5
535212,0.2
244307,0.3
538212,0.5
80225,0.2
567857,1.0
516737,0.1
310458,0.1
388200,0.4
468312,0.2
557362,0.3
577064,0.5
138194,0.3
106791,0.4
541287,0.2
561387,1.3
10339,0.3
405419,0.6
342199,0.3
191925,0.3
267868,0.2
510837,0.2
451562,0.4
115746,0.4
479012,0.0
166263,0.3
409754,0.2
122809,0.4
33872,0.4
68733,0.3
567839,0.8
53825,0.3
15587,0.2
125735,0.3
238102,0.2
495912,0.2
144307,0.1
79560,0.6
569135,0.7
515487,0.5
576497,0.8
473712,0.5
568928,0.6
565004,0.6
434914,0.2
274161,0.5
460837,0.5
64975,0.2
498662,0.3
29012,0.6
2027,0.3
365551,0.1
268664,0.1
25554,0.1
250560,0.7
574499,0.6
32920,0.8
472612,0.6
241315,0.2
414416,0.3
568100,0.8
564104,0.9
154826,0.5
493762,0.3
206626,0.2
405504,0.4
516587,0.2
307434,0.1
565535,0.4
478462,1.5
325212,0.2
251113,0.4
376274,0.3
63835,0.2
234477,0.3
140432,0.3
7243,0.4
353798,0.1
549312,0.7
46428,0.5
90236,0.4
64250,0.1
75539,0.2
185328,0.1
102992,0.2
571502,0.7
356410,0.3
96695,0.4
127154,0.4
34712,0.3
207044,0.2
334464,0.2
115115,0.1
225011,0.4
450687,0.6
534262,1.0
528487,0.3
555337,0.2
286267,0.6
476512,0.3
245447,0.5
393130,0.1
497562,0.7
503387,0.2
175283,0.4
60182,0.2
116875,0.7
131604,0.4
476237,0.2
496862,0.4
79380,0.8
4279,0.5
51174,0.1
108873,0.4
550362,0.4
91020,0.3
512412,0.2
115319,0.3
59556,0.1
571061,0.8
492412,1.0
124435,0.4
567812,0.7
249904,1.0
167096,0.7
517787,0.4
2802,0.9
120576,0.5
240720,0.6
111094,0.4
550812,0.3
232631,0.5
475762,0.2
574949,0.5
486887,0.5
542912,0.3
574148,0.5
483262,0.7
30219,0.2
393980,0.2
142833,0.1
45631,0.3
562871,0.5
418326,0.3
513587,0.5
365600,0.2
227212,0.2
385055,0.4
431246,0.2
15993,0.4
37534,0.5
325297,0.3
223624,0.2
552362,0.2
569486,0.7
573581,0.3
134460,0.2
456712,0.7
277080,0.5
569117,0.7
272,0.3
14209,0.2
544537,0.5
416662,0.2
50005,0.1
317912,0.2
219557,0.1
422697,0.3
505212,0.3
213480,0.4
58784,0.1
452537,0.2
355717,0.3
151734,0.3
568163,0.7
256168,0.6
159729,0.0
363305,0.2
337305,0.3
202416,0.3
463712,0.6
441581,0.4
16063,0.2
567650,0.9
434525,0.5
40296,0.3
10811,0.3
241290,0.3
427385,0.2
12936,0.2
548262,1.9
9149,0.3
297608,0.3
238257,0.2
277603,0.5
381606,0.2
502987,0.5
284848,0.2
79737,0.1
267774,0.2
3449,0.2
97894,0.4
569378,1.1
21108,0.4
282468,0.5
168237,0.3
576851,1.8
113925,0.3
155336,0.3
574724,0.8
572978,1.3
166867,0.6
252430,0.2
296637,0.3
542587,0.3
7600,0.3
408855,0.4
17621,0.0
230539,0.2
577160,0.8
209850,0.3
227416,0.3
183534,0.3
507637,0.3
168390,0.4
113559,0.3
527462,0.3
441717,0.2
188016,0.1
156072,0.8
547037,0.7
81821,0.5
250490,0.8
240805,0.5
485187,0.3
573662,0.6
82178,0.7
80189,0.4
3159,0.5
464737,0.1
365090,0.5
541212,0.1
45119,0.4
6850,0.3
430190,0.3
200036,1.1
417391,0.5
323061,0.2
529962,0.2
426401,0.2
276342,0.0
212717,0.4
264442,0.3
151368,0.2
572960,0.5
138681,0.2
509862,0.2
122760,0.1
197265,0.4
58225,0.3
437294,0.2
194885,0.4
221582,0.4
411065,0.3
152387,0.3
566291,0.9
235295,0.2
385686,0.2
485512,0.1
570278,0.4
319661,0.3
564554,0.6
97766,0.4
570989,0.4
430736,0.2
262558,0.1
495687,0.5
14054,0.3
7649,0.7
121509,1.0
547412,0.3
481287,0.0
350702,0.4
277722,0.5
369765,0.1
168356,0.4
566435,0.8
127035,0.3
571322,0.5
266321,0.5
440963,0.4
551412,0.2
566372,0.4
146031,0.2
245160,0.2
11012,0.5
525137,0.1
163228,0.8
526487,0.9
158840,1.0
246231,0.2
459562,0.2
47000,0.4
357989,0.2
437974,0.5
502362,0.1
136544,0.1
130273,0.4
468862,0.2
285825,0.2
447912,0.2
570206,1.0
261191,0.3
265751,0.2
32395,0.4
441288,0.2
77205,0.2
107834,0.2
288836,0.4
56810,0.3
207331,0.3
531437,0.2
184129,0.4
383525,0.2
521512,0.6
6697,0.5
66566,0.3
541337,0.2
564266,0.4
180559,0.1
1814,0.4
71695,0.2
577139,0.3
550887,0.2
269713,0.6
141564,0.2
203224,0.4
220235,0.3
201024,0.4
414586,0.4
546262,0.3
523187,0.3
417901,0.5
195431,0.2
78300,0.2
355632,0.3
182973,0.3
241196,0.4
113806,0.3
116817,0.4
43929,0.2
14386,0.3
409195,0.5
517662,0.3
467237,0.4
572618,0.7
487737,0.2
119456,0.2
360039,0.2
256797,0.2
265156,0.2
38392,0.3
534512,0.1
308297,0.3
367931,0.2
218358,0.5
279886,0.3
158694,0.4
565481,0.1
481562,0.4
353288,0.3
357904,0.3
417306,0.2
160891,0.1
112915,0.3
238315,0.5
574427,0.9
539412,0.2
497437,0.9
208710,0.6
460687,1.3
149583,0.3
421301,0.2
348440,0.3
71313,0.4
560262,1.3
14972,0.5
203319,0.5
64883,0.3
46630,0.2
387945,0.5
571430,0.9
290215,0.2
68699,0.3
571097,0.6
526612,0.6
450537,0.3
543187,0.4
401643,0.2
455087,0.6
9625,0.3
108323,0.5
53562,0.1
493412,0.6
245685,0.2
480237,0.1
284491,0.1
114971,0.2
427166,0.2
4032,0.7
384921,0.2
18301,0.4
555962,0.1
219905,0.3
121689,0.2
149821,0.4
471237,0.1
209199,0.4
397308,0.1
261036,0.2
510162,0.2
63884,0.3
257129,0.3
384156,0.2
331538,0.1
304969,0.2
121500,0.5
445387,1.0
203999,0.3
534212,0.6
562133,0.6
185984,0.3
161569,1.1
407155,0.2
498412,0.7
458912,0.7
25698,0.4
115627,0.3
563699,0.6
400064,0.2
438180,0.2
68412,0.3
515762,1.2
433469,0.2
564248,0.5
146532,0.2
382966,0.1
107715,0.2
419346,0.2
264298,0.5
428611,0.1
197512,0.2
528562,0.5
393895,0.2
74755,0.4
571799,0.7
565733,0.7
32990,0.7
573941,0.6
537187,0.2
546637,0.3
214723,0.7
158238,0.2
160229,0.5
515587,0.2
554412,0.3
332862,0.1
67936,0.3
497162,0.2
356544,0.3
542087,0.4
421847,0.2
531362,1.1
349875,0.3
22878,0.1
495737,0.5
110856,0.3
305783,0.1
270637,0.1
540162,0.2
287918,0.3
14148,0.1
494437,0.5
101077,0.2
254655,0.4
453262,0.3
368830,0.2
118825,0.1
215547,0.3
442220,0.2
208436,1.1
101937,0.2
317523,0.1
573878,0.8
10314,0.2
228233,0.3
289025,0.2
92328,0.4
17978,0.0
246280,0.6
104090,0.3
554137,0.2
443787,0.4
280625,0.1
448437,0.6
79014,0.1
494262,0.9
393300,0.2
284433,0.3
365940,0.3
23293,0.1
309026,0.4
374015,0.2
391855,0.2
397089,0.2
506337,0.3
497812,0.2
320292,1.0
457112,0.4
229994,0.1
332656,0.3
416966,0.3
458012,0.3
442202,0.3
87544,0.2
562610,0.7
497137,0.1
28529,0.3
547562,0.5
530187,0.2
407325,0.2
98038,0.4
481662,0.0
337985,0.2
162222,0.2
57634,0.3
454362,0.2
482662,0.2
521137,0.2
226275,0.3
292897,0.2
28520,0.4
115948,0.3
407459,1.1
433505,0.2
139752,0.3
121451,0.5
376055,0.4
242947,0.5
488187,0.2
29568,0.7
364325,0.1
95752,0.2
429255,0.2
246195,0.3
27995,0.2
275360,0.3
506662,0.3
441360,0.2
372060,0.2
18420,0.4
562952,0.6
159219,0.6
26982,0.2
287799,1.1
562214,0.8
557112,0.4
415096,0.2
517587,0.3
252122,0.5
447687,0.3
544012,0.2
139314,0.2
330312,0.2
277673,0.2
525637,0.4
288012,0.2
574571,0.6
137862,0.3
187659,0.1
180379,0.0
107148,0.2
537987,0.0
293577,0.3
567767,0.5
104768,0.4
228139,0.1
468612,0.3
47665,0.2
265192,0.2
72326,0.2
454812,0.9
36012,0.2
564635,0.5
244139,0.2
333797,0.1
206449,0.2
360209,0.2
261835,0.5
573176,0.9
323741,0.2
575309,0.6
403379,0.2
327847,0.3
69626,0.4
222792,0.1
259489,0.2
305175,0.1
44084,0.3
483087,0.3
214485,0.3
525512,0.2
317742,0.3
558162,0.4
110465,0.6
156667,0.2
46796,0.1
308042,0.4
565688,0.7
529987,0.2
56325,0.5
576890,0.6
518762,0.0
142824,0.3
517837,0.4
25936,0.5
568757,0.7
138800,0.2
188840,0.0
56835,0.2
377490,0.4
446587,0.3
443412,0.4
268118,0.4
399299,0.2
10424,0.6
575669,0.8
303158,0.1
173700,0.5
164487,0.4
228685,0.2
165024,0.2
500962,0.3
144356,0.5
314973,0.1
33228,0.2
552012,0.3
375885,0.5
398279,0.3
2396,0.3
535637,0.6
73242,0.4
573644,0.5
566327,0.8
491537,0.2
38129,0.5
253916,0.2
281898,0.5
172274,0.3
486912,0.2
427761,0.1
556837,0.3
127282,0.5
553512,0.2
312449,0.6
244258,0.2
246518,0.9
57549,0.2
70322,0.1
533262,0.2
571340,1.5
290504,0.4
174807,0.1
519487,0.5
571763,1.0
348015,0.2
208292,0.4
44441,0.5
466962,0.3
287527,0.7
522287,0.3
483962,0.2
571232,1.2
237839,0.3
514637,0.5
473562,0.3
454587,0.5
188602,0.2
566255,0.5
394951,0.2
118209,0.4
263297,0.2
111298,0.6
392620,0.1
567506,0.8
177889,0.1
243712,0.3
492262,0.2
207520,0.1
4160,1.0
33549,0.6
175961,0.3
183211,0.2
441464,0.2
492012,0.6
467212,0.3
576932,0.8
262320,0.3
245362,0.3
371259,0.5
453412,0.3
568181,0.8
573851,0.7
205070,0.2
63765,0.2
67866,0.4
241400,0.3
213370,0.7
287085,0.3
470012,0.2
465987,0.2
441607,0.3
551112,0.7
575021,0.8
571745,0.8
574742,0.5
517162,0.6
39463,0.3
179588,0.2
235401,0.2
76015,0.2
185755,0.2
577190,0.5
89208,0.7
440781,0.2
31620,0.8
551162,0.3
491162,0.6
362334,0.2
413432,0.2
151972,0.3
11201,0.2
575921,0.7
299393,0.3
549487,0.2
135879,0.3
282493,0.5
294038,0.2
137123,0.2
478762,0.3
196347,0.2
39750,0.4
552112,0.6
483812,0.2
499162,0.3
428915,0.2
546912,0.6
459087,0.2
165796,0.3
108085,0.7
492612,0.2
109904,0.2
386536,0.2
305953,0.3
571727,0.8
115710,0.7
168594,0.2
431720,0.2
236164,0.3
446837,0.3
399214,0.1
420317,0.2
556337,0.3
291792,0.5
554712,0.3
143651,0.2
209006,0.7
18063,0.4
500637,0.2
235926,0.3
367287,0.2
275659,0.2
471762,0.4
172189,0.3
547437,0.2
274408,0.3
316552,0.4
313894,0.5
285919,0.4
157652,0.8
208164,0.3
576845,0.7
445837,0.3
524312,0.3
477362,0.9
265726,0.3
22496,0.2
38953,0.4
565076,0.6
54855,0.2
117614,0.2
190268,0.1
566309,0.7
66984,0.4
324398,0.2
436359,0.6
347456,0.2
570431,0.5
230979,0.2
301815,0.2
570080,1.6
545887,0.3
251531,0.3
216331,0.3
539162,0.1
504162,0.3
458937,0.7
500587,0.2
284516,0.2
455462,0.8
407884,0.6
273328,0.6
199120,0.5
425260,0.2
237745,0.2
444287,0.6
232573,0.2
513112,0.3
385941,0.3
413262,0.2
577223,0.6
540362,0.1
474137,0.1
550112,0.3
417342,0.2
480862,0.0
512037,0.3
271290,0.3
490637,0.4
571880,0.7
377284,0.2
576878,0.7
574958,0.5
55838,0.7
566426,0.6
156180,0.3
91495,0.2
165226,0.5
567695,0.8
471712,0.4
491312,0.9
365211,0.2
142327,0.2
14649,0.2
563978,1.0
567713,0.7
354988,0.2
265549,0.1
471337,0.5
561062,1.3
572384,0.6
339430,0.2
98157,0.4
286743,0.5
36692,0.2
252845,0.1
455937,0.6
566705,0.8
107267,0.3
264204,0.2
192163,0.4
443937,0.1
223505,0.2
401303,0.2
496187,0.4
528262,0.2
576923,0.8
432789,0.2
133450,0.3
387386,0.2
305528,0.1
489462,0.5
542787,0.2
57704,0.3
388285,0.6
365139,0.2
396883,0.2
377624,0.6
256595,0.3
490312,0.4
553087,0.2
147127,0.2
478862,0.5
453587,0.6
572744,0.8
194324,0.4
18072,0.1
351758,0.2
25222,0.3
575183,0.7
76372,0.5
499437,0.4
278351,0.2
572654,1.0
93848,0.2
487462,0.4
256833,0.2
481837,0.2
517462,0.2
371854,0.4
474687,1.0
501262,0.3
161450,1.0
424701,0.2
241409,0.2
473437,0.2
569972,0.8
223182,0.2
573509,0.6
133746,0.2
566480,1.1
562052,0.7
290154,0.1
235191,0.3
531862,0.9
242004,0.3
92279,0.3
312740,0.5
539387,0.2
524187,0.1
570179,1.3
447112,0.3
498362,0.3
62263,0.0
576986,0.6
359784,0.3
198455,0.4
515012,0.5
292678,0.7
266263,0.2
455337,1.4
529587,0.4
345282,0.3
562889,0.6
312825,0.5
218367,0.7
179030,0.2
241876,0.4
179756,0.5
441275,0.2
565724,0.7
563582,0.7
458962,0.9
302864,0.1
325418,0.1
93610,0.6
480662,0.0
39557,0.3
487612,0.3
431926,0.3
563672,0.8
360160,0.2
503262,0.1
271638,0.2
525387,0.4
243840,0.2
76897,0.2
491012,0.6
172631,0.2
325892,0.4
427555,0.3
283658,0.3
7802,0.3
438229,0.2
441191,0.2
573140,0.4
552962,0.3
574076,0.5
38666,0.3
71731,0.2
476662,0.3
317317,0.5
133926,0.2
463162,0.1
414452,0.2
559237,0.4
180523,0.3
179895,0.2
16622,0.2
59116,0.1
470337,0.1
99485,0.2
124377,0.2
574436,0.7
501037,0.2
257715,0.2
151460,0.3
546587,0.3
468987,0.2
491562,0.4
553987,0.2
401813,0.2
123663,0.7
258097,0.2
508462,0.2
298713,0.2
34229,1.5
483337,0.4
335994,0.2
417051,0.3
544512,0.7
489587,0.3
100879,0.1
136364,0.1
258014,0.2
348185,0.6
507237,0.5
412546,0.2
342333,0.4
545187,0.8
565067,0.6
303011,0.1
388115,0.3
510737,0.3
209875,0.3
507737,0.4
426741,0.2
549362,0.7
183806,0.5
110108,0.3
556162,0.2
285944,0.4
546337,0.5
377369,0.4
288394,0.3
146175,0.2
575723,0.9
466537,0.2
333336,0.2
449437,0.2
526737,0.2
94672,0.2
58045,0.1
513937,0.4
13221,1.0
441392,0.2
448087,1.0
442036,0.2
180608,0.2
57893,0.3
449087,0.6
454637,0.3
137148,0.1
295326,0.3
352608,0.1
251232,0.3
226870,0.2
312194,0.5
204902,0.7
207008,0.2
54974,0.2
575075,0.7
209410,0.2
481937,0.4
40345,0.3
329498,0.2
93159,0.2
355668,0.2
536337,0.2
82580,0.2
508262,0.1
233763,0.2
317147,0.7
40864,0.2
529862,0.5
227986,0.2
552162,0.6
546512,0.2
173462,0.4
343667,0.5
575498,0.7
32240,0.4
342915,0.2
214595,0.9
448687,0.4
55023,0.2
124139,0.2
185319,0.3
567830,0.7
258573,0.2
472687,0.2
246076,0.2
332996,0.2
326183,0.2
2955,0.7
502787,0.5
388880,0.4
168118,0.4
72528,0.2
114877,0.2
237601,0.3
501487,0.5
522862,0.2
165311,0.6
494212,0.5
5543,0.6
333081,0.2
412219,0.2
392146,0.1
164002,0.8
552462,0.3
477987,0.1
89412,0.4
31645,0.7
68257,0.2
32002,0.5
191400,0.1
26387,0.4
67161,0.4
229078,0.2
320511,1.3
400708,0.2
202977,0.3
265964,0.4
264478,0.1
259168,0.2
91078,0.3
18014,0.2
436565,0.3
366110,0.2
320256,0.9
46890,0.1
539012,0.1
507312,0.5
222127,0.3
146745,0.0
552537,0.3
1136,0.3
456787,1.4
340790,0.2
420706,0.2
466187,0.2
500737,0.2
514137,0.5
19869,0.1
77824,0.2
564968,0.4
563204,0.7
95871,0.2
353628,0.3
577286,0.6
525862,0.5
490837,0.5
9387,0.3
508412,0.2
110950,0.5
69056,0.6
270219,0.3
467562,0.2
188245,0.1
187531,0.3
538162,0.4
313675,0.1
142516,0.0
198049,0.1
334428,0.3
16348,0.2
425126,0.2
130868,0.2
501962,0.2
502387,0.3
559187,0.5
475862,1.3
336746,0.2
316807,0.6
486412,0.1
505012,0.4
390701,0.2
50824,0.0
196145,0.2
280234,0.6
255106,0.2
564050,0.5
573446,0.7
129797,0.1
566723,1.0
566840,0.9
471412,0.2
554512,0.2
555987,0.2
9353,0.5
209233,0.2
245600,0.3
428150,0.2
229316,0.1
107004,0.1
269268,0.2
489237,0.4
401679,0.3
55966,0.3
561587,0.4
524537,0.3
80988,0.3
228923,0.2
119990,0.6
216917,0.1
520287,0.4
441535,0.4
475737,1.4
56359,0.5
501637,0.2
127105,0.4
566282,0.6
64275,0.3
228422,0.2
129285,0.2
15755,0.5
127069,0.4
399263,0.2
477062,0.8
288964,0.3
224289,0.2
535587,0.5
128692,0.3
517737,0.5
482987,0.5
260001,0.2
220033,0.2
535912,0.3
405468,0.3
488262,0.3
238196,0.4
5458,0.4
217393,0.2
2335,0.6
246637,0.9
388406,0.4
158889,0.3
468512,0.2
237473,0.3
537737,0.1
202333,0.2
94562,0.3
62562,0.2
184675,0.2
547812,0.2
48105,0.2
55719,0.5
113772,0.4
440612,0.2
380926,0.3
565013,0.4
211040,0.2
142361,0.2
144841,0.1
569693,0.6
359869,0.2
71185,0.1
489387,0.2
511937,0.3
202809,0.2
135055,0.6
66557,0.3
376019,0.6
144484,0.2
197299,0.5
541412,0.2
227486,0.2
335435,0.1
79261,0.7
558587,0.3
292472,0.5
509587,0.3
115389,0.2
576146,0.3
285562,0.2
88866,0.3
258905,0.4
310883,0.2
563483,0.9
2872,0.4
427895,0.1
353458,0.2
133295,0.4
570017,1.2
307143,0.3
522262,0.4
371599,0.3
230826,0.2
519812,0.4
563636,0.3
346799,0.2
221652,0.2
52709,0.3
373626,0.2
2564,0.4
87355,0.4
207688,0.8
100235,0.3
462987,0.3
460762,0.3
463962,0.2
34000,1.5
547012,0.6
517762,0.4
442184,0.1
238425,0.3
229399,0.2
178426,0.1
73397,0.2
168033,0.4
574130,0.2
492087,0.3
55212,0.2
474162,0.3
532662,0.3
519137,0.0
491637,0.4
171331,0.2
272257,0.5
562106,0.6
280744,0.2
356495,0.1
571268,0.8
450862,0.3
71304,0.4
208878,1.0
568451,0.6
255726,0.2
485937,0.3
405844,0.4
117580,0.2
56920,0.3
380720,0.4
567587,0.8
294973,0.1
84295,0.2
330178,0.1
193066,0.4
129132,0.3
202620,0.6
198763,0.2
604,0.2
237720,0.3
438739,0.2
490687,0.5
403634,0.6
372776,0.3
201906,0.4
279401,0.6
46394,0.5
496387,0.7
162828,0.3
515462,0.6
205308,1.5
304240,0.1
573311,0.4
564959,0.4
544987,0.3
446637,0.2
157881,0.3
215428,0.4
225869,0.1
398413,0.2
135354,0.3
88426,0.3
140075,0.2
442010,0.2
255131,0.3
189377,0.1
262439,0.3
147926,0.2
482487,0.5
23556,0.3
567911,0.9
524962,0.3
31373,0.4
185627,0.1
75469,0.1
527637,0.2
107184,0.2
349146,0.3
232775,0.5
410094,0.3
249929,0.6
121772,0.3
496512,0.4
245209,0.5
91742,0.2
295921,0.3
26531,0.4
175878,0.2
528937,1.2
364289,0.3
307738,0.4
444787,0.5
476387,0.4
466087,0.2
361484,0.3
71423,0.3
430481,0.2
227724,0.2
540037,0.2
198370,0.1
452237,0.5
506462,0.3
490337,0.3
535887,0.1
106232,0.3
562529,0.4
10552,0.3
325673,0.2
300243,0.2
39997,1.3
43327,0.2
248382,0.6
159931,0.1
552312,0.3
453237,0.1
250252,0.8
227535,0.3
465287,0.4
503437,0.3
117376,0.2
25103,0.3
342879,0.3
342248,0.4
542812,0.2
246433,0.4
546087,0.7
194479,0.3
86556,0.3
87425,0.2
240399,0.3
576029,0.7
201226,0.5
576164,1.0
94205,0.7
563168,0.7
497962,0.2
302449,0.4
566048,0.7
491612,0.3
303305,0.1
314149,0.3
471562,0.3
396543,0.2
10766,0.2
476212,0.2
110773,0.3
393336,0.2
577244,0.6
155421,0.4
469962,0.3
246527,0.5
23913,0.3
522487,0.4
506937,0.5
410264,0.2
90984,0.5
505887,0.3
567596,0.8
343108,0.3
572096,0.9
445862,0.2
176699,0.3
574013,0.3
500712,0.4
11607,0.6
129608,0.4
134604,0.2
282017,0.5
425806,0.1
77714,0.4
133807,0.2
400878,0.4
459412,0.5
462662,0.3
391466,0.2
384290,0.3
263095,0.2
540212,0.2
68138,0.2
299478,0.5
4340,0.3
11948,0.2
559162,0.3
5018,0.3
126153,0.4
374270,0.2
81534,0.2
356969,0.5
125210,0.3
204985,0.2
368794,0.4
371040,0.1
223575,0.1
442287,0.2
183177,0.3
564671,0.5
248586,0.5
34950,0.4
397138,0.3
55270,0.1
208948,0.6
390240,0.3
5424,0.4
414246,0.5
500887,0.2
383440,0.2
571718,0.8
309778,0.2
282410,0.5
567452,0.9
283564,0.2
400453,0.3
175817,0.2
282767,0.4
127749,0.3
461637,1.6
126034,0.4
16799,0.1
486212,0.4
131903,0.1
534087,0.2
27126,0.3
319406,0.6
133032,0.2
424750,0.2
9304,0.3
199526,0.4
381570,0.3
222280,0.4
252086,0.3
540687,0.2
157771,0.2
429510,0.5
118755,0.2
375496,0.2
70577,0.3
575750,0.7
65298,0.3
129370,0.3
549937,0.2
441028,0.2
571214,0.6
435509,0.2
337171,0.2
365005,0.4
304459,0.2
447312,0.5
420827,0.2
519262,0.2
85961,0.7
183128,0.1
119694,0.5
463137,0.3
114010,0.5
207807,0.3
83700,0.7
129379,0.2
123557,0.3
86650,0.3
372910,0.4
149379,0.2
272385,0.5
569207,0.7
326827,0.2
166748,1.2
164606,0.3
7719,0.5
234560,0.2
149974,0.2
364835,0.3
481962,0.2
321397,0.2
362419,0.2
577202,0.7
126440,0.2
166214,0.4
518612,0.7
461212,0.2
371890,0.3
577208,0.4
22402,0.2
161688,0.6
160404,0.2
62382,0.1
555212,0.2
26021,0.5
190625,0.2
433384,0.3
257071,0.2
290589,0.7
301645,0.3
441665,0.3
49224,0.8
142098,0.1
371125,0.1
79490,0.5
365806,0.1
440112,0.3
171807,0.2
113272,0.5
550637,0.6
17230,0.4
563906,0.6
37168,0.3
521387,0.3
447587,1.4
50815,0.3
251019,0.3
476687,0.6
48428,0.2
324568,0.3
207578,0.3
398243,0.3
199239,0.5
459662,0.1
121808,0.2
117055,0.2
294888,0.2
480787,0.3
277031,0.2
137947,0.4
309997,0.4
242837,0.5
341009,0.3
520662,0.3
540187,0.3
203770,0.2
79142,0.3
370105,0.3
37891,1.0
179091,0.3
354782,0.3
88673,0.3
20284,0.4
142446,0.2
548737,0.1
233882,0.3
32121,0.5
345027,0.2
567353,0.6
132700,0.3
168841,1.2
203130,0.2
222435,0.1
47485,0.1
351042,0.5
576956,0.4
503537,0.3
547937,1.4
35612,0.2
368879,0.4
428065,0.3
465437,0.1
573428,0.9
447162,0.4
279352,0.2
455362,0.6
458562,0.2
329668,0.3
166809,0.6
343533,0.2
334670,0.1
518312,0.5
50113,0.2
227937,0.3
544587,0.3
333542,0.1
551437,0.1
93873,0.3
316127,0.2
163621,0.5
309742,0.3
516987,0.2
492862,0.7
206211,0.2
527562,0.2
556062,0.1
125769,0.2
112488,0.6
573869,0.8
572366,0.8
109596,0.1
288479,0.4
287597,0.3
105756,0.4
417172,0.2
215974,0.4
74194,1.0
568244,0.6
176055,0.1
97180,0.2
226394,0.2
289797,0.2
390531,0.2
412971,0.2
74075,0.7
231432,0.0
528012,0.4
289108,0.4
86403,1.0
56990,0.3
66209,0.3
571376,0.8
441152,0.2
351637,0.3
441835,0.2
449262,0.2
25426,0.5
562124,0.7
452637,0.3
477462,0.1
465387,0.3
507987,0.4
294463,0.7
217238,0.2
572555,1.0
54581,0.2
573995,0.6
440326,0.2
2811,0.9
183296,0.4
146617,0.3
459362,0.5
502462,0.3
523887,0.3
526412,0.3
49747,0.3
46522,1.1
390325,0.3
96289,0.2
504087,0.1
427810,0.2
81830,0.5
66319,0.4
360075,0.2
522962,0.3
38724,0.3
441841,0.2
111664,0.6
571169,0.6
119063,0.4
4508,0.8
69864,0.4
263809,0.2
230171,0.3
455137,0.6
499837,0.2
178118,0.3
411150,0.3
270518,0.1
232869,0.4
253144,0.2
574400,0.7
281541,0.4
399688,0.6
131784,0.2
238578,0.3
4423,0.2
566408,0.7
59673,0.0
412837,0.2
37415,2.3
130688,0.2
191211,0.4
195312,0.2
499537,0.3
565508,0.3
364495,0.1
562592,0.3
272742,0.3
53587,0.1
131723,0.3
392875,0.3
399178,0.1
446062,0.2
569279,0.5
81617,0.2
230954,0.3
462487,0.2
133414,0.3
562430,0.5
162945,0.4
359480,0.2
241827,0.2
136187,0.1
23769,0.2
31153,0.1
459387,0.7
500187,0.4
498037,0.3
576899,1.0
379445,0.5
309062,0.3
145903,0.5
462762,0.2
417561,0.4
66923,0.7
103385,0.2
403124,0.3
43691,0.6
507262,0.4
227306,0.2
1066,0.5
123746,0.7
515962,0.3
565787,0.7
334925,0.1
417646,0.3
446087,0.2
17740,0.3
172878,0.1
482112,0.2
548337,0.3
155430,0.4
485662,0.2
26769,0.5
96372,0.1
54477,0.3
509987,1.1
266074,0.6
71612,0.2
535612,0.7
213669,0.5
472762,0.2
575201,0.6
183305,0.2
553487,0.3
558612,0.4
224560,0.3
143889,0.1
557812,0.3
302132,0.2
486337,0.4
144902,0.1
494487,0.2
478637,1.0
464612,0.2
252513,0.3
193219,0.4
10662,0.5
184614,0.3
181917,0.3
138075,0.2
93006,0.2
338155,0.2
382505,0.1
115685,1.3
274527,0.2
543562,0.4
441561,0.2
531212,0.4
198525,0.1
558387,0.3
186732,0.5
178271,0.3
373335,0.3
494762,0.2
440456,0.3
557787,0.3
567110,1.2
264646,0.5
154289,0.4
493187,0.3
445612,0.2
488912,0.3
575372,0.6
506512,0.2
43776,0.6
79371,0.5
258811,0.3
523287,0.2
575579,0.5
133627,0.5
576272,0.3
16790,0.4
349231,0.3
197656,0.3
486112,0.4
281660,0.3
502037,0.3
20037,0.5
207935,0.1
240125,0.3
544462,1.2
152805,0.2
145497,0.1
551212,0.3
376395,0.1
571736,0.8
14173,0.2
442862,0.3
575174,0.8
332267,0.1
213242,0.3
550687,0.3
259381,0.2
438690,0.2
479037,0.2
261963,0.2
496637,0.5
78428,0.5
440209,0.1
213514,0.4
314937,0.2
79951,0.5
568532,0.5
402663,0.2
229017,0.3
402019,0.1
357430,0.2
139265,0.1
417597,0.3
240457,0.5
170294,0.7
62645,0.3
259323,0.1
443437,0.2
151200,0.1
191092,0.4
230232,0.1
446137,0.8
47595,0.4
226071,0.2
327883,0.2
272565,0.3
270720,0.2
246588,0.3
192590,0.3
405625,0.2
537012,0.4
360719,0.3
236411,0.4
273813,0.2
1899,0.2
78489,0.3
131952,0.3
286276,0.8
452887,0.5
118483,0.3
524062,0.2
133499,0.4
73278,0.4
28774,1.1
111893,0.3
568361,0.7
