,ozone
34215,20.0
3744,32.0
33542,42.0
20779,43.0
4564,40.99999999999999
10090,21.0
11209,53.0
22951,38.0
22108,19.0
25214,26.0
34681,31.0
33353,28.0
26179,29.0
32910,51.0
19307,46.0
16966,14.0
15355,53.0
13259,33.0
8075,65.0
19651,46.0
8179,31.0
13230,39.0
15549,36.00000000000001
29992,55.99999999999999
21554,27.0
19503,26.0
14552,27.0
25063,29.0
7064,26.0
17011,17.0
29807,32.0
26446,21.0
18146,14.0
21133,21.0
5979,40.0
15652,19.0
7538,29.0
25309,19.0
24512,42.0
7330,73.0
6920,52.00000000000001
1472,33.0
22808,48.0
26846,28.0
34352,53.0
22643,57.99999999999999
21859,36.00000000000001
10516,29.0
15299,37.00000000000001
20190,23.0
32471,43.0
3970,40.99999999999999
10851,37.00000000000001
9840,63.0
3955,53.0
10815,22.0
23381,53.0
10779,32.0
9485,26.0
31813,47.0
22922,38.0
31995,51.0
10250,25.0
19123,29.0
28924,24.0
1470,16.0
27733,47.0
24924,16.0
13434,55.0
17894,30.0
6642,39.0
5383,23.0
3828,47.0
22055,37.00000000000001
23550,31.0
29051,18.0
15843,22.0
5105,30.0
26838,18.0
13940,20.0
28399,64.0
26641,40.0
8674,37.00000000000001
14569,33.0
3188,21.0
21470,21.0
26877,25.0
8877,54.00000000000001
32444,38.0
7682,64.0
15542,24.0
12553,37.00000000000001
7632,24.0
22314,20.0
20025,24.0
3061,27.0
11609,32.0
29944,29.0
11001,32.0
25441,49.0
7761,31.0
25899,48.0
29425,31.0
22218,35.0
23235,25.0
12647,24.0
6761,37.00000000000001
26765,39.0
7126,48.0
23186,35.0
9761,13.0
28628,25.0
25829,39.0
28067,59.00000000000001
1781,15.0
32437,35.0
18466,35.0
23679,53.0
4780,42.0
12318,29.0
12418,36.00000000000001
13879,52.00000000000001
1263,37.00000000000001
33040,24.0
33055,40.99999999999999
20320,50.0
3422,51.0
20735,40.0
34833,46.0
4839,47.0
19576,48.0
6286,16.0
16564,15.0
31015,37.00000000000001
20437,54.00000000000001
13849,18.0
27369,20.0
9993,53.0
4678,43.0
29127,42.0
19305,40.99999999999999
21567,43.0
8943,35.0
6712,35.0
23518,33.0
20629,27.0
25071,25.0
593,44.00000000000001
9814,17.0
26409,24.0
13774,25.0
15347,54.00000000000001
3620,35.0
29042,38.0
16188,51.0
32013,63.0
28958,52.00000000000001
280,23.0
11626,16.0
2131,14.0
6825,57.0
18684,33.0
6736,61.0
10199,20.0
28434,19.0
19204,26.0
32718,40.99999999999999
34450,26.0
1748,45.0
4759,48.0
22532,45.0
12579,31.0
25344,31.0
33394,46.0
18079,31.0
12016,54.00000000000001
2389,15.0
8764,61.0
24573,39.0
18545,40.99999999999999
2394,35.0
2752,49.0
2765,62.0
31865,35.0
450,23.0
33803,51.0
33286,28.0
31363,42.0
19975,19.0
8827,42.0
27623,55.0
7581,57.0
25108,32.0
81,77.0
14562,26.0
31980,70.0
17547,42.0
27698,25.0
22792,52.00000000000001
30117,24.0
2414,57.0
9889,36.00000000000001
9487,26.0
27682,30.0
25473,45.0
16341,31.0
13779,21.0
1393,65.0
20926,37.00000000000001
22067,26.0
32250,30.0
25603,54.00000000000001
601,39.0
2378,24.0
22678,44.00000000000001
27744,45.0
23662,51.0
28259,53.0
15758,32.0
19426,29.0
31659,54.00000000000001
18677,28.0
29026,50.0
33969,55.99999999999999
14387,46.0
32903,23.0
9252,66.0
26032,20.0
26152,18.0
1607,43.0
33765,28.0
3655,26.0
29766,28.0
6023,16.0
10505,21.0
29906,53.0
20798,42.0
4486,21.0
27396,36.00000000000001
5788,69.0
28892,35.0
16443,35.0
31552,22.0
11138,33.0
14182,31.0
33491,40.0
1394,61.0
15859,19.0
8822,28.0
28718,25.0
21762,50.0
21822,46.0
16514,14.0
9228,34.0
20760,25.0
17652,57.99999999999999
3667,35.0
17411,46.0
16768,16.0
10542,26.0
13905,39.0
7187,60.0
21864,42.0
14156,31.0
32900,46.0
6960,37.00000000000001
7949,30.0
6578,44.00000000000001
9752,36.00000000000001
17677,23.0
13211,64.0
23226,28.0
22327,48.0
3638,24.0
28264,47.0
19185,49.0
3449,52.00000000000001
10047,46.0
7381,25.0
8182,26.0
16286,40.99999999999999
16198,76.0
12887,31.0
28492,19.0
8417,38.0
24569,40.99999999999999
7476,17.0
16490,26.0
11071,67.0
20412,29.0
12597,29.0
32803,24.0
24092,27.0
3374,30.0
25044,24.0
8316,25.0
26344,25.0
9841,67.0
29949,54.00000000000001
4781,49.0
5586,19.0
4515,40.99999999999999
4774,40.0
22990,19.0
8716,38.0
1789,18.0
16289,40.99999999999999
9557,35.0
14908,40.0
28965,25.0
20160,54.00000000000001
20089,23.0
8779,29.0
3350,23.0
33178,34.0
4680,30.0
10349,29.0
16792,37.00000000000001
26134,21.0
20550,60.0
29223,38.0
23976,28.0
21901,51.0
10875,43.0
9411,25.0
34182,39.0
19617,30.0
17311,24.0
22863,31.0
13404,35.0
1968,21.0
5593,21.0
6347,35.0
29326,38.0
20477,33.0
16775,12.0
3255,37.00000000000001
21905,38.0
17093,21.0
3336,31.0
21759,64.0
25525,36.00000000000001
23080,25.0
22609,19.0
30756,37.00000000000001
8524,43.0
31208,32.0
4056,27.0
7372,36.00000000000001
19376,20.0
21522,57.99999999999999
22096,57.0
21097,18.0
2784,61.0
10878,53.0
20556,48.0
16773,28.0
3670,38.0
29617,43.0
21078,31.0
24396,53.0
9419,33.0
25725,55.99999999999999
31431,34.0
23295,23.0
29778,30.0
4175,57.0
34540,36.00000000000001
14619,33.0
214,19.0
32722,55.0
31948,42.0
24306,19.0
15305,43.0
22222,44.00000000000001
23703,57.0
7020,26.0
13387,36.00000000000001
8390,29.0
2723,48.0
9773,30.0
7264,15.0
12353,24.0
23945,45.0
11883,73.0
27751,46.0
27340,31.0
26119,45.0
4598,22.0
25299,25.0
19504,29.0
17332,36.00000000000001
10183,36.00000000000001
29941,31.0
15396,46.0
31847,39.0
5596,24.0
17135,29.0
470,18.0
15174,44.00000000000001
5255,30.0
7763,40.0
2694,42.0
11420,38.0
26837,9.000000000000002
11027,30.0
14641,17.0
31715,28.0
5264,33.0
22376,17.0
7898,26.0
4318,17.0
35059,44.00000000000001
882,46.0
25661,55.0
29476,44.00000000000001
6403,20.0
4758,48.0
15663,19.0
24389,48.0
23313,28.0
12040,71.0
19491,28.0
18623,44.00000000000001
7411,24.0
10134,22.0
15192,51.0
17989,16.0
33901,31.0
13611,23.0
535,55.99999999999999
12488,26.0
23293,38.0
23497,25.0
5115,33.0
1873,53.0
25952,38.0
23446,34.0
24602,47.0
11838,53.0
11880,52.00000000000001
17132,22.0
4631,37.00000000000001
3191,20.0
32338,44.00000000000001
10416,40.0
17215,30.0
34684,43.0
31748,32.0
24955,37.00000000000001
14897,40.99999999999999
1019,28.0
743,31.0
14675,21.0
17413,46.0
18478,48.0
7453,40.99999999999999
20445,65.0
24410,72.00000000000001
24830,35.0
8307,18.0
12106,40.99999999999999
15543,31.0
2917,35.0
10929,28.0
24454,23.0
12046,48.0
10732,52.00000000000001
12476,30.0
32569,50.0
11687,28.0
16554,22.0
30949,45.0
28760,49.0
25136,34.0
7080,67.0
8499,37.00000000000001
17245,46.0
21482,40.0
26859,21.0
10172,33.0
9578,22.0
22941,36.00000000000001
18472,48.0
26761,45.0
5840,44.00000000000001
19755,24.0
29148,25.0
20336,31.0
13161,37.00000000000001
26925,25.0
21627,23.0
32750,33.0
23126,19.0
32621,22.0
13966,34.0
28430,31.0
13496,18.0
7249,25.0
5006,61.0
11747,33.0
6024,22.0
28933,40.0
28189,31.0
24267,36.00000000000001
27272,39.0
19545,43.0
12044,70.0
28506,26.0
15064,44.00000000000001
34928,45.0
15719,78.0
8190,31.0
1232,37.00000000000001
31334,49.0
7008,29.0
24219,21.0
30065,40.0
32580,39.0
8058,54.00000000000001
11141,37.00000000000001
8836,53.0
32962,17.0
29629,52.00000000000001
22433,60.0
21572,62.0
21829,39.0
38,48.0
31783,32.0
29455,13.0
10000,37.00000000000001
32020,55.0
30213,25.0
26552,16.0
1757,20.0
33742,24.0
30948,64.0
15308,31.0
7226,27.0
34252,20.0
11620,17.0
32792,20.0
803,37.00000000000001
2492,29.0
26028,16.0
6333,35.0
18221,20.0
19117,16.0
12015,33.0
6791,52.00000000000001
26121,45.0
32582,49.0
10709,27.0
981,40.99999999999999
10326,28.0
31347,64.0
8285,21.0
2840,45.0
27793,60.0
7741,28.0
1875,21.0
13610,17.0
2665,30.0
26835,9.000000000000002
17689,15.0
4028,28.0
21421,27.0
11617,18.0
14699,15.0
12014,28.0
16043,59.00000000000001
34145,57.99999999999999
25860,31.0
11782,25.0
8678,31.0
5029,62.0
21861,47.0
29714,28.0
34427,31.0
14815,53.0
23317,45.0
9772,28.0
19418,39.0
12947,18.0
22616,29.0
34130,49.0
30751,46.0
14451,39.0
33607,60.0
1156,51.0
11013,49.0
12454,31.0
31349,29.0
1137,24.0
7750,15.0
26769,51.0
32157,43.0
30891,70.0
18479,43.0
15723,67.0
29574,13.0
23344,35.0
19214,45.0
31123,61.0
16614,16.0
25429,38.0
1590,37.00000000000001
16814,39.0
23589,46.0
17912,55.0
23910,32.0
17322,25.0
9436,12.0
34845,30.0
25269,11.0
16010,53.0
4420,16.0
8500,26.0
11125,29.0
9088,23.0
5106,35.0
8068,50.0
13828,29.0
11280,64.0
14979,39.0
7910,26.0
24552,33.0
18236,22.0
25079,32.0
31318,38.0
19710,12.0
7507,15.0
1634,24.0
15726,36.00000000000001
230,20.0
10731,43.0
26338,18.0
32742,21.0
29577,34.0
20329,64.0
25605,46.0
16833,39.0
14400,45.0
20759,27.0
32206,44.00000000000001
10923,32.0
29408,29.0
6075,36.00000000000001
14672,26.0
21067,21.0
9418,26.0
16168,15.0
23056,21.0
26325,19.0
32372,32.0
33652,47.0
6929,49.0
32941,45.0
27153,29.0
29553,48.0
14003,21.0
18743,27.0
34457,51.0
14535,32.0
11191,27.0
24143,17.0
14410,43.0
16437,35.0
30029,54.00000000000001
28553,29.0
27141,12.0
22672,42.0
22625,55.99999999999999
4941,27.0
9009,44.00000000000001
10208,26.0
14723,30.0
587,48.0
20189,22.0
19320,32.0
16244,21.0
5575,67.0
3709,38.0
16734,24.0
19230,37.00000000000001
20878,43.0
4017,62.0
3795,53.0
12176,48.0
26040,23.0
15248,31.0
13888,27.0
18217,17.0
25786,49.0
27035,38.0
529,39.0
3363,33.0
1619,43.0
14117,73.0
2525,21.0
26190,30.0
34662,35.0
2773,42.0
10669,34.0
19068,33.0
31078,43.0
27554,25.0
34732,22.0
22025,38.0
32988,21.0
18572,32.0
18686,35.0
5332,24.0
9918,40.99999999999999
16885,40.99999999999999
34140,40.0
26112,35.0
14836,31.0
29818,40.0
5474,24.0
7119,49.0
33508,24.0
34646,77.0
1414,52.00000000000001
7355,24.0
27886,48.0
18732,37.00000000000001
21275,47.0
16587,40.99999999999999
18384,27.0
15037,43.0
18815,36.00000000000001
33337,23.0
16142,25.0
7466,47.0
12469,18.0
8960,60.0
29756,9.000000000000002
25163,32.0
15609,19.0
34294,52.00000000000001
3854,25.0
25491,57.0
21833,33.0
8014,27.0
31637,14.0
1396,74.00000000000001
34478,32.0
27502,24.0
25498,48.0
6659,37.00000000000001
26256,52.00000000000001
23297,32.0
16803,32.0
11503,31.0
25559,23.0
8520,17.0
15179,24.0
9465,40.99999999999999
10262,24.0
29743,32.0
18676,30.0
2265,26.0
30773,63.0
28687,35.0
14664,30.0
15688,55.99999999999999
1541,40.0
33721,42.0
11130,33.0
30702,30.0
9203,24.0
7001,55.0
7527,23.0
13545,54.00000000000001
6109,32.0
30075,47.0
4618,43.0
7218,32.0
6843,54.00000000000001
22919,43.0
26968,17.0
13464,49.0
12329,21.0
20867,26.0
9480,15.0
23837,68.0
24813,44.00000000000001
31456,49.0
31821,50.0
3262,83.0
5499,32.0
32219,39.0
3267,36.00000000000001
11660,23.0
34126,53.0
16193,37.00000000000001
9146,31.0
20515,40.0
21048,36.00000000000001
25442,51.0
8238,13.0
32197,54.00000000000001
27285,40.99999999999999
6631,55.0
22997,19.0
402,31.0
26253,42.0
18114,20.0
27251,25.0
4723,23.0
16819,33.0
2621,42.0
4897,52.00000000000001
5174,39.0
31540,55.99999999999999
5789,55.0
3291,32.0
16805,31.0
25387,40.0
27133,17.0
23857,34.0
8807,45.0
31907,62.0
4302,33.0
33931,37.00000000000001
21190,43.0
31425,28.0
16062,33.0
11516,27.0
34744,22.0
3055,40.0
31247,52.00000000000001
3302,32.0
1581,54.00000000000001
19215,47.0
6380,37.00000000000001
27590,49.0
9803,19.0
18086,39.0
33351,32.0
34846,31.0
26486,24.0
2215,28.0
10222,33.0
16558,18.0
30827,26.0
5730,39.0
3357,14.0
1184,50.0
20900,28.0
4441,38.0
1207,36.00000000000001
7149,81.99999999999999
16451,29.0
3162,26.0
31571,17.0
7063,29.0
8978,57.99999999999999
15340,31.0
23243,26.0
16305,15.0
32810,25.0
3895,22.0
22994,21.0
13616,21.0
4439,32.0
23087,36.00000000000001
27003,26.0
10861,52.00000000000001
7206,24.0
15584,19.0
32743,35.0
26097,26.0
5369,26.0
9241,85.0
32632,54.00000000000001
16445,36.00000000000001
34097,20.0
12817,28.0
24447,24.0
28693,31.0
24040,19.0
14444,39.0
1900,45.0
10606,40.99999999999999
23053,20.0
13189,52.00000000000001
21791,36.00000000000001
6025,37.00000000000001
8642,27.0
28913,15.0
14887,40.0
23054,23.0
12565,37.00000000000001
31879,49.0
7935,17.0
13279,32.0
8568,25.0
2304,33.0
35052,46.0
22943,39.0
1284,33.0
17833,19.0
13526,17.0
18948,27.0
12251,45.0
3835,57.99999999999999
20566,62.0
10211,18.0
7390,30.0
29517,23.0
31148,45.0
8237,6.999999999999999
2615,33.0
29313,37.00000000000001
2804,54.00000000000001
20096,19.0
14898,43.0
17410,49.0
25557,24.0
13722,23.0
25023,32.0
20693,20.0
401,39.0
33476,35.0
9667,20.0
18231,21.0
31741,43.0
24905,25.0
22790,49.0
20347,25.0
10804,35.0
26502,27.0
10170,50.0
34106,62.0
28030,71.0
28348,64.0
395,59.00000000000001
10518,40.99999999999999
5417,25.0
3285,43.0
15551,29.0
26973,39.0
25811,50.0
33862,17.0
34227,29.0
14718,22.0
21640,60.0
10102,40.0
15654,30.0
4869,55.0
22109,20.0
22059,32.0
23432,34.0
12614,21.0
20337,35.0
18924,4.0
21792,37.00000000000001
8521,28.0
3136,54.00000000000001
13092,20.0
19517,26.0
8602,38.0
33182,29.0
5433,42.0
22690,42.0
25040,31.0
17319,21.0
22960,30.0
13100,27.0
28468,78.0
21418,37.00000000000001
15388,49.0
13846,25.0
2732,44.00000000000001
13712,29.0
12246,52.00000000000001
17647,36.00000000000001
22126,22.0
17770,30.0
28722,23.0
6037,36.00000000000001
19681,23.0
29037,60.0
29667,37.00000000000001
5866,36.00000000000001
18242,29.0
3533,24.0
22372,26.0
11832,40.99999999999999
16612,14.0
4634,34.0
18125,18.0
28733,30.0
2452,42.0
26320,21.0
1193,49.0
29787,33.0
8053,44.00000000000001
6690,10.0
17166,34.0
25257,11.0
11645,33.0
11361,28.0
20085,16.0
15102,57.0
4987,35.0
24526,40.99999999999999
5243,22.0
32296,24.0
17725,42.0
28977,30.0
9550,43.0
5681,23.0
24109,20.0
30195,24.0
7760,40.0
2624,48.0
12845,34.0
21441,47.0
13190,51.0
33587,35.0
5534,30.0
3158,59.00000000000001
32869,40.0
29965,65.0
9638,15.0
14143,29.0
33818,23.0
14748,36.00000000000001
10586,22.0
10925,36.00000000000001
11377,45.0
14851,34.0
33130,17.0
20648,51.0
14663,27.0
23924,51.0
8192,34.0
20665,23.0
21820,50.0
1318,25.0
4343,36.00000000000001
15311,38.0
33018,27.0
33699,18.0
14383,52.00000000000001
22199,32.0
13563,67.0
12286,35.0
34121,27.0
10136,21.0
14406,54.00000000000001
13142,53.0
8189,36.00000000000001
11662,25.0
18638,23.0
16190,40.99999999999999
22068,24.0
12758,26.0
29620,39.0
27976,20.0
3612,28.0
9552,50.0
17643,54.00000000000001
10032,90.0
29139,37.00000000000001
23154,27.0
33034,33.0
815,28.0
5939,38.0
17307,20.0
20939,29.0
11572,47.0
15556,46.0
27338,25.0
28970,12.0
2386,25.0
27204,29.0
99,38.0
29902,36.00000000000001
4293,34.0
10724,32.0
8170,29.0
7371,23.0
3661,30.0
8126,34.0
20685,35.0
6085,48.0
5031,73.0
17108,25.0
34211,29.0
2955,33.0
27470,40.0
34382,38.0
2475,25.0
2163,27.0
8769,54.00000000000001
7524,18.0
19129,11.0
4556,37.00000000000001
717,36.00000000000001
22088,35.0
10682,29.0
20843,6.0
28849,33.0
34986,51.0
25517,33.0
4018,62.0
18075,17.0
27959,26.0
18493,49.0
31044,19.0
26261,33.0
20380,20.0
17496,57.0
26098,24.0
31427,31.0
22112,22.0
34658,47.0
19253,33.0
24432,57.99999999999999
14493,18.0
32853,40.0
16303,18.0
13784,63.0
25523,32.0
18831,28.0
18726,44.00000000000001
6732,59.00000000000001
12138,47.0
4421,11.0
6063,25.0
4436,32.0
27280,26.0
4804,26.0
18878,19.0
9646,51.0
26074,18.0
2182,23.0
284,42.0
3510,27.0
20374,40.0
12114,38.0
19223,38.0
10841,39.0
22700,30.0
29410,24.0
7192,67.0
25316,18.0
15226,40.99999999999999
24916,39.0
8135,27.0
19763,34.0
8467,38.0
30798,57.0
344,43.0
8534,33.0
8755,48.0
5333,24.0
27221,26.0
9953,45.0
32904,30.0
19778,42.0
7012,28.0
15202,40.0
15926,36.00000000000001
9006,43.0
33625,33.0
7791,37.00000000000001
33020,25.0
3241,35.0
5709,44.00000000000001
18380,29.0
34320,46.0
24276,35.0
33470,33.0
12261,33.0
24997,19.0
10424,35.0
17708,19.0
1793,18.0
20553,55.99999999999999
16657,13.0
10107,46.0
7366,37.00000000000001
32901,40.99999999999999
3567,19.0
28853,33.0
12241,34.0
25495,55.0
31618,26.0
31582,20.0
31550,27.0
16294,36.00000000000001
32478,34.0
33126,15.0
20029,21.0
25940,30.0
3597,27.0
10676,23.0
18131,17.0
5232,20.0
30942,64.0
2835,19.0
23957,34.0
13429,71.0
7960,42.0
1652,52.00000000000001
8795,48.0
20582,60.0
10522,39.0
2012,44.00000000000001
33519,29.0
17937,12.0
21117,32.0
10701,31.0
23071,21.0
28690,28.0
34370,34.0
16322,11.0
25480,48.0
9298,40.99999999999999
7394,20.0
27013,14.0
2647,50.0
10431,24.0
3189,20.0
18465,27.0
11656,34.0
14264,34.0
446,22.0
28961,42.0
17050,34.0
25178,21.0
185,21.0
21410,49.0
29697,36.00000000000001
792,15.0
18658,17.0
28031,70.0
21019,25.0
29315,28.0
22309,38.0
14337,40.99999999999999
12775,40.99999999999999
27228,21.0
21415,35.0
4194,46.0
15764,55.99999999999999
5805,54.00000000000001
11195,45.0
10277,38.0
28494,19.0
29352,23.0
16290,46.0
22830,42.0
7896,23.0
23465,42.0
7871,30.0
19518,26.0
22791,47.0
18964,24.0
20359,18.0
18580,42.0
34911,35.0
27922,30.0
19784,31.0
16644,9.000000000000002
25591,27.0
13887,25.0
23885,32.0
15849,29.0
22393,18.0
25537,54.00000000000001
15237,52.00000000000001
111,48.0
13015,36.00000000000001
8071,57.99999999999999
1593,32.0
27826,45.0
28920,15.0
32100,35.0
8198,40.0
32888,35.0
19128,6.999999999999999
24026,17.0
5668,55.0
29610,48.0
7472,33.0
3521,23.0
14673,26.0
17229,39.0
7667,61.0
14991,39.0
32672,59.00000000000001
25393,35.0
19023,28.0
35021,42.0
19821,87.0
2181,18.0
23063,19.0
5656,65.0
18593,24.0
26979,39.0
2718,48.0
12843,40.99999999999999
32421,37.00000000000001
26621,35.0
12287,34.0
12973,22.0
17049,26.0
18906,13.0
15844,15.0
6534,32.0
30227,50.0
8017,22.0
5039,35.0
33434,50.0
32775,25.0
9795,16.0
6518,47.0
12328,18.0
15045,43.0
34823,43.0
10573,11.0
24120,22.0
25045,31.0
27059,38.0
34085,24.0
13268,23.0
31510,40.99999999999999
5824,43.0
2040,49.0
13706,16.0
28379,40.0
20434,48.0
34678,48.0
29881,47.0
17210,24.0
17326,37.00000000000001
2175,54.00000000000001
34389,22.0
23113,24.0
3411,25.0
24478,37.00000000000001
31849,32.0
16659,28.0
29736,29.0
7470,23.0
18101,52.00000000000001
2084,25.0
26614,24.0
5619,27.0
7479,27.0
14103,57.0
21592,59.00000000000001
27229,24.0
1636,39.0
21947,25.0
34120,31.0
29111,36.00000000000001
14170,42.0
5739,53.0
30743,40.99999999999999
20620,28.0
18100,57.99999999999999
2351,40.99999999999999
4707,70.0
14077,45.0
23767,27.0
33695,21.0
20894,35.0
19196,21.0
7897,18.0
33659,62.0
6202,21.0
23051,12.0
14002,17.0
26690,6.0
28456,30.0
34949,36.00000000000001
17333,40.0
3524,20.0
18963,24.0
7408,25.0
25876,42.0
30156,60.0
34459,38.0
31586,46.0
23395,22.0
802,51.0
20501,61.0
13589,31.0
18759,26.0
11225,49.0
16758,24.0
18042,50.0
22694,57.0
9441,23.0
24657,40.0
31181,59.00000000000001
1860,39.0
27618,66.0
126,49.0
29637,44.00000000000001
21535,45.0
7714,46.0
3902,35.0
27929,55.99999999999999
11703,22.0
28844,44.00000000000001
11969,69.0
22278,18.0
19119,14.0
12458,22.0
3372,36.00000000000001
27079,10.0
18988,13.0
6342,29.0
6152,22.0
15189,55.99999999999999
23638,43.0
11333,26.0
16623,13.0
19687,37.00000000000001
34998,27.0
7984,32.0
29747,31.0
13635,21.0
34964,6.999999999999999
14883,26.0
3052,46.0
6924,64.0
14667,33.0
26478,24.0
28445,29.0
20893,35.0
14549,26.0
9323,21.0
121,63.0
904,34.0
20782,31.0
27609,65.0
32945,36.00000000000001
9727,81.0
28841,24.0
12382,43.0
10723,27.0
8428,31.0
8356,38.0
17874,22.0
10901,42.0
1492,25.0
10310,39.0
33549,35.0
13636,25.0
20205,51.0
26847,21.0
22230,24.0
32102,33.0
19746,26.0
27551,18.0
1831,17.0
28079,54.00000000000001
30957,59.00000000000001
2891,29.0
34407,33.0
11984,57.0
34583,30.0
16112,36.00000000000001
19800,57.99999999999999
3785,52.00000000000001
34440,36.00000000000001
34075,44.00000000000001
2809,62.0
274,24.0
34991,36.00000000000001
2604,33.0
6151,13.0
18917,14.0
15017,45.0
15449,17.0
12402,14.0
7569,13.0
10751,40.0
32544,31.0
29387,38.0
8519,20.0
24107,22.0
10774,32.0
23993,87.0
34480,39.0
6511,45.0
9243,51.0
403,31.0
17029,43.0
3898,22.0
29150,17.0
21352,44.00000000000001
15798,35.0
97,50.0
34818,38.0
15979,52.00000000000001
27226,25.0
31312,38.0
5820,76.0
10876,35.0
27524,47.0
18738,37.00000000000001
12670,10.0
21138,36.00000000000001
7767,26.0
34761,26.0
21971,55.0
26794,25.0
28084,45.0
926,38.0
17771,25.0
11327,31.0
22470,65.0
13856,22.0
8195,29.0
16195,81.0
15676,29.0
3461,54.00000000000001
32880,46.0
12496,16.0
1729,54.00000000000001
417,26.0
10446,21.0
4576,16.0
19002,24.0
31943,33.0
27916,23.0
29444,21.0
30157,39.0
32848,27.0
22579,37.00000000000001
17389,51.0
13899,32.0
11673,17.0
3400,18.0
4595,30.0
23835,78.0
20633,24.0
22689,38.0
3823,33.0
20772,45.0
3740,30.0
11489,18.0
16998,29.0
21168,28.0
6981,26.0
14564,22.0
15235,50.0
22937,26.0
18952,10.0
3274,44.00000000000001
11060,25.0
8324,27.0
8748,55.99999999999999
15678,26.0
34400,44.00000000000001
22619,50.0
23621,40.99999999999999
2007,19.0
9828,35.0
21559,37.00000000000001
14332,40.0
4304,29.0
1391,62.0
4590,52.00000000000001
19929,14.0
21148,32.0
31369,16.0
12521,12.0
31912,69.0
32210,65.0
26038,20.0
22216,33.0
17927,40.0
33778,40.0
28391,60.0
21576,57.99999999999999
13315,60.0
8043,40.0
33784,42.0
26017,21.0
34124,65.0
16448,28.0
13651,17.0
16121,44.00000000000001
15484,40.99999999999999
26386,99.0
1142,57.99999999999999
19712,25.0
31844,52.00000000000001
4855,42.0
24056,25.0
8110,46.0
34579,30.0
17483,46.0
10806,50.0
24083,26.0
32788,38.0
167,21.0
10176,43.0
29388,40.99999999999999
13338,37.00000000000001
31192,45.0
11276,43.0
2961,59.00000000000001
28322,25.0
20185,25.0
8636,31.0
34503,43.0
21154,33.0
21474,14.0
3966,37.00000000000001
31779,53.0
13035,61.0
2822,59.00000000000001
24501,46.0
27174,39.0
11080,67.0
28870,34.0
6439,35.0
19546,39.0
14276,45.0
33151,20.0
1891,31.0
8046,43.0
7024,32.0
12157,40.99999999999999
21373,36.00000000000001
7883,22.0
25554,43.0
7428,59.00000000000001
17266,39.0
24481,35.0
11035,61.0
7958,39.0
5817,59.00000000000001
2142,21.0
8224,27.0
24984,30.0
34536,11.0
20683,42.0
34366,40.0
16064,19.0
28459,21.0
9080,27.0
10497,22.0
33489,48.0
23306,36.00000000000001
5746,24.0
31906,55.0
2395,53.0
16739,26.0
20462,47.0
10075,40.99999999999999
9531,19.0
7387,25.0
34413,49.0
6115,35.0
20751,27.0
15524,29.0
32432,35.0
4042,38.0
3672,31.0
29591,42.0
20369,30.0
6278,13.0
34659,67.0
28872,39.0
3492,36.00000000000001
1647,29.0
26211,20.0
8659,40.0
8023,36.00000000000001
20226,88.00000000000001
17837,14.0
2216,42.0
31264,46.0
12167,46.0
11337,32.0
22529,34.0
15796,37.00000000000001
34489,19.0
34454,43.0
5302,63.0
34765,51.0
10390,21.0
24786,39.0
22779,50.0
21040,32.0
17387,32.0
382,55.99999999999999
24710,20.0
16262,38.0
13738,17.0
15968,68.0
10958,38.0
22899,55.0
8760,62.0
22544,52.00000000000001
8962,53.0
15169,40.0
28444,25.0
19837,55.0
6161,26.0
9827,19.0
5403,27.0
24449,21.0
32581,51.0
14962,39.0
23866,70.0
14413,40.0
31701,27.0
1303,39.0
20896,24.0
21001,22.0
3598,35.0
23142,36.00000000000001
10948,38.0
4967,40.0
1093,31.0
33551,39.0
29394,40.99999999999999
28017,31.0
29348,29.0
6336,32.0
30258,59.00000000000001
11161,31.0
29213,22.0
4999,65.0
21579,59.00000000000001
19798,35.0
17847,53.0
248,37.00000000000001
7370,29.0
18576,46.0
24502,51.0
25505,38.0
33386,35.0
20382,24.0
30862,53.0
5358,33.0
15509,16.0
9717,45.0
19948,29.0
31454,49.0
6946,40.0
24156,37.00000000000001
33141,24.0
32929,26.0
5412,24.0
22491,35.0
13393,25.0
4002,48.0
31869,64.0
17361,48.0
1976,34.0
5060,23.0
19640,60.0
33432,55.99999999999999
31763,35.0
11869,42.0
3688,37.00000000000001
987,55.0
22401,20.0
2027,34.0
20752,33.0
7771,48.0
9824,22.0
5368,25.0
14894,48.0
13520,35.0
29763,19.0
28480,18.0
7882,18.0
27161,8.0
24453,21.0
19163,37.00000000000001
16446,32.0
16586,36.00000000000001
28143,16.0
2749,46.0
21255,35.0
22907,38.0
12227,59.00000000000001
27017,19.0
22646,57.0
34853,42.0
31197,86.0
14740,25.0
17632,57.0
26890,38.0
18058,35.0
34676,50.0
15432,38.0
3584,33.0
14141,30.0
18287,18.0
21283,34.0
28766,78.0
34874,31.0
7923,20.0
14911,53.0
24224,21.0
17468,62.0
19986,23.0
12965,14.0
32798,28.0
14150,37.00000000000001
22628,60.0
17098,24.0
29169,39.0
33011,50.0
11891,78.0
5558,23.0
19831,53.0
15385,29.0
7560,23.0
6346,43.0
7455,27.0
6973,21.0
11826,30.0
18541,44.00000000000001
330,32.0
21727,23.0
13418,21.0
32041,53.0
15837,34.0
8359,38.0
29285,28.0
22297,55.99999999999999
9400,31.0
9862,31.0
13062,40.0
27795,62.0
4485,23.0
32467,36.00000000000001
26391,60.0
25573,51.0
