"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/07/2020","AQS","482010066","1","0.029","ppm","27","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/08/2020","AQS","482010066","1","0.034","ppm","31","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/09/2020","AQS","482010066","1","0.041","ppm","38","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/10/2020","AQS","482010066","1","0.043","ppm","40","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/11/2020","AQS","482010066","1","0.044","ppm","41","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/12/2020","AQS","482010066","1","0.044","ppm","41","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/13/2020","AQS","482010066","1","0.037","ppm","34","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/14/2020","AQS","482010066","1","0.041","ppm","38","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/15/2020","AQS","482010066","1","0.046","ppm","43","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/16/2020","AQS","482010066","1","0.055","ppm","51","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/17/2020","AQS","482010066","1","0.043","ppm","40","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/18/2020","AQS","482010066","1","0.031","ppm","29","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/19/2020","AQS","482010066","1","0.032","ppm","30","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/20/2020","AQS","482010066","1","0.071","ppm","101","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/21/2020","AQS","482010066","1","0.06","ppm","67","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/22/2020","AQS","482010066","1","0.033","ppm","31","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/23/2020","AQS","482010066","1","0.054","ppm","50","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/24/2020","AQS","482010066","1","0.057","ppm","58","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/25/2020","AQS","482010066","1","0.042","ppm","39","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/26/2020","AQS","482010066","1","0.06","ppm","67","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/27/2020","AQS","482010066","1","0.054","ppm","50","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/30/2020","AirNow","482010066","1","0.051","ppm","47","Houston Westhollow","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/01/2020","AQS","482010066","1","0.059","ppm","64","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/02/2020","AQS","482010066","1","0.048","ppm","44","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/03/2020","AQS","482010066","1","0.047","ppm","44","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/04/2020","AQS","482010066","1","0.04","ppm","37","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/05/2020","AQS","482010066","1","0.042","ppm","39","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/06/2020","AQS","482010066","1","0.056","ppm","54","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/07/2020","AQS","482010066","1","0.058","ppm","61","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/08/2020","AQS","482010066","1","0.04","ppm","37","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/09/2020","AQS","482010066","1","0.045","ppm","42","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/10/2020","AQS","482010066","1","0.056","ppm","54","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/11/2020","AQS","482010066","1","0.058","ppm","61","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/12/2020","AQS","482010066","1","0.049","ppm","45","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/13/2020","AQS","482010066","1","0.039","ppm","36","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/14/2020","AQS","482010066","1","0.049","ppm","45","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/15/2020","AQS","482010066","1","0.039","ppm","36","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/16/2020","AQS","482010066","1","0.046","ppm","43","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/17/2020","AQS","482010066","1","0.046","ppm","43","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/18/2020","AQS","482010066","1","0.061","ppm","71","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/19/2020","AQS","482010066","1","0.039","ppm","36","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/20/2020","AQS","482010066","1","0.038","ppm","35","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/21/2020","AQS","482010066","1","0.038","ppm","35","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/22/2020","AQS","482010066","1","0.025","ppm","23","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/23/2020","AQS","482010066","1","0.028","ppm","26","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/24/2020","AQS","482010066","1","0.046","ppm","43","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/25/2020","AQS","482010066","1","0.043","ppm","40","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/26/2020","AQS","482010066","1","0.053","ppm","49","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/27/2020","AQS","482010066","1","0.051","ppm","47","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/28/2020","AQS","482010066","1","0.043","ppm","40","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/30/2020","AQS","482010066","1","0.053","ppm","49","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/31/2020","AQS","482010066","1","0.047","ppm","44","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/01/2020","AQS","482010066","1","0.058","ppm","61","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/02/2020","AQS","482010066","1","0.061","ppm","71","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/03/2020","AQS","482010066","1","0.033","ppm","31","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/04/2020","AQS","482010066","1","0.036","ppm","33","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/05/2020","AQS","482010066","1","0.048","ppm","44","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/06/2020","AQS","482010066","1","0.045","ppm","42","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/07/2020","AQS","482010066","1","0.029","ppm","27","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/08/2020","AQS","482010066","1","0.04","ppm","37","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/09/2020","AQS","482010066","1","0.032","ppm","30","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/10/2020","AQS","482010066","1","0.052","ppm","48","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/11/2020","AQS","482010066","1","0.056","ppm","54","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/12/2020","AQS","482010066","1","0.062","ppm","74","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/13/2020","AQS","482010066","1","0.057","ppm","58","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/14/2020","AQS","482010066","1","0.065","ppm","84","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/15/2020","AQS","482010066","1","0.047","ppm","44","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/16/2020","AQS","482010066","1","0.058","ppm","61","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/17/2020","AQS","482010066","1","0.054","ppm","50","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/18/2020","AQS","482010066","1","0.048","ppm","44","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/19/2020","AQS","482010066","1","0.029","ppm","27","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/20/2020","AQS","482010066","1","0.026","ppm","24","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/21/2020","AQS","482010066","1","0.021","ppm","19","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/22/2020","AQS","482010066","1","0.023","ppm","21","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/23/2020","AQS","482010066","1","0.032","ppm","30","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/24/2020","AQS","482010066","1","0.041","ppm","38","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/25/2020","AQS","482010066","1","0.028","ppm","26","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/26/2020","AQS","482010066","1","0.019","ppm","18","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/27/2020","AQS","482010066","1","0.018","ppm","17","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"06/28/2020","AQS","482010066","1","0.018","ppm","17","Houston Westhollow","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
