"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-01-28","9.40",",,W"," 1644",",,X"," 1642",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"71",",,0","40",",,0","  160",",,X","  160",",,X","0.0",",,0","19.9",",,X","23.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-01-29","13.65",",,W"," 1859",",,X"," 1858",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"79",",,0","45",",,0","  340",",,X","  340",",,X","0.0",",,0","29.1",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-01-30","13.20",",,W"," 1142",",,X"," 1141",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0","34",",,0","   90",",,X","   90",",,X","0.0",",,0","25.1",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-01-31","14.32",",,W"," 1232",",,X"," 1700",",,W","0.45",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","43",",,0","  310",",,X","  310",",,X","0.0",",,0","28.0",",,X","36.9",",,X","    1",",,0","    1",",,X","    1",",,0",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-01","5.59",",,W"," 1923",",,X"," 1923",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0","34",",,0","  150",",,X","  150",",,X","0.0",",,0","15.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-02","6.49",",,W"," 1525",",,X"," 1531",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"75",",,0","41",",,0","  160",",,X","  150",",,X","0.0",",,0","17.0",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-03","9.40",",,W"," 1626",",,X"," 1512",",,W","0.06",",,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","65",",,0","  180",",,X","  170",",,X","0.0",",,0","21.9",",,X","28.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-04","14.09",",,W"," 1602",",,X"," 1602",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","70",",,0","  160",",,X","  160",",,X","0.0",",,0","21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-05","13.20",",,W"," 2002",",,X"," 2001",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","59",",,0","  330",",,X","  330",",,X","0.0",",,0","32.0",",,X","38.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-06","9.17",",,W"," 0221",",,X"," 0220",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0","38",",,0","  320",",,X","  330",",,X","0.0",",,0","23.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-07","6.93",",,W"," 1403",",,X"," 1358",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"71",",,0","37",",,0","  260",",,X","  260",",,X","0.0",",,0","19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-08","7.38",",,W"," 1424",",,X"," 1525",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"76",",,0","40",",,0","  220",",,X","  220",",,X","0.0",",,0","19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-09","4.70",",,W"," 0339",",,X"," 0339",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","55",",,0","   60",",,X","   70",",,X","0.0",",,0","15.0",",,X","16.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-10","7.16",",,W"," 1817",",,X"," 1536",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","53",",,0","  140",",,X","  150",",,X","0.0",",,0","16.1",",,X","19.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-11","7.61",",,W"," 2027",",,X"," 1328",",,W","0.07",",,0,2400","0.0",",,0","0.0",",,0",,,"76",",,0","52",",,0","  140",",,X","  160",",,X","0.0",",,0","21.9",",,X","25.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-12","11.41",",,W"," 1555",",,X"," 1710",",,W","0.66",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0","47",",,0","  330",",,X","   10",",,X","0.0",",,0","21.9",",,X","31.1",",,X","    1",",,0","    1",",,W","    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-13","6.93",",,W"," 0003",",,X"," 0049",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"62",",,0","38",",,0","  340",",,X","  340",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-14","10.07",",,W"," 1422",",,X"," 1154",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","41",",,0","  150",",,X","  140",",,X","0.0",",,0","23.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-15","9.62",",,W"," 2225",",,X"," 2224",",,W","0.35",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0","60",",,0","   90",",,X","  100",",,X","0.0",",,0","17.9",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-16","13.20",",,W"," 1549",",,X"," 1752",",,W","0.94",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","52",",,0","  140",",,X","  160",",,X","0.0",",,0","25.9",",,X","33.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-17","9.40",",,W"," 2036",",,X"," 2033",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","50",",,0","   10",",,X","   10",",,X","0.0",",,0","19.9",",,X","25.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-18","6.71",",,W"," 1030",",,X"," 1029",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","44",",,0","   10",",,X","   10",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-19","6.49",",,W"," 1525",",,X"," 1524",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0","39",",,0","  140",",,X","  130",",,X","0.0",",,0","19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-20","9.40",",,W"," 1508",",,X"," 1507",",,W","1.88",",,0,2400","0.0",",,0","0.0",",,0",,,"75",",,0","53",",,0","  130",",,X","  140",",,X","0.0",",,0","17.0",",,X","21.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-21","6.71",",,W"," 2251",",,X"," 2226",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0",,,"76",",,0","58",",,0","  340",",,X","   20",",,X","0.0",",,0","17.9",",,X","21.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-22","9.40",",,W"," 1249",",,X"," 1321",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0","46",",,0","  350",",,X","  330",",,X","0.0",",,0","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-23","8.05",",,W"," 1547",",,X"," 1554",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0","41",",,0","  140",",,X","  140",",,X","0.0",",,0","17.0",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-24","4.92",",,W"," 1307",",,X"," 1007",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"82",",,0","54",",,0","  330",",,X","  310",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-25","9.17",",,W"," 2237",",,X"," 1302",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"81",",,0","48",",,0","  290",",,X","  190",",,X","0.0",",,0","19.9",",,X","25.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-26","17.67",",,W"," 0151",",,X"," 1744",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"70",",,0","44",",,0","  350",",,X","  360",",,X","0.0",",,0","30.0",",,X","36.0",",,X","    1",",,W",,,"    1",",,0",,,,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-27","5.59",",,W"," 1240",",,X"," 1337",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0","36",",,0","  310",",,X","  300",",,X","0.0",",,0","13.0",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-28","9.84",",,W"," 1512",",,X"," 1512",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","40",",,0","  160",",,X","  160",",,X","0.0",",,0","21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-02-29","8.28",",,W"," 1023",",,X"," 0953",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","57",",,0","  160",",,X","  160",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-01","7.16",",,W"," 1814",",,X"," 1814",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","56",",,0","  130",",,X","  130",",,X","0.0",",,0","17.9",",,X","21.0",",,X","    1",",,W","    1",",,X",,,,,,,,,,,"    1",",,W","    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-02","13.87",",,W"," 2042",",,X"," 2034",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"76",",,0","56",",,0","  150",",,X","  140",",,X","0.0",",,0","28.0",",,X","36.9",",,X","    1",",,W","    1",",,W",,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-03","17.45",",,W"," 2001",",,X"," 2206",",,W","0.27",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","42",",,0","  310",",,X","  290",",,X","0.0",",,0","29.1",",,X","36.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-04","9.62",",,W"," 1113",",,X"," 1140",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0","37",",,0","  310",",,X","  300",",,X","0.0",",,0","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-05","8.50",",,W"," 1613",",,X"," 1612",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0","38",",,0","  130",",,X","  130",",,X","0.0",",,0","21.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-06","10.51",",,W"," 2238",",,X"," 2238",",,W","0.90",",,0,2400","0.0",",,0","0.0",",,0",,,"71",",,0","44",",,0","   10",",,X","   10",",,X","0.0",",,0","23.9",",,X","29.1",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-07","14.32",",,W"," 1400",",,X"," 1359",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0","38",",,0","  360",",,X","  340",",,X","0.0",",,0","33.1",",,X","42.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-08","6.04",",,W"," 1854",",,X"," 1854",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"62",",,0","36",",,0","  140",",,X","  140",",,X","0.0",",,0","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-09","11.18",",,W"," 1513",",,X"," 1319",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","41",",,0","  120",",,X","  130",",,X","0.0",",,0","25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-10","8.95",",,W"," 1018",",,X"," 1017",",,W","0.88",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0","53",",,0","   10",",,X","   10",",,X","0.0",",,0","29.1",",,X","36.0",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-11","6.49",",,W"," 1620",",,X"," 1709",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0","48",",,0","  360",",,X","   20",",,X","0.0",",,0","15.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-12","5.14",",,W"," 2045",",,X"," 2051",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"75",",,0","44",",,0","  170",",,X","  180",",,X","0.0",",,0","15.0",",,X","17.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-13","8.50",",,W"," 1033",",,X"," 1032",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"74",",,0","49",",,0","  160",",,X","  160",",,X","0.0",",,0","19.9",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-14","8.95",",,W"," 1539",",,X"," 1721",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"88",",,0","67",",,0","  200",",,X","  180",",,X","0.0",",,0","17.0",",,X","21.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-15","8.72",",,W"," 1229",",,X"," 1234",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"89",",,0","60",",,0","   10",",,X","  360",",,X","0.0",",,0","21.0",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-16","18.12",",,W"," 1555",",,X"," 2358",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","53",",,0","  120",",,X","  140",",,X","0.0",",,0","29.1",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-17","21.25",",,W"," 0042",",,X"," 1432",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"81",",,0","69",",,0","  130",",,X","  180",",,X","0.0",",,0","32.0",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-18","18.79",",,W"," 0958",",,X"," 0957",",,W","0.13",",,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","58",",,0","  150",",,X","  150",",,X","0.0",",,0","30.0",",,X","38.0",",,X","    1",",,X",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-19","14.32",",,W"," 1454",",,X"," 0426",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"70",",,0","52",",,0","  350",",,X","  300",",,X","0.0",",,0","25.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-20","5.59",",,W"," 1656",",,X"," 1323",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"74",",,0","41",",,0","  130",",,X","  120",",,X","0.0",",,0","14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-21","5.37",",,W"," 1247",",,X"," 1003",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","44",",,0","  180",",,X","  210",",,X","0.0",",,0","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-22","3.36",",,W"," 2145",",,X"," 1728",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","52",",,0","   60",",,X","  110",",,X","0.0",",,0","13.0",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-23","12.30",",,W"," 1526",",,X"," 1722",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0","53",",,0","  360",",,X","  360",",,X","0.0",",,0","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-24","6.93",",,W"," 1921",",,X"," 1802",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0","44",",,0","  140",",,X","  130",",,X","0.0",",,0","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-25","11.18",",,W"," 1654",",,X"," 1235",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"74",",,0","45",",,0","  160",",,X","  150",",,X","0.0",",,0","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-26","13.87",",,W"," 1513",",,X"," 1512",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","65",",,0","  150",",,X","  150",",,X","0.0",",,0","23.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-27","11.41",",,W"," 1621",",,X"," 1337",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"82",",,0","65",",,0","  150",",,X","  160",",,X","0.0",",,0","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-28","8.50",",,W"," 1706",",,X"," 1633",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"79",",,0","65",",,0","  130",",,X","  130",",,X","0.0",",,0","17.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-29","11.18",",,W"," 1418",",,X"," 1413",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"83",",,0","64",",,0","  130",",,X","  120",",,X","0.0",",,0","19.9",",,X","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-03-30","12.97",",,W"," 1444",",,X"," 1428",",,W","0.19",",,0,2400","0.0",",,0","0.0",",,0",,,"82",",,0","69",",,0","  150",",,X","  160",",,X","0.0",",,0","23.0",",,X","28.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
