"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-08","4.70",",,X"," 1648",",,X"," 1647",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","83",",,W","93",",,0","72",",,0",,,"  130",",,X","  130",",,X","0.0",",,0","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-09","5.59",",,X"," 1843",",,X"," 1842",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","84",",,W","94",",,0","73",",,0","    0",",,W","  110",",,X","  110",",,X","0.0",",,0","13.0",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-10","4.70",",,X"," 1908",",,X"," 1923",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","95",",,0","74",",,0",,,"  120",",,X","  150",",,X","0.0",",,0","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-11","4.47",",,X"," 1822",",,X"," 1813",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","96",",,0","73",",,0","    0",",,W","  150",",,X","  150",",,X","0.0",",,0","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-12","3.80",",,X"," 0935",",,X"," 0824",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","95",",,0","75",",,0","    0",",,W","  230",",,X","  220",",,X","0.0",",,0","12.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-13","5.82",",,X"," 2026",",,X"," 2038",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","87",",,W","96",",,0","77",",,0",,,"  180",",,X","  190",",,X","0.0",",,0","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-14","3.58",",,X"," 0912",",,X"," 0828",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","85",",,W","93",",,0","76",",,0",,,"  220",",,X","  260",",,X","0.0",",,0","10.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-15","4.70",",,X"," 1545",",,X"," 1551",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","85",",,W","93",",,0","76",",,0",,,"  130",",,X","  130",",,X","0.0",",,0","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-16","3.58",",,X"," 1532",",,X"," 1601",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","95",",,0","74",",,0",,,"  120",",,X","  110",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-17","5.14",",,X"," 1623",",,X"," 1648",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","84",",,W","93",",,0","74",",,0","    0",",,W","  140",",,X","  120",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-18","3.58",",,X"," 1822",",,X"," 1528",",,W","0.22",",,0,2400","0.0",",,0","0.0",",,0","84",",,W","92",",,0","75",",,0","    0",",,W","  130",",,X","  140",",,X","0.0",",,0","15.0",",,X","17.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-19","3.58",",,X"," 1346",",,X"," 1242",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0","82",",,W","90",",,0","73",",,0","    0",",,W","  140",",,X","   70",",,X","0.0",",,0","15.0",",,X","17.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-20","4.70",",,X"," 1727",",,X"," 1732",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","95",",,0","75",",,0",,,"  130",",,X","  130",",,X","0.0",",,0","17.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-21","4.70",",,X"," 1939",",,X"," 1938",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","97",",,0","72",",,0",,,"  150",",,X","  150",",,X","0.0",",,0","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-22","4.47",",,X"," 1721",",,X"," 1719",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","86",",,W","97",",,0","75",",,0","    0",",,W","  100",",,X","  100",",,X","0.0",",,0","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-23","4.92",",,X"," 1643",",,X"," 1625",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","86",",,W","96",",,0","76",",,0",,,"   80",",,X","  130",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-24","6.04",",,X"," 1521",",,X"," 1530",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","95",",,0","74",",,0","    0",",,W","  110",",,X","  120",",,X","0.0",",,0","21.0",",,X","23.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-25","5.82",",,X"," 1342",",,X"," 1351",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","85",",,W","96",",,0","74",",,0",,,"  100",",,X","   90",",,X","0.0",",,0","21.0",",,X","23.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-26","3.13",",,X"," 1215",",,X"," 1212",",,W","0.43",",,0,2400","0.0",",,0","0.0",",,0","83",",,W","91",",,0","74",",,0",,,"  150",",,X","  140",",,W","0.0",",,0","23.0",",,X","28.0",",,W","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-27","5.14",",,X"," 0934",",,X"," 0940",",,W","0.10",",,0,2400","0.0",",,0","0.0",",,0","79",",,W","83",",,0","75",",,0",,,"  150",",,X","  170",",,X","0.0",",,0","16.1",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-28","5.82",",,X"," 1159",",,X"," 1158",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0","83",",,W","92",",,0","74",",,0",,,"  190",",,X","  180",",,X","0.0",",,0","17.9",",,X","25.1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-29","5.59",",,X"," 1358",",,X"," 1357",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","84",",,W","94",",,0","74",",,0",,,"  180",",,X","  170",",,X","0.0",",,0","14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-30","6.71",",,X"," 1745",",,X"," 1428",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","95",",,0","75",",,0",,,"  150",",,X","  170",",,X","0.0",",,0","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-31","6.49",",,X"," 1655",",,X"," 1654",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","86",",,W","96",",,0","75",",,0",,,"  140",",,X","  140",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-01","4.70",",,X"," 1644",",,X"," 1643",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","84",",,W","95",",,0","72",",,0",,,"  130",",,X","  120",",,X","0.0",",,0","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-02","8.95",",,X"," 1435",",,X"," 1826",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","85",",,W","95",",,0","75",",,0",,,"   50",",,X","  360",",,W","0.0",",,0","17.0",",,X","38.9",",,W","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-03","6.26",",,X"," 1548",",,X"," 1547",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","85",",,W","96",",,0","73",",,0",,,"   60",",,X","   80",",,X","0.0",",,0","16.1",",,X","25.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-04","5.14",",,X"," 1417",",,X"," 1354",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","84",",,W","97",",,0","71",",,0",,,"   90",",,X","   20",",,X","0.0",",,0","13.0",",,X","30.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-05","6.04",",,X"," 1503",",,X"," 1602",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","89",",,W","101",",,0","77",",,0",,,"   30",",,X","   70",",,X","0.0",",,0","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-06","4.92",",,X"," 1520",",,X"," 1820",",,W","0.40",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","98",",,0","72",",,0","    0",",,W","  210",",,X","   10",",,W","0.0",",,0","25.9",",,X","36.0",",,W","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-07","4.70",",,X"," 1502",",,X"," 1451",",,W","0.05",",,0,2400","0.0",",,0","0.0",",,0","83",",,W","93",",,0","72",",,0","    0",",,W","  160",",,X","  190",",,X","0.0",",,0","21.0",",,X","25.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-08","6.71",",,X"," 1658",",,X"," 1724",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","85",",,W","94",",,0","75",",,0",,,"  150",",,X","  160",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-09","6.93",",,X"," 1455",",,X"," 1455",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","85",",,W","95",",,0","74",",,0",,,"  140",",,X","  140",",,X","0.0",",,0","21.0",",,X","23.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-10","5.59",",,X"," 1604",",,X"," 1617",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","96",",,0","74",",,0",,,"  160",",,X","  160",",,X","0.0",",,0","17.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-11","5.59",",,X"," 1739",",,X"," 1737",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","86",",,W","97",",,0","75",",,0",,,"  150",",,X","  150",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-12","6.71",",,X"," 1828",",,X"," 1121",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","87",",,W","96",",,0","78",",,0",,,"  150",",,X","  260",",,X","0.0",",,0","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-13","6.71",",,X"," 1630",",,X"," 1628",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","83",",,W","90",",,0","76",",,0",,,"  130",",,X","  150",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-14","3.80",",,X"," 1926",",,X"," 2038",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","97",",,0","73",",,0",,,"  140",",,X","  100",",,X","0.0",",,0","15.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-15","5.14",",,X"," 1716",",,X"," 1720",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","95",",,0","74",",,0",,,"  140",",,X","  150",",,X","0.0",",,0","16.1",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-16","6.71",",,X"," 1711",",,X"," 1646",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","88",",,W","98",",,0","78",",,0",,,"  130",",,X","  140",",,X","0.0",",,0","19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-17","6.49",",,X"," 1750",",,X"," 1737",",,W","0.08",",,0,2400","0.0",",,0","0.0",",,0","87",",,W","98",",,0","76",",,0",,,"   90",",,X","  110",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-18","7.38",",,X"," 1802",",,X"," 1801",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","88",",,W","99",",,0","76",",,0",,,"  120",",,X","  110",",,X","0.0",",,0","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-19","4.47",",,X"," 1802",",,X"," 1801",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","83",",,W","90",",,0","75",",,0",,,"  120",",,X","  120",",,X","0.0",",,0","14.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-20","5.14",",,X"," 1806",",,X"," 1650",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","98",",,0","72",",,0",,,"  150",",,X","  130",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-21","6.93",",,X"," 1547",",,X"," 1547",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","85",",,W","96",",,0","73",",,0",,,"  130",",,X","  130",",,X","0.0",",,0","21.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-22","6.71",",,X"," 1658",",,X"," 1657",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","97",",,0","72",",,0","    0",",,W","  130",",,X","  130",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-23","5.37",",,X"," 1729",",,X"," 1707",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","84",",,W","96",",,0","71",",,0","    0",",,W","  140",",,X","  130",",,X","0.0",",,0","17.0",",,X","21.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-24","4.92",",,X"," 1826",",,X"," 1826",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","84",",,W","94",",,0","74",",,0",,,"  150",",,X","  150",",,X","0.0",",,0","16.1",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-25","5.37",",,X"," 1510",",,X"," 1352",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0","85",",,W","97",",,0","73",",,0",,,"  140",",,X","  150",",,X","0.0",",,0","21.0",",,X","25.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-26","3.80",",,X"," 1313",",,X"," 1312",",,W","1.58",",,0,2400","0.0",",,0","0.0",",,0","84",",,W","95",",,0","72",",,0","    0",",,W","  200",",,X","  180",",,X","0.0",",,0","17.0",",,X","23.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-27","4.25",",,X"," 1236",",,X"," 1238",",,W","0.07",",,0,2400","0.0",",,0","0.0",",,0","81",",,W","89",",,0","72",",,0","    0",",,W","  270",",,X","  260",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-28","5.82",",,X"," 0938",",,X"," 0938",",,W","0.26",",,0,2400","0.0",",,0","0.0",",,0","76",",,W","80",",,0","72",",,0","    0",",,W","  130",",,X","  130",",,X","0.0",",,0","17.0",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-29","7.61",",,X"," 0833",",,X"," 0832",",,W","0.30",",,0,2400","0.0",",,0","0.0",",,0","75",",,W","77",",,0","72",",,0","    0",",,W","  150",",,X","  150",",,X","0.0",",,0","19.9",",,X","23.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-30","8.05",",,X"," 2124",",,X"," 2124",",,W","0.94",",,0,2400","0.0",",,0","0.0",",,0","75",",,W","79",",,0","70",",,0","    0",",,W","  130",",,X","  130",",,X","0.0",",,0","16.1",",,X","17.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-08-31","4.47",",,X"," 1710",",,X"," 1407",",,W","1.12",",,0,2400","0.0",",,0","0.0",",,0","75",",,W","77",",,0","73",",,0",,,"   80",",,X","   20",",,X","0.0",",,0","10.1",",,X","17.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-09-01","5.59",",,X"," 1908",",,X"," 1907",",,W","1.80",",,0,2400","0.0",",,0","0.0",",,0","80",",,W","86",",,0","73",",,0",,,"  160",",,X","  160",",,X","0.0",",,0","17.0",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-09-02","3.13",",,X"," 1222",",,X"," 1241",",,W","0.40",",,0,2400","0.0",",,0","0.0",",,0","81",",,W","88",",,0","74",",,0",,,"  150",",,X","  180",",,X","0.0",",,0","19.9",",,X","23.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-09-03","4.47",",,X"," 1220",",,X"," 1220",",,W","0.46",",,0,2400","0.0",",,0","0.0",",,0","82",",,W","89",",,0","74",",,0",,,"  180",",,X","  170",",,X","0.0",",,0","16.1",",,X","17.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-09-04","5.59",",,X"," 1241",",,X"," 1242",",,W","0.34",",,0,2400","0.0",",,0","0.0",",,0","82",",,W","90",",,0","74",",,0","    0",",,W","  160",",,X","  150",",,X","0.0",",,0","28.0",",,X","30.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-09-05","4.70",",,X"," 1248",",,X"," 1248",",,W","1.83",",,0,2400","0.0",",,0","0.0",",,0","81",",,W","87",",,0","74",",,0","    0",",,W","  120",",,X","  120",",,X","0.0",",,0","23.0",",,X","25.1",",,X","    1",",,0","    1",",,X","    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-09-06","7.16",",,X"," 1524",",,X"," 1352",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0","83",",,W","91",",,0","74",",,0","    0",",,W","  150",",,X","  150",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-09-07","8.72",",,X"," 1413",",,X"," 1555",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","84",",,W","93",",,0","75",",,0",,,"  170",",,X","  150",",,X","0.0",",,0","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
