"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WV03"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-21","13.65"," 2349"," 2351","0.00","0.0","0.0","76","84","67",,"  150","  150","0.0","23.0","28.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-22","15.66"," 1359"," 1359","0.00","0.0","0.0","78","83","73",,"  140","  140","0.0","28.0","33.1",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-23","9.84"," 1348"," 1347","0.19","0.0","0.0","75","86","64","    0","  150","  150","0.0","21.9","25.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-24","7.16"," 1359"," 0932","0.20","0.0","0.0","62","71","52","    0","   20","   30","0.0","16.1","21.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-25","4.25"," 1338"," 1337","0.00","0.0","0.0","63","79","47","    0","   60","   50","0.0","14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-26","5.59"," 1650"," 1350","0.00","0.0","0.0","64","80","48","    0","  140","  150","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-27","4.03"," 1506"," 1506","0.00","0.0","0.0","66","80","52",,"  150","  150","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-28","5.14"," 1707"," 1218","0.00","0.0","0.0","68","82","53",,"  140","   70","0.0","17.9","36.9","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-29","7.61"," 1407"," 1403","0.00","0.0","0.0","69","82","55",,"  110","  110","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-04-30","6.93"," 1514"," 1504","0.03","0.0","0.0","70","82","58","    0","  110","   80","0.0","17.9","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-01","8.05"," 1623"," 1622","0.00","0.0","0.0","73","84","62","    0","  130","  130","0.0","19.9","23.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-02","10.51"," 1412"," 1445","0.00","0.0","0.0","75","84","65","    0","  130","  120","0.0","21.9","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-03","10.51"," 1558"," 1558","0.00","0.0","0.0","75","85","65",,"  130","  130","0.0","21.9","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-04","14.32"," 1441"," 1440","0.00","0.0","0.0","77","83","70",,"  120","  120","0.0","25.1","30.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-05","11.18"," 2122"," 1150","0.48","0.0","0.0","73","81","64",,"  140","  150","0.0","21.9","28.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-06","9.40"," 0414"," 2154","1.01","0.0","0.0","74","85","63",,"  150","   10","0.0","23.0","31.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-07","5.82"," 1728"," 1513","0.43","0.0","0.0","74","85","63",,"  130","  150","0.0","14.1","16.1","    1","    1","    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-08","4.25"," 2008"," 1512","0.00","0.0","0.0","75","85","64","    0","  110","   30","0.0","10.1","14.1","    1","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-09","2.91"," 1616"," 1518","0.00","0.0","0.0","74","84","63","    0","  180","  120","0.0","12.1","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-10","5.59"," 1346"," 1253","0.73","0.0","0.0","73","84","62","    0","  160","  130","0.0","17.9","23.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-11","4.25"," 1407"," 1406","0.00","0.0","0.0","74","84","64",,"  180","  180","0.0","17.0","21.0","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-12","4.47"," 1957"," 1959","0.06","0.0","0.0","74","85","62",,"   70","   60","0.0","23.0","25.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-13","2.68"," 1609"," 0457","0.00","0.0","0.0","75","86","63",,"   80","  350","0.0","12.1","29.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-14","4.03"," 1740"," 1732","0.00","0.0","0.0","76","87","64",,"  130","  130","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-15","6.26"," 1049"," 1049","0.00","0.0","0.0","74","86","61",,"  150","  160","0.0","16.1","21.9","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-16","8.05"," 1644"," 1420","0.00","0.0","0.0","77","88","66","    0","  150","  150","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-17","9.62"," 1438"," 1554","0.00","0.0","0.0","78","87","69",,"  140","  140","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-18","8.05"," 1706"," 1611","0.00","0.0","0.0","79","89","69",,"  150","  140","0.0","17.9","23.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-19","5.37"," 1135"," 1332","0.00","0.0","0.0","78","89","67",,"  160","  170","0.0","13.0","16.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-20","8.50"," 1924"," 2300","0.00","0.0","0.0","82","91","72",,"  180","  170","0.0","17.9","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-21","9.40"," 1736"," 1736","0.00","0.0","0.0","78","91","65","    0","  330","  330","0.0","19.9","25.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-22","7.61"," 1112"," 1041","0.02","0.0","0.0","70","84","56","    0","   40","   10","0.0","17.9","23.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-23","5.37"," 1535"," 1534","0.00","0.0","0.0","70","88","52","    0","  230","  210","0.0","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-24","5.14"," 2055"," 2054","0.00","0.0","0.0","76","90","62","    0","  180","  180","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-25","6.26"," 0255"," 0259","0.04","0.0","0.0","76","87","65",,"  280","  290","0.0","19.9","23.9",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-26","3.80"," 1606"," 1555","0.74","0.0","0.0","76","87","65",,"  210","  200","0.0","28.0","38.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-27","7.61"," 1628"," 2109","0.00","0.0","0.0","78","90","66",,"  160","  160","0.0","16.1","19.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-28","9.62"," 1117"," 1229","0.00","0.0","0.0","82","90","73","    0","  180","  190","0.0","17.9","23.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-29","8.72"," 1457"," 1739","0.00","0.0","0.0","80","90","70","    0","  140","  130","0.0","19.9","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-30","9.17"," 1632"," 1428","0.00","0.0","0.0","84","92","76","    0","  150","  150","0.0","17.9","23.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-05-31","5.59"," 1204"," 1157","0.02","0.0","0.0","79","85","72",,"  160","  150","0.0","21.9","30.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-01","2.68"," 1945"," 1507","0.00","0.0","0.0","80","92","68",,"  170","  360","0.0","12.1","16.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-02","7.16"," 2214"," 1505","0.00","0.0","0.0","85","94","75",,"  170","  170","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-03","10.29"," 1818"," 1705","0.00","0.0","0.0","84","93","74",,"  150","  150","0.0","21.0","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-04","11.41"," 1124"," 1123","0.01","0.0","0.0","85","91","78",,"  160","  160","0.0","25.9","34.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-05","12.53"," 2109"," 2113","5.33","0.0","0.0","76","80","71",,"   10","  360","0.0","23.9","32.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-06","6.71"," 0154"," 0132","0.03","0.0","0.0","79","86","71","    0","  220","  220","0.0","15.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-07","7.16"," 1610"," 1609","0.07","0.0","0.0","79","83","74","    0","  270","  270","0.0","14.1","17.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-08","11.41"," 2249"," 1900","8.13","0.0","0.0","81","89","72","    0","   80","  120","0.0","30.0","38.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-09","11.18"," 0035"," 0034","2.92","0.0","0.0","76","79","72","    0","  110","  110","0.0","29.1","32.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-10","6.04"," 1402"," 1401","0.00","0.0","0.0","80","87","72",,"   30","   20","0.0","16.1","17.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-11","2.46"," 1846"," 1845","0.00","0.0","0.0","82","93","70",,"  100","  130","0.0","8.1","15.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-12","6.49"," 1749"," 1749","0.00","0.0","0.0","83","94","72",,"  130","  130","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-13","10.74"," 1532"," 1726","0.00","0.0","0.0","85","92","77",,"  150","  140","0.0","21.9","28.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-14","12.30"," 1758"," 1742","0.00","0.0","0.0","86","92","80",,"  140","  150","0.0","21.0","25.1",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-15","6.49"," 0341"," 0329","1.31","0.0","0.0","78","89","67",,"   20","   10","0.0","23.9","33.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-16","3.13"," 1004"," 1001","0.00","0.0","0.0","81","92","70",,"  150","  150","0.0","10.1","14.1","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-17","3.58"," 1014"," 0442","0.00","0.0","0.0","81","91","70",,"   80","  350","0.0","12.1","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-18","4.70"," 1817"," 1705","0.00","0.0","0.0","79","91","67",,"  130","  150","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-19","3.13"," 1728"," 1710","0.00","0.0","0.0","79","91","67",,"  130","  130","0.0","14.1","17.0","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-20","4.03"," 1424"," 1418","0.00","0.0","0.0","80","90","69",,"  140","  120","0.0","16.1","19.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-21","4.47"," 1558"," 1558","0.00","0.0","0.0","82","92","71",,"  150","  150","0.0","17.9","21.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-22","4.70"," 0017"," 0017","0.08","0.0","0.0","80","91","68",,"  280","  270","0.0","21.9","28.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-23","3.13"," 1719"," 0933","0.00","0.0","0.0","79","90","68","    0","   40","   20","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-24","4.92"," 1548"," 1711","0.00","0.0","0.0","79","90","67",,"   80","   30","0.0","16.1","31.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-25","6.71"," 1712"," 1449","0.00","0.0","0.0","79","90","67",,"  100","   30","0.0","16.1","21.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-26","4.03"," 1502"," 1502","0.55","0.0","0.0","82","93","70",,"  170","  160","0.0","36.9","53.0","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-27","4.25"," 1849"," 2022","0.00","0.0","0.0","81","92","70",,"   20","  220","0.0","16.1","25.1","    1",,,,,,,,,,"    1",,,"    1",,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-28","5.59"," 1745"," 1744","0.69","0.0","0.0","82","93","70",,"   80","   90","0.0","38.0","49.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-29","4.47"," 1423"," 1422","0.02","0.0","0.0","80","90","70",,"  130","  130","0.0","21.9","25.1","    1",,"    1",,,,,,,,,,,"    1",,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-06-30","6.26"," 1552"," 1551","0.07","0.0","0.0","81","91","71",,"  130","  140","0.0","15.0","17.9",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-01","5.59"," 1054"," 1053","0.09","0.0","0.0","79","87","71",,"  160","  160","0.0","25.9","31.1",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-02","3.58"," 1640"," 1638","1.13","0.0","0.0","80","91","68",,"  110","  110","0.0","19.9","25.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-03","3.80"," 1937"," 2016","0.00","0.0","0.0","80","91","69","    0","   70","  340","0.0","19.9","31.1","    1",,"    1",,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-04","2.68"," 1605"," 1727","0.03","0.0","0.0","82","92","71","    0","  170","   70","0.0","14.1","16.1","    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-05","3.80"," 1942"," 1941","0.00","0.0","0.0","84","94","73",,"  160","  160","0.0","12.1","14.1","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-06","3.13"," 1812"," 1811","0.00","0.0","0.0","85","94","75",,"  130","  130","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-07","4.03"," 1530"," 1529","0.00","0.0","0.0","84","93","74",,"  180","  170","0.0","17.9","28.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-08","4.70"," 1648"," 1647","0.00","0.0","0.0","83","93","72",,"  130","  130","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-09","5.59"," 1843"," 1842","0.00","0.0","0.0","84","94","73","    0","  110","  110","0.0","13.0","14.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-10","4.70"," 1908"," 1923","0.00","0.0","0.0","85","95","74",,"  120","  150","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-11","4.47"," 1822"," 1813","0.00","0.0","0.0","85","96","73","    0","  150","  150","0.0","17.0","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-12","3.80"," 0935"," 0824","0.00","0.0","0.0","85","95","75","    0","  230","  220","0.0","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-13","5.82"," 2026"," 2038","0.00","0.0","0.0","87","96","77",,"  180","  190","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-14","3.58"," 0912"," 0828","0.00","0.0","0.0","85","93","76",,"  220","  260","0.0","10.1","15.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-15","4.70"," 1545"," 1551","0.00","0.0","0.0","85","93","76",,"  130","  130","0.0","16.1","17.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-16","3.58"," 1532"," 1601","0.00","0.0","0.0","85","95","74",,"  120","  110","0.0","17.9","21.9",,,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-17","5.14"," 1623"," 1648","0.00","0.0","0.0","84","93","74","    0","  140","  120","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-18","3.58"," 1822"," 1528","0.22","0.0","0.0","84","92","75","    0","  130","  140","0.0","15.0","17.9","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-19","3.58"," 1346"," 1242","0.02","0.0","0.0","82","90","73","    0","  140","   70","0.0","15.0","17.9","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-20","4.70"," 1727"," 1732","0.00","0.0","0.0","85","95","75",,"  130","  130","0.0","17.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-21","4.70"," 1939"," 1938","0.00","0.0","0.0","85","97","72",,"  150","  150","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-22","4.47"," 1721"," 1719","0.00","0.0","0.0","86","97","75","    0","  100","  100","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-23","4.92"," 1643"," 1625","0.00","0.0","0.0","86","96","76",,"   80","  130","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-24","6.04"," 1521"," 1530","0.00","0.0","0.0","85","95","74","    0","  110","  120","0.0","21.0","23.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-25","5.82"," 1342"," 1351","0.00","0.0","0.0","85","96","74",,"  100","   90","0.0","21.0","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-26","3.13"," 1215"," 1212","0.43","0.0","0.0","83","91","74",,"  150","  140","0.0","23.0","28.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-27","5.14"," 0934"," 0940","0.10","0.0","0.0","79","83","75",,"  150","  170","0.0","16.1","19.9","    1",,,,,,,,,,"    1",,,"    1",,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-07-28","5.82"," 1159"," 1158","0.03","0.0","0.0","83","92","74",,"  190","  180","0.0","17.9","25.1",,,"    1",,,,,,,,,,,"    1",,,,
