Report: TAMIS002 - Raw Data Report (JMP) for 01/01/2008 - 09/01/2020
User: TAMIS User, Run Date: 09/11/2020 15:17:54

"?" represents a missing value.
"SOC" stands for Sampler Occurrence Code.  It distinguishes between different samplers of the same type at a site at the same time. This is a user defined code that once assigned should not be changed.
"AQS Code" is a unique code for the site.  It is a combination of the state FIPS code, county FIPS code and the site EPA code.

For more information about terminology and column definitions visit https://www17.tceq.texas.gov/tamis/index.cfm?fuseaction=report.terms&rt=1802
For questions about AMCVs visit http://www.tceq.texas.gov/toxicology/AirToxics.html/#list

State	Region	County	City	AQS Code	Site Name	Latitude	Longitude	Year	Month	Day	Date	Start Hour	Start Minute	Start Time	Duration	Sampler Type	SOC	Pm10 - Lc (ug/m3 (LC)) <85101>	Pm10 Total 0-10um Stp (ug/m3 (25 C)) <81102>	Pm10-2.5 - Local Conditions (ug/m3 (LC)) <86101>
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	04	30	20080430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	33	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	04	30	20080430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	52	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	04	30	20080430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	04	30	20080430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	33	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	03	20080503	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	06	20080506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	58	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	05	06	20080506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	05	06	20080506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	35	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	05	06	20080506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	05	06	20080506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	22	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	09	20080509	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	94	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	12	20080512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	40	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	05	12	20080512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	05	12	20080512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	05	12	20080512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	15	20080515	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	05	15	20080515	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	18	20080518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	05	18	20080518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	16	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	05	18	20080518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	05	18	20080518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	05	18	20080518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	23	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	21	20080521	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	77	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	24	20080524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	48	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	05	24	20080524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	05	24	20080524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	33	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	05	24	20080524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	31	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	05	24	20080524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	27	20080527	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	71	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	05	30	20080530	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	79	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	05	30	20080530	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	05	30	20080530	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	05	30	20080530	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	02	20080602	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	74	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	05	20080605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	76	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	06	05	20080605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	06	05	20080605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	06	05	20080605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	06	06	20080606	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	08	20080608	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	36	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	11	20080611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	64	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	06	11	20080611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	06	11	20080611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	06	11	20080611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	06	11	20080611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	14	20080614	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	33	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	17	20080617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	55	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	06	17	20080617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	06	17	20080617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	06	17	20080617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	06	17	20080617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	20	20080620	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	43	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	23	20080623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	51	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	06	23	20080623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	06	23	20080623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	06	23	20080623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	06	23	20080623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	34	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	26	20080626	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	72	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	06	29	20080629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	61	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	06	29	20080629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	51	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	06	29	20080629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	54	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	06	29	20080629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	46	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	06	29	20080629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	41	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	02	20080702	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	58	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	05	20080705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	50	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	07	05	20080705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	38	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	07	05	20080705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	50	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	07	05	20080705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	07	05	20080705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	38	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	08	20080708	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	55	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	11	20080711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	96	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	07	11	20080711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	07	11	20080711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	07	11	20080711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	26	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	07	11	20080711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	26	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	14	20080714	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	54	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	17	20080717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	51	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	07	17	20080717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	07	17	20080717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	37	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	07	17	20080717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	22	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	07	17	20080717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	20	20080720	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	33	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	23	20080723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	07	23	20080723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	16	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	07	23	20080723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	07	23	20080723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	07	23	20080723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	11	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	26	20080726	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	108	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	07	29	20080729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	97	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	07	29	20080729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	07	29	20080729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	07	29	20080729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	07	29	20080729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	08	04	20080804	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	26	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	08	04	20080804	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	37	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	08	04	20080804	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	08	04	20080804	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	26	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	05	20080805	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	16	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	08	20080808	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	60	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	10	20080810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	08	10	20080810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	08	10	20080810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	08	10	20080810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	13	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	08	10	20080810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	13	20080813	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	61	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	16	20080816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	34	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	08	16	20080816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	08	16	20080816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	08	16	20080816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	22	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	08	16	20080816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	19	20080819	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	40	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	22	20080822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	83	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	08	22	20080822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	08	22	20080822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	08	22	20080822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	08	22	20080822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	25	20080825	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	45	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	28	20080828	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	79	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	08	28	20080828	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	08	28	20080828	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	08	28	20080828	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	08	28	20080828	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	22	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	08	31	20080831	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	124	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	09	03	20080903	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	48	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	09	03	20080903	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	09	03	20080903	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	26	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	09	03	20080903	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	09	03	20080903	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	09	06	20080906	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	09	09	20080909	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	37	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	09	09	20080909	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	09	09	20080909	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	36	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	09	09	20080909	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	09	15	20080915	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	33	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	09	17	20080917	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	09	21	20080921	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	09	21	20080921	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	09	21	20080921	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	34	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2008	09	21	20080921	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2008	09	27	20080927	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	41	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	09	27	20080927	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	59	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	09	27	20080927	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	56	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	10	03	20081003	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	81	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2008	10	03	20081003	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	59	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2008	10	03	20081003	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2008	10	06	20081006	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	67	?
